vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h","0","11666.786862738","1.18.23","1","1","1","0.99","0.9990910944513209","0.9990910944513209","0.9990910944513209","1","0.9996207693568351","","0","1","1","1","0.108059428","13925.41671057","1","680","1","53646","54327"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","0","1.18.23","1","1","1","1","0.9974907170604047","0.998141063232555","0.9994591401731261","1","0.9995884253068058","","0","1","1","1","0","0","2","0","0","53506","53506"
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D","0","3468.928263239","1.18.23","1","1","1","0.99","0.9989672904551418","0.9989672904551418","0.9989672904551418","1","0.9995848262611702","","0","1","1","1","0","0","3","0","0","53490","53490"
"EsELtZoep4TYcugKyMnB4ZWZYxn99V5Vb1TwexDzFey","0","27709.230380827","1.18.23","1","1","1","0.99","0.9957375438161651","0.9985593698405243","0.9985882858454327","1","0.9992880755011494","","0","1","1","1","0","0","4","0","0","52233","52233"
"3eV533fsCb9EkazR6C41rTHnvLfwtzh415U5v5W8hZM4","0","25.113511883","1.18.22","0.9999478933980752","1","1","1","0.9883269422231759","0.9988628571316064","0.9998824854604125","1","0.999104881666567","","0","1","1","1","0","300","5","0","0","560","560"
"DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP","0","0","1.18.25","1","1","1","1","0.9939518632364236","0.9949851246608183","0.9998385667241844","1","0.9991036570113562","","0","1","1","1","1e-9","0","6","0","0","51480","51480"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","3633.966552014","1.18.23","1","1","1","1","0.9957375438161651","0.9991650966602853","0.9991650966602853","0.9881832976281582","0.9987741083713112","","0","1","1","1","7.904799894","80.27352268599999","7","2","50","40923","40975"
"Node56Cr7y4Udym2vPt9DsRbWcBL29JivsGh2drpbKb","0","0","1.18.23","1","1","1","0.96","0.9945086845591932","0.9958071093642235","0.9984628584455733","1","0.9985801977739789","","0","1","1","1","0","0","8","0","0","1078","1078"
"CaraHZBReeNNYAJ326DFsvy41M2p1KWTEoBAwBL6bmWZ","0","109865.212906334","1.18.23","1","1","1","1","0.982563373689936","0.9997085604882138","0.9997085604882138","0.996387686541509","0.9985761949638835","","0","1","1","1","0","0","9","0","0","13375","13375"
"8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx","0","17634.276824113","1.18.25","0.9967499473246364","1","1","0.99","0.9990910944513209","0.9990910944513209","0.9990910944513209","1","0.9985723652680081","","0","1","1","1","2.950658629","53.3593","10","3","50","49424","49477"
"H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb","0","0","1.18.23","1","1","1","0.9","0.9989672904551418","0.9989672904551418","0.9989672904551418","1","0.9985466327127831","","0","1","1","0","3.297518276","10.822297122","11","0","0","0","0"
"AddV9GtVTtepbNa7MBNDx81wTMRgnXf8nzhRuyinVab5","0","0","1.18.25","1","1","1","0.9","0.997821479540405","0.997821479540405","0.997819182172857","1","0.9982136814965631","","0","1","1","1","0","0","12","0","0","48128","48128"
"4jEHuQZTNTRYAhxRYEjV3HJ1b4wqdQjnBRdPzFWzkCft","0","0","1.18.25","1","1","1","0.9","0.997821479540405","0.997821479540405","0.997819182172857","1","0.9982136814965631","","0","1","1","1","0","0","13","0","0","48128","48128"
"GdVBPczdFaPf1GXvx8ByHeA1ZHAHwwmdQEPihH74SXm9","0","0","1.18.23","1","1","1","0.99","0.9990910944513209","0.9990910944513209","0.9990910944513209","0.9757431425987262","0.9980558108148175","","0","1","1","1","0","0","14","0","0","47580","47580"
"9mg9SH69itqkRdy1CudMforH3ju7uR3K8GH8esGx4Mfx","0","0","1.18.22","0.9995221365647536","1","1","0.92","0.9883269422231759","0.9988628571316064","0.9998824854604125","1","0.9980447020429147","","0","1","1","1","0.407358596","0","15","0","2","30828","30830"
"BUyTfHHrp3HQ4TQXaXrRrNuhLsbz23auKYNrxkQRfViP","0","0","1.18.25","0.9986879531000518","1","1","0.9","0.9980568654429761","0.9980568654429761","0.9989495933703073","1","0.9979742655386009","","0","1","1","1","0","0","16","0","0","47302","47302"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","639.358686158","1.18.23","1","1","1","1","0.9849306636425452","0.9990463060384744","0.9990463060384744","0.9846628685681216","0.9978229421513116","","0","1","1","1","1e-9","1.881343769","17","0","0","46796","46796"
"4tuMshQNpAFpy1YtEHnSsE5EPN1mAT8FevWvn2UPJHNM","0","1648.192746324","1.18.25","1","1","1","0.9","0.997821479540405","0.997821479540405","0.997819182172857","0.9928174843813959","0.997750293392137","","0","1","1","1","0.014660818","76895.636921179","18","3770","0","46557","50327"
"HG574XwiowrjLx8h91KhHUhPeMfmUPBLfC9XrXynj9x","0","0","1.18.23","1","1","1","1","0.9894868209276316","0.9902118462504957","0.9948483531622674","1","0.9977097610727684","","0","1","1","0","0","0","19","0","0","0","0"
"HE1zd4TpbDuKzg6cqbk91XjSZELL7F33eqDinxj5hLfG","0","494.190119245","1.18.22","1","1","1","1","0.9894868209276316","0.9902118462504957","0.9948483531622674","1","0.9977097610727684","","0","1","1","1","0.000393788","1442.957519407","20","69","0","46425","46494"
"2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq","0","3404.0940066890003","1.18.23","1","1","1","0.95","0.9957375438161651","0.9991650966602853","0.9991650966602853","0.9793405903391477","0.9976268369333103","","0","1","1","1","1e-9","1289.026381706","21","38","0","43868","43906"
"9o4Y8WvRisPxEpuo4sZBq1CtfNsYanzp87bSgeYuGf3R","0","48063.416702974006","1.18.25","1","1","1","0.9","0.997821479540405","0.997821479540405","0.997819182172857","0.9907624899799677","0.9976177131081739","","0","1","1","1","0","0","22","0","0","46128","46128"
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi","0","0","1.18.23","1","1","1","0.93","0.9974907170604047","0.998141063232555","0.9994591401731261","0.9819495488618702","0.99761639620112","","0","1","1","1","0","2.644673327","23","0","0","46124","46124"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","0","1.18.21","0.9969916995357954","1","1","0.96","0.9945086845591932","0.9958071093642235","0.9984628584455733","1","0.9976097782693967","","0","1","1","1","0.093131615","8.093","24","0","1","42271","42272"
"g4MMQmzT7182jBvyUebMvsgvNM3RVrVFFJd9tRjWXhf","0","1426.711059362","1.18.25","0.9989939365455706","1","1","0.9","0.9980568654429761","0.9980568654429761","0.9989495933703073","0.9920727715126082","0.9975615357799043","","0","1","1","1","0","31373.681388286","25","1536","0","45949","47485"
"H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC","0","0","1.18.23","1","1","1","1","0.982563373689936","0.9891947281002234","0.9973945523828299","1","0.9974931981036085","","0","1","1","0","24.003101566999998","7.940640003","26","0","0","0","0"
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW","0","16.989528324","1.18.23","1","1","1","1","0.9849306636425452","0.9990463060384744","0.9990463060384744","0.979432806892289","0.9974855188173869","","0","1","1","1","0","0","27","0","0","45709","45709"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","1444.689166975","1.18.25","0.999689819237638","1","1","1","0.9974907170604047","0.998141063232555","0.9994287810697355","0.9683207748092454","0.9974406287126543","","0","1","1","1","337.55675609699995","1153.62983989","28","56","5915","45569","51540"
"HiLaiF6HAUL2kYBsHcVb3CDws9c3dEphtfPbzDnKYFYB","0","172.935157814","1.18.25","1","1","1","0.9","0.997821479540405","0.997821479540405","0.997819182172857","0.98750031674438","0.9974072503187812","","0","1","1","1","0","0","29","0","0","45465","45465"
"DHoZJqvvMGvAXw85Lmsob7YwQzFVisYg8HY4rt5BAj6M","0","0","1.18.23","1","1","1","0.95","0.9957375438161651","0.9980245489083245","0.9980245489083245","0.9796841173129336","0.9973914569231118","","0","1","1","0","0","0","30","0","0","0","0"
"BK5Km4MyuncoBWKCM9y3zntA1JjhdqNcHd3mxitms4Xo","0","0","1.18.23","1","1","1","1","0.9939518632364236","0.9949851246608183","0.9980103081071172","0.9770580278052369","0.9973876254352982","","0","1","1","1","0","0","31","0","0","45404","45404"
