vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"D6HbUn4FeyZWiY5ftTAxK1TXmvCLjBoPG9nRsr8z8y5g","0","3588.3732676729996","1.17.33","1","1","1","1","0.9924859970811538","0.9924859970811538","0.9946202482182166","1","0.9980939025251173","","0","1","1","1","1382.46832365","141.533941669","1","1","1089","10931","12021"
"JeDosjMNLfyjzj8Zpu27U6s2vbidbKZj4N3in2KRECB","0","9437.734389204","1.17.34","0.9940039008735544","1","1","1","0.9974133562043873","0.9974133562043873","0.9998393104956761","1","0.9976278397335542","","0","1","1","1","0","0","2","0","0","47515","47515"
"GiXx1mwSR44Tz96CaDqoadzAhZgZv7e3yZshqUwiEwwh","0","11045.019117241","1.17.34","0.99973767893579","1","1","0.97","0.9753617495601593","0.9971985951548232","0.9980578642890957","0.9971675659325039","0.9971605375149702","","0","1","1","1","0","0","3","0","0","46027","46027"
"74PrnaiKU5q8SJX4H9Jis7xyzMUNoSesizn7FhFZaxfG","0","0","1.17.34","0.9965575671188767","1","1","0.96","0.9929896822011218","0.9945882495523507","0.9986196774499153","1","0.9971209836789588","","0","1","1","1","0","0","4","0","0","35117","35117"
"9mg9SH69itqkRdy1CudMforH3ju7uR3K8GH8esGx4Mfx","0","35623.763317625","1.17.34","0.9969801755960687","1","1","0.92","0.9884477521108529","0.9995326130777091","0.9991029676269458","1","0.9968906764491386","","0","1","1","1","0.407206149","0","5","0","1","45216","45217"
"2Gife8andd4BkEbT5CncpriPxmQYqbspDh8cXkN6RUSH","0","38223.008699112004","1.17.34","0.9989655488458457","1","1","1","0.9753617495601593","0.999264288597513","0.999264288597513","0.9840328429316184","0.9968804739878904","","0","1","1","1","0","0","6","0","0","45186","45186"
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf","0","23756.596642897","1.17.34","0.9990841466259868","1","1","0.99","0.9929896822011218","0.9945882495523507","0.9986196774499153","0.9760413715353469","0.9968511300706296","","0","1","1","1","0.721575291","0","7","0","3","45100","45103"
"21wUViiyG1g47VZ39ZZsSkFX9nu6bkyfy6jryHGD2TUB","0","38421.974072021","1.17.34","0.9997778029081364","1","1","0.99","0.9753617495601593","0.9971985951548232","0.9988754342345681","0.9835196597368123","0.9967056893573564","","0","1","1","1","0","0","8","0","0","44680","44680"
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi","0","4978.162458649","1.17.34","0.9946678053720619","1","1","0.93","0.9974133562043873","0.9974133562043873","0.9983760810598793","1","0.9965779083542603","","0","1","1","1","0.021965455","2.644673327","9","0","0","20114","20114"
"9PzBVUpbEGcGxnjxq4WvJMnScwvQTY2wFrfMZv8FEPjC","0","4402.138137837","1.17.34","0.9991212671203671","1","1","1","0.9753617495601593","0.9867314537498252","0.9963803461913627","1","0.9963758682689973","","0","1","1","1","25.373405051000002","0","10","0","92","43762","43854"
"J9m57tJrjukiCzubJVYQtskwfHiKD7DB6295nhwVRhpc","0","22753.938115841","1.17.34","1","1","1","1","0.9880817563529891","0.9880817563529891","0.9910197147359039","0.9915762241260317","0.9963754867406652","","0","1","1","1","0","0","11","0","0","43761","43761"
"Ebm1XKkMzaFg2L5rzLPBnFHMtpDPa6SWJ7nVUzZUmXmR","0","33339.97096499","1.17.34","1","1","1","0.9","0.999395130443407","0.999395130443407","0.9946202482182166","0.9785810862746508","0.9962902844399745","","0","1","1","1","0","0","12","0","0","43532","43532"
"DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45","0","24990.579685397002","1.17.34","0.9986749209104094","1","1","0.95","0.9929896822011218","0.9991369110246281","0.9993935687107969","0.9688391190552592","0.9961800586946429","","0","1","1","1","552.700899851","17789.209518295","13","414","2000","43240","45654"
"5XGMWvqZSBk1fktPtxbwaMF5dhkbrtchpwd4xiXG9q8u","0","35136.813822874","1.17.34","1","1","1","0.95","0.9753617495601593","0.9867314537498252","0.9991910733041768","0.998226751313027","0.9961395372971792","","0","1","1","1","47.641225061","0","14","0","173","43134","43307"
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z","0","46597.09882287","1.17.34","1","1","1","1","0.998440866208034","0.998440866208034","0.998440866208034","0.945860688609203","0.9960544894545391","","0","1","1","1","457.996385153","3414.272355449","15","80","1657","42913","44650"
"EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81","0","34830.079223837995","1.17.34","1","1","1","0.9","0.9959753816420428","0.9977189142011564","0.9946202482182166","0.9798990921717077","0.9959924736485108","","0","1","1","1","0.163361738","3.24","16","0","1","42754","42755"
"2bm3fmyLq12943jC1UePUcvFho7y1bUik8PisvsRc2yq","0","7846.337011995","1.17.34","0.9949902846793242","1","1","0.92","0.9813506873422684","0.9997932812145651","0.9998758462161983","1","0.9959158532253634","","0","1","1","1","1e-9","1.005142668","17","0","0","42560","42560"
"CJ1GZixWD1WzozqZMm3v9dY2xboRYZfQuuEHzawAthen","0","23954.705053353","1.17.34","0.9958086796885721","1","1","1","0.9753617495601593","0.9990536353305394","0.9980409463874216","0.9871908119705177","0.9958876326286573","","0","1","1","1","0.250935093","0","18","0","1","42490","42491"
"9KCBBdzx4cGZg14YaqBuZd1tGUvo9ohYnW7KEqQes1E1","0","9763.849675020001","1.17.34","0.9954148024758147","1","1","0.92","0.9924859970811538","0.9924859970811538","0.9992715717046831","0.9977026173048907","0.9958378558578204","","0","1","1","1","0","0","19","0","0","42365","42365"
"H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC","0","47809.429952643","1.17.28","1","1","1","0.92","0.9753617495601593","0.9867314537498252","0.9981967993119863","1","0.9956648083102496","","0","1","1","1","24.132034964","7.940640003","20","0","87","41941","42028"
"HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR","0","27686.098988623","1.17.31","1","1","1","0.92","0.9753617495601593","0.9867314537498252","0.9981967993119863","1","0.9956648083102496","","0","1","1","1","0","0","21","0","0","41941","41941"
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc","0","43434.492820896005","1.17.34","0.9993014194101709","1","1","1","0.9948677299065004","0.9948677299065004","0.9937834453356347","0.9603228753477697","0.9955849153442673","","0","1","1","1","136.892320345","1518.8635253730001","22","35","495","41749","42279"
"H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL","0","40891.369195223","1.17.34","0.9927017560587739","1","1","0.95","0.9974133562043873","0.9974133562043873","0.9983760810598793","0.9896508533984182","0.9955832378272912","","0","1","1","1","3578.211873018","0","23","0","12949","41745","54694"
"EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y","0","34812.45989282","1.17.34","0.9998614876752997","1","1","0.92","0.9929896822011218","0.9945882495523507","0.999379850220378","0.967554961911046","0.9955771714359967","","0","1","1","1","86.354469114","33.288528913","24","1","313","41731","42045"
"vahVByZszdHguLa7U7GLz8UdUFN85mcwdkefiqVjtGt","0","10045.375622751","1.17.34","0.9986260215209377","1","1","0.93","0.9753617495601593","0.9867314537498252","0.9997086525444437","0.9983431153875605","0.9954633844042602","","0","1","1","1","844.8636318910001","7.043843076","25","0","3057","41462","44519"
"BTquv7QcKQU48GyQEspnpseM7dKjMiXSb2XF1TF8BnfZ","0","32867.463730044","1.17.34","0.99980831086979","1","1","0.93","0.9753617495601593","0.9867314537498252","0.9963803461913627","0.9989427011454798","0.9954539921330355","","0","1","1","1","0","0","26","0","0","41440","41440"
"KXMGa7fRW78c6VVND6YwPbR9sEu8V3q9QL3ctLDioAT","0","45116.448040595","1.17.28","1","1","1","0.92","0.9753617495601593","0.9867314537498252","0.9963803461913627","1","0.9954304272624273","","0","1","1","1","1.032254076","2.744904094","27","0","4","41385","41389"
"De4k4hrdkxFHmAx4nVRA3g5ukdg4YqmDLdwuYUcrjjud","0","28704.801320897","1.17.34","0.9995795953364722","1","1","0.9","0.9753617495601593","0.9867314537498252","0.9997231007999611","1","0.9954189102236889","","0","1","1","1","0","18999.18026888","28","28","0","2833","2861"
"6xwWwNVXJLGhgPfBpew7UDcSjQr73McXSRK2EhdhcL1u","0","32374.420117018","1.17.34","1","1","1","0.92","0.9753617495601593","0.9867314537498252","0.9961288373065527","1","0.9953979745030969","","0","1","1","1","0","0","29","0","0","41310","41310"
