vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"9f6sqJ9JvWm2eMC4D2bTRqjkkrzYQ8bzoUJvffmkkKL9","0","3816.770121889","1.18.18","1","1","1","1","0.9970617959748275","0.9970617959748275","0.9998939212637658","1","0.9995124085461032","","0","1","1","1","0.707272552","1.600502794","1","0","0","4124","4124"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","0","1.18.18","1","1","1","1","0.9970617959748275","0.9970617959748275","0.9996657481877403","1","0.9994829668588742","","0","1","1","0","0","0","2","0","0","0","0"
"2w4dcnbJDcGrAh4CFAYYpAaEJiUB2q1rFMGByBuB5Cqz","0","29977.669616055002","1.18.20","1","1","1","1","0.9933143837402885","0.9997297291100502","0.9997297291100502","0.9993333555140382","0.9994646316864194","","0","1","1","1","10.828978424","1052.770455057","3","10","26","26880","26916"
"3eV533fsCb9EkazR6C41rTHnvLfwtzh415U5v5W8hZM4","0","36945.30699256","1.18.18","0.9997719660764373","1","1","1","0.9892785392582881","0.9994465900962445","0.9997830531398876","1","0.999153184584814","","0","1","1","1","0.781039554","0","4","0","1","9234","9235"
"CHiNU8QWVW77kGS3U9MbYLCYkWXGTfPz2iRGoy6r6CA","0","12497.674126722","1.18.18","1","1","1","0.96","0.9995962234625442","0.9995962234625442","0.998027780400996","1","0.9991371689973131","","0","1","1","1","3.3529771409999998","71.805373594","5","0","5","16058","16063"
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA","0","36595.235801768","1.18.15","1","1","1","1","0.9933143837402885","0.9945649748743155","0.9988369831801666","0.9984540827847354","0.9987928964643117","","0","1","1","1","4.301758609","201.58421585000002","6","4","20","50060","50084"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","24769.324901796997","1.18.18","1","1","1","0.96","0.9944093725633111","0.9962786164029055","0.998027780400996","1","0.9984814747077201","","0","1","1","1","0.093131615","8.093","7","0","0","29520","29520"
"Node56Cr7y4Udym2vPt9DsRbWcBL29JivsGh2drpbKb","0","28543.317669423002","1.18.18","1","1","1","0.96","0.9944093725633111","0.9962786164029055","0.998027780400996","1","0.9984814747077201","","0","1","1","1","0","0","8","0","0","34698","34698"
"G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V","0","720.863039805","1.18.15","1","1","1","0.94","0.9892785392582881","0.9994465900962445","0.9998984884097583","1","0.9984268000788498","","0","1","1","1","0","0","9","0","0","10123","10123"
"H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb","0","43320.217273382","1.18.18","1","1","1","0.9","0.99955263476003","0.99955263476003","0.99955263476003","0.9972905157258712","0.9983372498158715","","0","1","1","1","4.8270731399999995","1.5211493","10","0","23","48376","48399"
