vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,491947.660003488,522827.5421551076,0.08749447756851797,0.012779803136182955,0.012779803136182955,0,413259.7,UAB Cherry Servers,3000000000000,25870.31728219,1.13.6
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1268233.204094859,1289032.8949037434,0.0032783770178823777,0.01915571445196409,0.01915571445196409,0,412878.7,AS-WAVE-1,0,28611.193450583,1.13.7
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,328164.730557044,342477.6474007303,0.032612029368345286,0.01694017680925065,0.01694017680925065,0,412632.0,LATITUDE-SH,6501528140136,27803.806134141,1.14.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,85862.638256893,105144.9338845835,0.08749447756851797,0.002853534114877132,0.002853534114877132,0,412625.8,UAB Cherry Servers,0,25723.804368267,1.14.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,20822.537251039,21623.400528102,0.18133560344754904,0.04714285714285714,0.005467034000489565,0,411849.9,TERASWITCH,0,0.0,1.14.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,10174.682149479,21771.9792955303,0.18133560344754904,0.0140625,0.004100300583509424,0,411034.5,TERASWITCH,0,0.0,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,130534.060392956,134982.769943097,0.032612029368345286,0.008218421835042889,0.008218421835042889,0,410723.2,LATITUDE-SH,2353187612488634,86034.888835803,1.14.17
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,41689.644487368,43443.8931356478,0.18133560344754904,0.0050420168067226824,0.0037439224128644004,0,410201.0,TERASWITCH,0,0.0,1.13.7
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,529660.8351632,572269.2025606957,0.0174630567778076,0.022187556155332945,0.022187556155332945,0,410117.1,RELIABLESITE,1000000000000,27795.799263486,1.13.7
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,518313.66474221,535011.8759622345,0.0013607328134480408,0.009868862198976026,0.009868862198976026,0,409013.2,ALLNODES,0,28159.036692761,1.13.6
