vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","0","2.0.18","1","1","1","1","0.9969025314635468","0.9969025314635468","0.999830994117481","1","0.9994786010899246","","0","1","1","0","379.88025799599995","2929.15329456","1","0","0","0","0"
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb","0","0","2.0.18","1","1","1","1","0.9995482405995115","0.9995482405995115","0.9996364452590601","0.9892878989100592","0.9991891219952875","","0","1","1","0","0.08877583600000001","0","2","0","0","0","0"
"DvFTFLrEQSfEadPQdesvf5bpYWYqXK9iaJAjq95piQBs","0","0","2.0.18","1","1","1","1","0.9932775898751491","0.9987142205894792","0.999512048606924","0.9768551069318356","0.9978856854777453","","0","1","1","1","0","0","3","0","0","28604","28604"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","733.229600813","2.0.15","1","1","1","1","0.9969025314635468","0.9969025314635468","0.9982616892050817","0.9773075203955706","0.9978120791912646","","0","1","1","1","0","0","4","0","0","48069","48069"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","0","2.0.18","1","1","1","1","0.9885414386284167","0.999059126557203","0.999059126557203","0.9803440657355171","0.9977801578912351","","0","1","1","1","1e-9","14.952315316","5","0","0","47961","47961"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","0","2.0.18","1","1","1","1","0.9943410210372977","0.9946052252358344","0.9987222619217979","0.9817971322665967","0.9977735816129834","","0","1","1","0","1.230347647","90.877417603","6","0","0","0","0"
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW","0","0","2.0.18","1","1","1","1","0.9885414386284167","0.999059126557203","0.999059126557203","0.9769110272044257","0.9975586715343904","","0","1","1","1","0","0","7","0","0","47226","47226"
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7","0","0","2.0.18","1","1","1","1","0.9975558611090098","0.9975558611090098","0.9975558611090098","0.97230656232742","0.9975037378914816","","0","1","1","1","5649.219384934","2196.213809444","8","2669","259566","47047","309282"
"DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP","0","0","2.0.18","1","1","1","1","0.9936738894772286","0.9949227186971826","0.9994821795680638","0.9738703140913436","0.9973479123064821","","0","1","1","0","1e-9","0","9","0","0","0","0"
"6p7SQ6D3ACRYDM7x5Pjb9xa6sChaD3ZBoZxXpR2LyUZ7","0","0","2.0.18","1","1","1","1","0.9932775898751491","0.9983285562048487","0.9802564509337218","1","0.9968569887774107","","0","1","1","1","0","0","10","0","0","25167","25167"
"7XTz9RDt9gbckonUUYvzQ8q3Pfdo36oiQsreXsHhNFzj","0","103045.245509433","2.0.15","1","1","1","1","0.978750530805584","0.9861863960571742","0.9974337590454726","0.9974260535541634","0.9967950771959003","","0","1","1","1","0","1.208240393","11","0","0","14777","14777"
"BK5Km4MyuncoBWKCM9y3zntA1JjhdqNcHd3mxitms4Xo","0","26157.7268902","2.0.18","1","1","1","1","0.9936738894772286","0.9949227186971826","0.9984518381280638","0.9661166793751818","0.9967147305260846","","0","1","1","1","0","0","12","0","0","44647","44647"
"D3DfFvmLBKkX9JJNEpJRXpM1pYTVPQ5dpPQRc9F49xk4","0","0","2.0.18","1","1","1","0.92","0.999232922564041","0.999232922564041","0.9994419130329331","1","0.996148524675869","","0","1","1","1","0","0","13","0","0","43101","43101"
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ","0","39096.723370265","2.0.18","1","1","1","1","0.9975558611090098","0.9975558611090098","0.9975558611090098","0.9510133904811813","0.9961299848691436","","0","1","1","0","2.414893094","354.75466051","14","0","0","0","0"
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf","0","81220.494393317","2.0.18","1","1","1","1","0.9936738894772286","0.9949227186971826","0.9984518381280638","0.9544799067428216","0.9959639710014163","","0","1","1","1","346.79842246799996","406.542564609","15","493","15932","42626","59051"
"5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU","0","74206.322077515","2.0.18","1","1","1","1","0.9969025314635468","0.9969025314635468","0.9982616892050817","0.9482277432113105","0.9959359645342156","","0","1","1","1","1e-9","13962.173789607","16","1","0","45","46"
"9mg9SH69itqkRdy1CudMforH3ju7uR3K8GH8esGx4Mfx","0","0","2.0.15","1","1","1","0.92","0.9932775898751491","0.9987142205894792","0.9997123239442169","1","0.9957490044288905","","0","1","1","1","0.207373853","0","17","0","2","30197","30199"
"AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK","0","125137.032862253","2.0.15","1","1","1","1","0.9943951833980881","0.9943951833980881","0.9903377697801189","0.9610922883958877","0.995339082996861","","0","1","1","1","0","0","18","0","0","41120","41120"
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg","0","26561.023122591","2.0.15","1","1","1","1","0.9943951833980881","0.9943951833980881","0.9903377697801189","0.960087683489798","0.9952742697771133","","0","1","1","1","12.306873689","17.293399638","19","0","0","23","23"
"ATRFbtnsDd9ka3eZooTPixm3AjicHxod1BAhNYBMsj8K","0","0","2.0.15","0.9966655641914894","1","1","0.95","0.978750530805584","0.99986250737019","0.9998299459318264","1","0.9952333551407723","","0","1","1","1","0","0","20","0","0","40880","40880"
"2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq","0","0","2.0.18","1","1","1","0.95","0.9943410210372977","0.9946052252358344","0.9987222619217979","0.9778213618770182","0.9952322415878493","","0","1","1","0","1e-9","1289.026381706","21","0","0","0","0"
"BUyTfHHrp3HQ4TQXaXrRrNuhLsbz23auKYNrxkQRfViP","0","0","2.0.18","1","1","1","0.9","0.9979764417660554","0.9979764417660554","0.9994938645489194","1","0.9950386344201922","","0","1","1","1","0","0","22","0","0","40449","40449"
"Cc7UtVq4G25VbC3w6Ccs2XL2xikjc926q1sHp8zfddoL","0","0","2.0.18","1","1","1","0.9","0.9943410210372977","0.9998980216249816","0.9997386398744278","1","0.9950216344015244","","0","1","1","1","0","0","23","0","0","40412","40412"
"9KCBBdzx4cGZg14YaqBuZd1tGUvo9ohYnW7KEqQes1E1","0","0","2.0.15","1","1","1","0.9","0.9943410210372977","0.9998406507625441","0.9997386398744278","1","0.9950160823825789","","0","1","1","1","0","0","24","0","0","12184","12184"
"DnHUCbu4unnxGukqp5hJWZL6a1P5Msb491f6iybbRCF5","0","0","2.0.15","1","1","1","0.9","0.9943410210372977","0.9998406507625441","0.9997386398744278","1","0.9950160823825789","","0","1","1","1","3.671632893","1.591863269","25","0","4","5485","5489"
"HBH2mppWdny8NBgxm61DjDqBzNLymn8fZFkFX6JnSAX6","0","0","2.0.18","1","1","1","0.9","0.9923765624380537","0.9999083808577743","0.9999083808577743","1","0.9949177997058235","","0","1","1","1","0","0","26","0","0","40188","40188"
"g4MMQmzT7182jBvyUebMvsgvNM3RVrVFFJd9tRjWXhf","0","0","2.0.18","1","1","1","0.9","0.9979764417660554","0.9979764417660554","0.9994938645489194","0.9953465003850616","0.9947384086385832","","0","1","1","1","0","31373.681388286","27","38112","0","39810","77922"
"B1UaJwhZ9rmB6rUwCikMCkYEPVgpGYgmmrKqfAHCZanw","0","0","2.0.18","1","1","1","0.9","0.9969025314635468","0.9969025314635468","0.9987681842368912","0.9982685740118913","0.9946600820093252","","0","1","1","1","0","0","28","0","0","39649","39649"
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi","0","733.562636716","2.0.15","1","1","1","0.93","0.9969025314635468","0.9969025314635468","0.9982616892050817","0.9778068368851471","0.9946455189647857","","0","1","1","1","0","2.644673327","29","0","0","39619","39619"
"FGj3nQTn2Lwe9KkaKnFGm4HcxLSh8B8TjpvP4CinP4iX","0","3857.441905908","2.0.15","1","1","1","0.91","0.9923765624380537","0.9936816266687197","0.9983471753853401","1","0.9945707324652783","","0","1","1","1","0","0","30","0","0","39467","39467"
"3FLezD8GJgnawEHhZcsjdPxZVar9FzqEdViusQ5ZdSwe","0","4190.173717234","2.0.18","1","1","1","0.91","0.9923765624380537","0.9936816266687197","0.9983471753853401","1","0.9945707324652783","","0","1","1","1","0","0","31","0","0","39467","39467"
"9esjPxaUdD7yg4yDrBkP3jLipcAGVjpLDXsddF89avzW","0","3864.475969878","2.0.18","1","1","1","0.91","0.9923765624380537","0.9936816266687197","0.9983471753853401","1","0.9945707324652783","","0","1","1","1","0","0","32","0","0","39467","39467"
"HG574XwiowrjLx8h91KhHUhPeMfmUPBLfC9XrXynj9x","0","10737.806699471","2.0.15","1","1","1","0.91","0.9923765624380537","0.9936816266687197","0.9983471753853401","1","0.9945707324652783","","0","1","1","0","0","0","33","0","0","0","0"
