"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","vemnde_votes","msol_power","eligible_stake_vemnde","vemnde_power","target_stake_vemnde","target_stake_msol","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1418403.79704662,1450612.90088569,0.00374741940723669,0.0156014685087933,0.0156014685087933,0,417953.3,"AS-WAVE-1",41949.75583147,"1.14.20",0.978735038940439,0.980623274609992,1,239,1641,1,0.995237950191605,0,"",1,1,1,1,3693.85689175,0,0.00406495565853052,1,0,0,5219,40528,45747
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",158186.7848064,166839.406231139,0.000431050640738797,0.0157294910821533,0.0128202582402236,0,415208.4,"MWAY",49283.114133152,"1.14.20",0.997553976725341,0.984077484551548,0.993432519853295,58,1456,10,0.993346972041168,0,"",1,1,2,1,6801.297107069,27274.870722915,0.00748396411306607,1,0.000641030040307361,823,9609,40451,50883
"DujbfBa9RitWFkjhVqyV3h4rp2nsf7ikU7C484TwKShR",6196.117619753,6335.6655183979,0.0000163661459364122,0.1,0.00201732092704565,0,414055.9,"CENTURYLINK-US-LEGACY-QWEST",0,"1.14.17",0.999907129302004,0.997494526005366,0.990675034746705,8,95,26,0.992619933236648,0,"NOT_ELIGIBLE_VERSION_TOO_LOW",0,0,3,0,0,0,0,0,0,0,0,0,0
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",759232.526808515,808982.051625966,0.00209031976103921,0.00958484075286525,0.00958484075286525,0,415048.6,"ALLNODES",39389.592061316,"1.14.18",0.988138352426021,0.988095811168638,0.993050180486672,178,1127,15,0.99191340929903,0,"",1,1,4,1,740.254237679,0,0.000814311637063504,1,0,0,1046,40392,41438
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",8637.623814451,44826.3584361579,0.000115754220548569,0.973427318295739,0.0212714127151493,0,414502.7,"ZEN-ECN",40396.473943883,"1.14.20",0.999343145582346,0.973581312386929,0.991744053701693,13,1811,23,0.991516010812966,0,"",1,1,5,1,0,0,0,1,0,0,0,40376,40376
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",81934.579397269,87291.7643531388,0.00129257825093311,0.00281314699792961,0.00281314699792961,0,413740.3,"CETIN a.s.",39042.562216573,"1.14.21",0.992665185508874,0.996506125251614,0.989919926460684,137,145,27,0.990848904682784,0,"",1,1,6,1,0,0,0,1,0,0,0,40349,40349
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",247330.848161009,250934.342920306,0.000648177733944375,0.0119962350992328,0.0119962350992328,0,413021.2,"23M GmbH",38944.908891571,"1.14.20",0.9963218757299,0.985100905526887,0.98819939931088,82,1388,29,0.98921066539196,0,"",1,1,7,1,0,0,0,1,0,0,0,40282,40282
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",89638.101569668,123974.293470093,0.00464416828745314,0.0143781328320802,0.00803630508945161,0,414577.9,"HVC-AS",40317.308315746,"1.14.20",0.973646382468952,0.990019062834959,0.991923978109516,259,865,21,0.988965508374463,0,"",1,1,8,1,0,0,0,1,0,0,0,40272,40272
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",351412.691106294,356375.423118209,0.00397955831339091,0.0184899285528837,0.0184899285528837,0,414761,"OOO NIIR-RadioNet",39468.819769169,"1.14.22",0.977417752492531,0.977035862499215,0.992362065331222,248,1749,19,0.988884001599731,0,"",1,1,9,1,0,0,0,1,0,0,0,40269,40269
"BEASTXeioUFVSWKo1cpbHm4yqiqqu53H8xmjwy9phg4F",13897.552017823,28531.5810161839,0.0108090795137314,0.00416666666666666,0.00172587161574305,0,416036.1,"RELIABLESITE",38274.643897722,"1.14.19",0.93866321594393,0.997856500473798,0.995412884645246,337,66,9,0.986870136831856,0,"",1,1,10,1,0,0,0,1,0,0,0,40187,40187
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",669720.50124343,680509.665260366,0.0108090795137314,0.0126073970254142,0.0126073970254142,0,416095.2,"RELIABLESITE",39373.664991168,"1.14.20",0.93866321594393,0.984341854107736,0.99555428800299,337,1437,8,0.9859393204635,0,"",1,1,11,1,0,1000,0,1,0.0000235099993081476,30,0,40149,40179
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",118329.008605351,150498.402373996,0.00812483938837955,0.0143320963638213,0.0124708089935501,0,414525.7,"OOO NIIR-RadioNet",39181.077210779,"1.14.20",0.953895101019267,0.984511493830016,0.991799083773235,321,1427,22,0.9854071179693,0,"",1,1,12,1,0,0,0,1,0,0,0,40128,40128
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",442832.345288327,449448.702904343,0.00744889125269459,0.00611562982889123,0.00611562982889123,1,410985.828,"Amarutu Technology Ltd",39138.562336744,"1.14.20",0.957730810135751,0.992404504760909,0.98332954423377,285,562,32,0.980089351336162,0,"",1,1,13,1,0,0,0,1,0,0,0,39911,39911
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",5475796.20182312,5484929.44003889,0.0141700386420093,0.00908307715591985,0.00908307715591985,1,410677.443,"AMAZON-AES",38679.276031224,"1.14.21",0.919591247418712,0.988718991955961,0.98259169864193,504,1044,34,0.973370651785591,0,"",1,1,14,1,0,0,0,1,0,0,0,39637,39637
