"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1040491.16446241,1084036.48246661,0.00276936113472983,0.0109625968507363,0.0109625968507363,0,420188.1,"AS-WAVE-1",0,33988.212590659,"1.13.5",0,0.985701699963042,0.981850223230576,0.999153477601992,224,1510,2,0.995752953782814,0,"",1,1,1,1,1,0,0,27309,27309
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",116679.150516906,121398.970773394,0.000310181983071492,0.00621311558811559,0.00444651069488269,0,417037.7,"TEXASNET-ASN",0,31027.107012651,"1.13.6",0,0.998398520509154,0.99263831575549,0.991662229954005,78,665,12,0.992773665870296,0,"",1,1,2,1,1,0,0,27227,27227
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",114662.248425035,117742.04567921,0.000300979694308905,0.00552999270320842,0.00492489762438122,0,417049,"Web Werks India Pvt. Ltd.",0,31138.701063341,"1.13.5",0,0.998446032220106,0.99184629392909,0.991689099906526,73,737,11,0.992740719802659,0,"",1,1,3,1,1,0,0,27226,27226
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",98602.803787998,103040.335491901,0.000305771319978469,0.00769737973589718,0.00686843171970848,0,416989.3,"TIER-NET",2704427055171,33791.280020214,"1.13.6",0,0.998421292903652,0.98862856089975,0.991547140953826,74,1054,17,0.992380196634255,0,"",1,1,4,1,1,0.0000787189206154313,74,27216,27290
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",80228.931042686,94063.8846044019,0.00024026498394551,0.00654885654885654,0.00345805630444019,0,416664.2,"MWAY",25152661503971,31469.350765127,"1.13.6",0,0.998759504209926,0.994274809989252,0.990774094797668,60,522,25,0.992271905106599,0,"",1,1,5,1,1,0.000732309453927151,690,27213,27903
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",468816.619499264,481395.789186438,0.00123012308424969,0.00647628317193575,0.00647628317193575,0,417025.2,"ALLNODES",0,29960.136956046,"1.13.6",0,0.99364883520592,0.989277805663508,0.991632506555198,149,1006,13,0.991761580125179,0,"",1,1,6,1,1,0,0,27199,27199
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",41814.761915392,42003.5865301766,0.00010735813688904,0.551316287878788,0.0173726341348041,0,417009.1,"ZEN-ECN",0,32081.81662465,"1.13.5",0,0.999445706508481,0.971237706198929,0.991594222817536,43,1787,15,0.991236257491634,0,"",1,1,7,1,1,0,0,27185,27185
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",314552.767847823,353455.525434095,0.000902104311530084,0.00930680562532006,0.00930680562532006,0,416457.4,"COGENT-174",28169757490035,31742.112747958,"1.13.7",0,0.995342406611716,0.984591566502363,0.990282350887814,135,1375,26,0.990623068354149,0,"",1,1,8,1,1,0.000820161204098737,773,27168,27941
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",73474.228272888,74816.6841219033,0.00277593950937578,0.0148766390614217,0.00702414106726497,0,417049.6,"ORACLE-BMC-31898",0,29086.969619356,"1.13.6",0,0.985667735604525,0.988370767063349,0.991690526629669,225,1076,10,0.990508577274545,0,"",1,1,9,1,1,0,0,27165,27165
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",160892.258510289,163605.430807612,0.00380385017450893,0.00846846735045493,0.00709575382659953,0,416831.2,"OOO NIIR-RadioNet",0,28190.887559004,"1.13.6",0,0.980360599992291,0.988252204316451,0.991171199405722,276,1082,24,0.989283492181404,0,"",1,1,10,1,1,0,0,27132,27132
