vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,936097.655203282,1235993.5410639152,0.12766733120068507,0.022460147872324622,0.022460147872324622,0,392141.6,TERASWITCH,411.185133925,1.17.11
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,839068.927000761,974222.6182527433,0.008347623336609385,0.034091963127706015,0.034091963127706015,0,392065.1,RELIABLESITE,46893.419370237,1.16.23
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,54905.10360225,66379.754633135,0.12766733120068507,0.14081362537244893,0.07752102000584245,0,391194.6,TERASWITCH,107.023653843,1.16.20
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,732032.532123998,825175.7043665348,0.14495354803552368,0.07941652180439433,0.07941652180439433,0,391188.8,LATITUDE-SH,569.617163314,1.16.23
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,41504.193153881,53593.3275769825,0.12766733120068507,0.11025462962962965,0.06894531562377998,0,391141.9,TERASWITCH,10.7989896,1.16.20
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,3013459.162808715,3191764.153995893,0.008151204912771274,0.05615962228373163,0.05615962228373163,0,390635.4,AS-WHOLESAIL,13.510283181,1.16.24
8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW,3533855.648966753,3548265.4690245287,0.07740976293336552,0.03536911099639113,0.03536911099639113,1,390538.191,PACKET,0.0,1.16.24
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,5734.928514166,63542.1606626808,0.003752235939722888,0.023128514971880232,0.022407469437843146,0,389492.8,Edgevana,0.0,1.17.11
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,1257709.852272683,1297236.0585458972,0.14495354803552368,0.023420639039835954,0.023420639039835954,4,375104.352,LATITUDE-SH,4792.636390975,1.17.11
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,4113128.184921901,4216603.506893491,0.010844047517571117,0.051049789271169745,0.051049789271169745,5,372432.11,HURRICANE,42485.680293973,1.17.13
TahoeLA91rRRqaWWBft1KvWLEjv87Zqe2qaDqSG69fm,12105.378275688,33064.6458823585,0.02449241929043614,0.027410714285714288,0.02215167467797157,0,369786.3,HURRICANE,1.003996537,1.16.24
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,181364.797507558,186722.776437526,0.14495354803552368,0.03383341458346044,0.03383341458346044,0,369432.6,LATITUDE-SH,24330.376972379,1.16.23
4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv,57928.040632841,65451.8568847955,0.12766733120068507,0.018986015104966704,0.018986015104966704,0,369386.5,TERASWITCH,102.36312851,1.16.23
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,286678.653707361,361648.1209046431,0.015729389317333583,0.028839760420712533,0.028839760420712533,0,369359.1,Latitude.sh LTDA,43811.909072041,1.16.24
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,515459.6054746,524264.846298077,0.0031600522273024837,0.05712269319481685,0.05712269319481685,0,369357.3,OOO NIIR-RadioNet,43406.455989141,1.16.24
HpBE2kci3uJ45fjLnxDmF788Qz8h24zrDok5PBsouQos,59448.011868104,61836.9842231458,0.003046746732940671,0.06041873567608861,0.03582476241248779,0,369329.5,JSC ER-Telecom Holding,1.455123142,1.16.23
D4mLBafAJjpRABT5Tyj6UhuwJ8DLRk74JzyuTMUdU9Fz,195011.186804945,209150.0576320199,0.14495354803552368,0.024586532549967434,0.024586532549967434,0,369321.3,LATITUDE-SH,377.657338181,1.16.23
DHnoGrcm2oecMuWpyYjwxzYoEW3vJdivGtV4favEp3R4,53688.716444796,60724.4930733294,0.003046746732940671,0.0768609022556391,0.05843186171770687,0,369307.9,JSC ER-Telecom Holding,4.478958557,1.16.23
DciShieqLiMBjfqxiJ66F9b9fckJusbqFFnwJiG9jKmg,49881.442639911,56749.7696494408,0.003046746732940671,0.02581278029899985,0.025496663404101193,0,369301.5,JSC ER-Telecom Holding,3.460376072,1.16.23
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,3438283.665852411,3481144.3914784146,0.07740976293336552,0.030052095604559313,0.030052095604559313,0,369235.0,PACKET,43999.114949727,1.17.7
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,415386.371681145,453863.6278466673,0.0011584075379944324,0.06763899782720667,0.06763899782720667,0,369234.8,MWAY,53799.732562657,1.16.24
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,2682302.517629715,2705715.292015362,0.09489187380150721,0.022331319888881384,0.022331319888881384,0,369224.3,OVH SAS,14974.875857848,1.16.23
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,163857.080501249,172300.8562081358,0.14495354803552368,0.011722171724365427,0.011722171724365427,0,369205.4,LATITUDE-SH,2430.200588393,1.17.11
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,155869.651240742,170656.7850773098,0.015729389317333583,0.031039925785621626,0.031039925785621626,0,369196.6,Latitude.sh LTDA,56.349611302,1.16.24
86Sw9R6ynPmXnHfwUWinXtq1QoF2KHesfQQyZG5r8sXo,45676.295754467,46794.7284659373,0.07740976293336552,0.14417429792429792,0.07505402628401962,0,369162.6,PACKET,78.276403656,1.16.24
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,228190.881901421,349090.37450862,0.0013288381810937738,0.02954651792234051,0.02954651792234051,0,369157.8,Web Werks India Pvt. Ltd.,44503.864938181,1.16.23
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,320897.60725407,333928.3678393351,0.0031600522273024837,0.04637489463850658,0.04637489463850658,0,369061.0,OOO NIIR-RadioNet,44406.699190693,1.16.23
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,317837.179887589,386064.1384575826,0.008347623336609385,0.023388674505393735,0.023388674505393735,0,369036.0,RELIABLESITE,43442.710112796,1.16.24
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,1114218.336490651,1168739.5165588416,0.0029823288143406186,0.3562741503585759,0.3562741503585759,0,369034.4,ALLNODES,48137.852627493,1.16.23
mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU,211921.448430845,246721.8306407737,0.12766733120068507,0.03268511511951484,0.03268511511951484,0,369032.1,TERASWITCH,26711.95216581,1.16.24
EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x,168583.863105133,275787.0044742688,0.00894917826737766,0.029626793884882673,0.029626793884882673,0,369017.1,AS-CHOOPA,43212.294826884,1.17.11
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,508272.458274524,513050.8713035557,0.044796484436871974,0.032249694499698354,0.032249694499698354,0,368976.8,AS-CHOOPA,5.821578206,1.17.11
Fy6zNoZ1eCPpQX3JXeQ9Yd1HW1BFL8rrFmDvYYDnuxjT,90418.9611609,128544.2396554983,0.12766733120068507,0.02094754343911189,0.02094754343911189,0,368892.5,TERASWITCH,0.0,1.16.24
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,88126.649288915,115010.4956382241,0.00029368935485769865,0.6230483315215165,0.09066987141753265,0,368839.6,CETIN a.s.,42789.250636331,1.16.24
mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn,221410.101008436,238665.8846905644,0.12766733120068507,0.03798221038647616,0.03798221038647616,0,368751.2,TERASWITCH,1113.866693195,1.16.23
94Fybch6SXbRxRh9JrKEmMgsThxX8andVUnQ9BuHxjar,47183.248475148,49535.9592181363,0.0069390132718471585,0.0897125097125097,0.05320094831475728,0,368659.0,RELIABLESITE,0.0,1.16.23
5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX,129985.978317866,161399.9645571772,0.0031600522273024837,0.12416073815889991,0.08095016439155392,0,368538.9,OOO NIIR-RadioNet,42870.66734629,1.16.23
2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru,738563.222502151,748422.9682416636,0.09489187380150721,0.05304899555120381,0.05304899555120381,0,368326.2,OVH SAS,416.417335541,1.16.24
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,845587.462635606,859053.0666973469,0.14495354803552368,0.03173094794132962,0.03173094794132962,0,368212.0,LATITUDE-SH,26123.865649644,1.16.23
GwT72fNWtBrFa9GsBru2kPso1NEw3AnzrjPwprVAv32X,59864.256678037,63312.5246865546,0.05182445798512572,0.04754124895572265,0.045350132060823986,0,368146.8,WEBNX,0.0,1.16.24
