vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,460738.053449036,499329.9123326374,0.09587628130821854,0.012817798907874378,0.012817798907874378,0,411793.7,UAB Cherry Servers,3000000000000,25845.498500778,1.13.6
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1243696.880167046,1273405.989209253,0.0032280449490182978,0.018067875966419157,0.018067875966419157,0,411746.3,AS-WAVE-1,0,27028.127857686,1.13.7
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,56829.377967733,88635.1398760451,0.08536552383057575,0.006198326275458754,0.006198326275458754,0,411243.9,UAB Cherry Servers,0,25687.209315499,1.14.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,318135.121580328,334635.2098904648,0.03182562136307578,0.016529711494962473,0.016529711494962473,0,411037.8,LATITUDE-SH,6501528140136,26683.319601668,1.14.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,20812.009503479,21190.8515550232,0.18277986956083392,0.04714285714285714,0.005467034000489562,0,410484.6,TERASWITCH,0,0.0,1.14.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,10174.682149479,14875.2712251013,0.18277986956083392,0.0125,0.002537800583509424,0,409622.2,TERASWITCH,0,0.0,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,130534.060392956,134171.2846743157,0.03182562136307578,0.018553389155304335,0.01478365660415099,0,408838.4,LATITUDE-SH,2353187612488634,87264.718688235,1.14.17
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,41689.644487368,41959.3640267551,0.18277986956083392,0.008888170652876526,0.00682754991617081,0,408326.2,TERASWITCH,0,0.0,1.13.7
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,517987.057655265,559785.1316398754,0.019212010537047436,0.023423148846443233,0.023423148846443233,0,408200.2,RELIABLESITE,1000000000000,26720.62341884,1.13.7
EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z,304725.556645814,315957.0545105969,0.03182562136307578,0.0175121195188516,0.0175121195188516,0,407048.4,LATITUDE-SH,0,26168.126139563,1.13.6
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,109852.070399902,110696.2723478337,0.0002805984551230072,0.014917356549899652,0.010612972302002248,0,407018.5,Web Werks India Pvt. Ltd.,0,26787.165362984,1.13.5
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,73022.490081591,75205.3084765752,0.03182562136307578,0.017155080213903752,0.015929186604820348,0,407010.1,LATITUDE-SH,0,26175.183619161,1.13.7
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,102058.739883559,147407.2862904121,0.003951915581331499,0.018493488539897886,0.018126535104823475,0,406939.4,OOO NIIR-RadioNet,0,28043.396611517,1.13.7
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,163376.633907995,166151.8543609985,0.003951915581331499,0.01611003123241165,0.014148302049355521,0,406933.6,OOO NIIR-RadioNet,0,27339.665141632,1.13.7
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,514907.506009895,524142.8499943063,0.0013286733828211932,0.011440994504008017,0.011440994504008017,0,406932.6,ALLNODES,0,26776.07503896,1.13.6
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,3130571.882132801,3157799.178648551,0.1156462388404173,0.01547791127790099,0.01547791127790099,0,406931.0,OVH SAS,0,0.0,1.13.7
ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142,36852.673241355,55058.5734074611,0.03182562136307578,0.01783234126984127,0.0093912693566571,0,406925.2,LATITUDE-SH,44110881183491,27601.800073108,1.13.5
CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg,681696.705016392,683695.3684005596,0.07815464671797612,0.017051780233271596,0.017051780233271596,0,406888.5,PACKET,0,25047.010783106,1.13.7
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1109975.363600153,1119077.2750880525,0.03182562136307578,0.02067020993498897,0.02067020993498897,0,406838.1,LATITUDE-SH,3785800961206107,119656.530528422,1.13.7
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,274980.416837514,275815.8842839811,0.1156462388404173,0.013623588299730427,0.013623588299730427,0,406824.4,OVH SAS,0,0.0,1.13.7
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,103542.694351604,105582.060679547,0.0002676452506941686,0.02039375853387949,0.012404907064220663,0,406785.4,MWAY,25152661503971,27602.808284383,1.13.7
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,35681.528583488,36353.9150358895,0.00009215156490640303,0.610801282051282,0.031915536366084296,0,406771.0,ZEN-ECN,0,26755.910813461,1.13.5
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,155594.727295114,160665.1039157667,0.00040725332351293085,0.0052223389355742335,0.0052223389355742335,0,406769.2,TEXASNET-ASN,0,26817.411701231,1.13.7
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,454289.698678404,466646.9674880435,0.013862819585372822,0.0175783842436274,0.0175783842436274,0,406726.6,LATITUDE-SH,28169757490035,27687.498031475,1.14.17
