"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1243696.88016705,1273405.98920925,0.0032280449490183,0.0180678759664192,0.0180678759664192,0,411746.3,"AS-WAVE-1",0,27028.127857686,"1.13.7",0,0.982339179490185,0.981205603318618,0.999884893819405,226,1017,2,0.995748684653311,0,"",1,1,1,1,1,0,0,28567,28567
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",109852.070399902,110696.272347834,0.000280598455123007,0.0149173565498997,0.0106129723020022,0,407018.5,"Web Werks India Pvt. Ltd.",0,26787.165362984,"1.13.5",0,0.998464842243343,0.988960273372306,0.988403902245226,33,398,11,0.98999453694702,0,"",1,1,2,1,1,0,0,28402,28402
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",155594.727295114,160665.103915767,0.000407253323512931,0.00522233893557423,0.00522233893557423,0,406769.2,"TEXASNET-ASN",0,26817.411701231,"1.13.7",0,0.997771905595322,0.994567667514309,0.987798502016908,51,86,23,0.989853576836464,0,"",1,1,3,1,1,0,0,28398,28398
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",103542.694351604,105582.060679547,0.000267645250694169,0.0203937585338795,0.0124049070642207,0,406785.4,"MWAY",25152661503971,27602.808284383,"1.13.7",0,0.998535710028942,0.987096283780453,0.987837842103947,29,539,21,0.9894266249906,0,"",1,1,4,1,1,0.000671373708776326,650,28385,29035
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",514907.506009895,524142.849994306,0.00132867338282119,0.011440994504008,0.011440994504008,0,406932.6,"ALLNODES",0,26776.07503896,"1.13.6",0,0.99273075924672,0.988098955874089,0.988195302647904,117,471,15,0.988885653911274,0,"",1,1,5,1,1,0,0,28370,28370
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",35681.528583488,36353.9150358895,0.000092151564906403,0.610801282051282,0.0319155363660843,0,406771,"ZEN-ECN",0,26755.910813461,"1.13.5",0,0.999495846878986,0.966801119739913,0.98780287313769,6,1650,22,0.987986272682676,0,"",1,1,6,1,1,0,0,28344,28344
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",105485.825431568,108447.85916298,0.000276751702422551,0.011969900432602,0.0115658005162489,0,405393.5,"TIER-NET",2704427055171,26876.89616645,"1.13.6",0,0.998485888066183,0.987969131333195,0.984457751539181,30,482,29,0.98688603252749,0,"",1,1,7,1,1,0.000072179062934541,70,28312,28382
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",163376.633907995,166151.854360999,0.0039519155813315,0.0161100312324117,0.0141483020493555,0,406933.6,"OOO NIIR-RadioNet",0,27339.665141632,"1.13.7",0,0.97837883832105,0.985282785780807,0.988197731048338,237,688,14,0.986462905608176,0,"",1,1,8,1,1,0,0,28300,28300
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",102058.739883559,147407.286290412,0.0039519155813315,0.0184934885398979,0.0181265351048235,0,406939.4,"OOO NIIR-RadioNet",0,28043.396611517,"1.13.7",0,0.97837883832105,0.981144585459175,0.988211815770858,237,1024,13,0.986155416908451,0,"",1,1,9,1,1,0,0,28292,28292
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",67687.655197099,69026.4078678535,0.000553473383817125,0.120827584442001,0.027652678838379,0,405512.3,"ORACLE-BMC-31898",0,26717.598785015,"1.13.6",0,0.99697192656768,0.971235389463749,0.984746245510798,66,1530,28,0.985587822900545,0,"",1,1,10,1,1,0,0,28275,28275
