vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","0","2.0.19","1","1","1","1","0.9972535145455188","0.9972535145455188","0.9998324741003547","1","0.9995354022299682","","0","1","1","0","391.804982873","2929.15329456","1","0","0","0","0"
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb","0","0","2.0.19","1","1","1","1","0.9994838632059663","0.9994838632059663","0.9995757633544716","0.9832508680448934","0.9987814227592744","","0","1","1","0","0.086625531","0","2","0","0","0","0"
"4jx1b7HCN9nCxygP3hruC85BxcYndhxby4hkNexuHvxT","0","37395.7804051","2.0.19","1","1","1","1","0.9964577446564392","0.9964577446564392","0.9964577446564392","0.9939480617723264","0.9985811556597614","","0","1","1","1","0","0","3","0","0","51084","51084"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","0","2.0.19","1","1","1","1","0.9901599084693357","0.999063098728728","0.999063098728728","0.9808785041582513","0.9979199521405249","","0","1","1","1","1e-9","3.906231042","4","0","0","48669","48669"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","0","2.0.19","1","1","1","1","0.9940833363147158","0.994346954103163","0.998767019234131","0.9820388696732744","0.997753333910387","","0","1","1","0","3.0000000000000004e-9","90.877417603","5","0","0","0","0"
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW","0","0","2.0.19","1","1","1","1","0.9901599084693357","0.999063098728728","0.999063098728728","0.9768354103670847","0.9976591073798045","","0","1","1","1","0","0","6","0","0","47783","47783"
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7","0","0","2.0.19","1","1","1","1","0.9975771784319215","0.9975771784319215","0.9975771784319215","0.9721209439287575","0.9974979514111229","","0","1","1","1","0","1729.7999102990002","7","2849","0","47253","50102"
"BK5Km4MyuncoBWKCM9y3zntA1JjhdqNcHd3mxitms4Xo","0","28346.745376929","2.0.19","1","1","1","1","0.9944110849679636","0.9956965699418325","0.9991000568498183","0.9659846742279846","0.9969123050198925","","0","1","1","1","0","0","8","0","0","45436","45436"
"5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU","0","64.45085468799999","2.0.19","1","1","1","1","0.9972535145455188","0.9972535145455188","0.9985701474360967","0.9608732940801425","0.9968482177623312","","0","1","1","1","0","15232.613199621","9","1","0","45","46"
"D3DfFvmLBKkX9JJNEpJRXpM1pYTVPQ5dpPQRc9F49xk4","0","0","2.0.19","1","1","1","0.92","0.9993713784608355","0.9993713784608355","0.999447131259025","1","0.9965668844303316","","0","1","1","1","0","0","10","0","0","44441","44441"
