"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","vemnde_votes","msol_power","eligible_stake_vemnde","vemnde_power","target_stake_vemnde","target_stake_msol","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1528105.7553227,1649046.43529154,0.00418741489064167,0.0140892105028086,0.0140892105028086,0,421242.4,"AS-WAVE-1",42309.684859813,"1.14.20",0.977356269201184,0.982428083251284,1,269,1720,1,0.995164663204127,0,"",1,1,1,1,353.338390069,1500.462058781,0.000649246745029952,1,0.000422408108795405,442,680,33119,34241
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",92201.157708455,97366.4448824244,0.00131156567715345,0.00520833333333334,0.00253115413913641,0,416857.1,"CETIN a.s.",39330.495431658,"1.14.23",0.992907619403847,0.996843170892918,0.989589604465267,151,228,14,0.990658034950253,0,"",1,1,2,1,0,0,0,1,0,0,0,32969,32969
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",218507.186659165,237401.430972211,0.000602858295860856,0.00880172773272422,0.00880172773272422,0,416501.3,"MWAY",49660.610112962,"1.16.9",0.996740002765952,0.98902257674882,0.988744960146462,95,1212,20,0.989996321826565,0,"",1,1,3,1,4837.016364267,0,0.00889633571022628,1,0,0,9315,32947,42262
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",184145.684318648,194668.126565364,0.000494355263995864,0.0101820355463789,0.00980447872709856,0,416474.3,"TEXASNET-ASN",39766.283929804,"1.16.9",0.997326740289834,0.987771956141702,0.98868086403458,71,1357,21,0.989941082851321,0,"",1,1,4,1,0.066022667,0,0,1,0,0,0,32945,32945
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",186124.521136495,198882.660824542,0.00318976284005375,0.0082132039807793,0.008003336783078,0,417030.6,"OOO NIIR-RadioNet",39470.427411399,"1.14.24",0.982751140513049,0.990018321634406,0.990001481332363,261,1075,7,0.988887339691088,0,"",1,1,5,1,0,0,0,1,0,0,0,32910,32910
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",1057573.02446943,1133356.41625359,0.00287828724379228,0.00855078467408648,0.00855078467408648,0,416893.5,"ALLNODES",39684.061354879,"1.14.26",0.984435465982662,0.989335550320631,0.989676015519805,222,1179,11,0.98884358749877,0,"",1,1,6,1,822.821506695,0,0.00151368292113215,1,0,0,1585,32909,34494
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",262150.908268628,267737.570196787,0.000680022403217716,0.0152672822210972,0.0152672822210972,0,416140.6,"23M GmbH",39231.498219938,"1.14.24",0.996322732607643,0.980958804461414,0.987888683570315,97,1766,26,0.988653161952296,0,"",1,1,7,1,0,0,0,1,0,0,0,32902,32902
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",135678.430284549,145902.770422531,0.00318680340050859,0.0105177794202184,0.00653656890765931,0,416698.8,"Web Werks India Pvt. Ltd.",40614.899245627,"1.14.24",0.982767143883655,0.991847659267725,0.989213811335231,260,859,17,0.988424620029796,0,"",1,1,8,1,0,0,0,1,0,0,0,32895,32895
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",50176.039022988,55354.3373433177,0.00199656631243403,0.673004807692308,0.0154152503805352,0,416616.7,"HVC-AS",40694.539405436,"1.14.24",0.98920343188305,0.980774260112489,0.989018911676507,191,1775,19,0.988413095434128,0,"",1,1,9,1,0,0,0,1,0,0,0,32894,32894
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",376083.959275692,381065.389826682,0.00318976284005375,0.0145019016812555,0.0145019016812555,0,416950.1,"OOO NIIR-RadioNet",39760.251953761,"1.14.24",0.982751140513049,0.981913379107347,0.989810379961751,261,1744,10,0.988116881519304,0,"",1,1,10,1,0,0,0,1,0,0,0,32885,32885
