vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","0","2.0.19","1","1","1","1","0.9974370034176375","0.9974370034176375","0.9998324966187747","1","0.9995650001149448","","0","1","1","0","391.804982873","2929.15329456","1","0","0","0","0"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","716.147180436","2.0.19","1","1","1","1","0.9974370034176375","0.9974370034176375","0.9988307121556119","1","0.9994357376035689","","0","1","1","1","0","0","2","0","0","23500","23500"
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb","0","0","2.0.19","1","1","1","1","0.9994683762702404","0.9994683762702404","0.9995619747263533","0.9819453211269065","0.9986929168551751","","0","1","1","0","0.086625531","0","3","0","0","0","0"
"FxQLh2b8JnBFwPw325tix5x6BEJ7ibmqz2LyKLZWiGAX","0","2335.412608065","2.0.19","1","1","1","1","0.978601504976187","0.9993188725451251","0.999916240217007","1","0.9985427286598637","","0","1","1","1","0","0","4","0","0","50896","50896"
"4jx1b7HCN9nCxygP3hruC85BxcYndhxby4hkNexuHvxT","0","37299.966671132","2.0.19","1","1","1","1","0.9963203137369832","0.9963203137369832","0.9963203137369832","0.9927980774952305","0.9984670638265584","","0","1","1","1","0","0","5","0","0","50609","50609"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","0","2.0.19","1","1","1","1","0.989688851699361","0.999060086382148","0.999060086382148","0.980855148211172","0.9978873743385839","","0","1","1","1","1e-9","1.881343769","6","0","0","48518","48518"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","0","2.0.19","1","1","1","1","0.9941138821138796","0.9943793975079381","0.9987643043344813","0.9818775838019577","0.997747688441723","","0","1","1","0","3.0000000000000004e-9","90.877417603","7","0","0","0","0"
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW","0","0","2.0.19","1","1","1","1","0.989688851699361","0.999060086382148","0.999060086382148","0.9767118186317941","0.9976200627528174","","0","1","1","1","0","0","8","0","0","47615","47615"
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7","0","0","2.0.19","1","1","1","1","0.9973712053540456","0.9973712053540456","0.9973712053540456","0.971658169518102","0.9974082963620199","","0","1","1","1","0","1572.0811211680002","9","2604","0","46926","49530"
"GFK84uv9cr1d6KnkPERSEYagTvpLKTuwa8W9adx1qMg6","0","5755.093135192","2.0.19","1","1","1","0.95","0.9941138821138796","0.9943793975079381","0.9990755114825549","1","0.9971399355703805","","0","1","1","1","0","0","10","0","0","46086","46086"
