vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"2w4dcnbJDcGrAh4CFAYYpAaEJiUB2q1rFMGByBuB5Cqz","0","30203.54330149","1.18.18","1","1","1","1","0.9929531961306988","0.9997461271531355","0.9997461271531355","1","0.9994880413655918","","0","1","1","1","12.333434308000001","715.5379391700001","1","7","29","26880","26916"
"3eV533fsCb9EkazR6C41rTHnvLfwtzh415U5v5W8hZM4","0","42419.146820609","1.18.18","1","1","1","1","0.9908200078101486","0.9995033864021137","0.999767787885465","1","0.9993297202054353","","0","1","1","1","0.781039554","0","2","0","1","9214","9215"
"CHiNU8QWVW77kGS3U9MbYLCYkWXGTfPz2iRGoy6r6CA","0","12436.538353438","1.18.18","1","1","1","0.96","0.9995799447946103","0.9995799447946103","0.9980233921637668","1","0.9991853320202619","","0","1","1","1","3.352954919","71.805373594","3","0","5","16058","16063"
"H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL","0","56350.621742131","1.18.18","1","1","1","1","0.9971488643341053","0.9971488643341053","0.9994999992266664","0.9899576371367567","0.9988277288016357","","0","1","1","1","3579.0900137209997","33.2","4","1","16814","50283","67098"
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA","0","35824.819283193","1.18.15","1","1","1","1","0.9929531961306988","0.9941755642754176","0.9987452280246174","0.9987087476267705","0.998736499756118","","0","1","1","1","4.3017584630000005","164.260151765","5","3","20","49933","49956"
"G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V","0","698.785827783","1.18.15","1","1","1","0.94","0.9908200078101486","0.9995033864021137","0.99990466528595","1","0.9986095753538851","","0","1","1","1","0","0","6","0","0","10114","10114"
"H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb","0","42316.094532734","1.18.18","1","1","1","0.9","0.9995584102547089","0.9995584102547089","0.9995584102547089","0.9974625967090208","0.9984784156680782","","0","1","1","1","4.8270731399999995","1.5211493","7","0","22","48972","48994"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","24402.926534020997","1.18.18","1","1","1","0.96","0.9940516776733491","0.9958918108539367","0.9980233921637668","1","0.9984717534375348","","0","1","1","1","0.093131615","8.093","8","0","0","29520","29520"
"Node56Cr7y4Udym2vPt9DsRbWcBL29JivsGh2drpbKb","0","26966.801594246","1.18.18","1","1","1","0.96","0.9940516776733491","0.9958918108539367","0.9980233921637668","1","0.9984717534375348","","0","1","1","1","0","0","9","0","0","34668","34668"
"9mg9SH69itqkRdy1CudMforH3ju7uR3K8GH8esGx4Mfx","0","21687.83242043","1.18.18","1","1","1","0.92","0.9908200078101486","0.9995033864021137","0.999767787885465","1","0.9983459782699515","","0","1","1","1","0.407282738","0","10","0","2","40276","40278"
"X5b4FjDKLpYKscwktr3nZjPwTPxsuSiLURNxZKqSvCw","0","11773.223375094","1.18.18","1","1","1","0.92","0.9908200078101486","0.9995033864021137","0.999767787885465","1","0.9983459782699515","","0","1","1","1","0","0","11","0","0","1994","1994"
"5HScvYkTWL9iojhPv26xK7GqB7oBsj9A2qHCeNRFmdyG","0","33914.427034269","1.18.18","1","1","1","0.92","0.9929531961306988","0.9997057626559857","0.9997057626559857","0.9968074213357033","0.998289212049184","","0","1","1","1","5.350719915","1441.4911797450002","12","30","25","48291","48346"
"77hUX7gpQov27qQTBDyJKJXNwm7apatfhEdsStC3YUb8","0","22248.204345192","1.18.18","0.9963972400668217","1","1","1","0.9929531961306988","0.9996534460044353","0.9997336584284329","0.9995403219340221","0.9982856260814418","","0","1","1","1","0.000023743","0","13","0","0","48278","48278"
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf","0","43644.763983278004","1.18.18","1","1","1","0.99","0.9929531961306988","0.9941755642754176","0.9978530453934689","0.9948620586273228","0.9982502381908442","","0","1","1","1","0.721691832","0","14","0","3","48153","48156"
