vote_account,vemnde_votes
8Tz3KbpHjUPxFHwyvWrdoQ5K464NZb6trntqNS5qW875,0
8WVqaMTGPKsVSFBBPgm1vHRvSzTZYhJStQhUva1jtg78,0
8d25KBXdovroNVbjRmvDeW7H3QMW2nfZZo7G9zQ693ki,0
8gjfs4krwDrME3n7jzKshMBhejFPHE6pTrhm2LcKGSPd,812.500021863
8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH,67.575342626
8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf,0
8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp,0
8oGhRavfRf13fBdp257nitq8VVgXhRAZxR9fR5Q4oKhH,0
8vT4MgBeZQmYN44DXwHd2BLM7Z6io186nJk3FQEwy58f,0
8vyuJTHSDkx7k1zymea4TMsgvixf3rCYBXHPDQajePkE,33.738216972000004
8xihirHNzLTCGtEyRTH77q7WzAWE8yxtD1ciQJ5j3HQX,0
9CQ57sDtz1avnPiLVrDYJ5LD29mTX6eXo9YMuKT7hBYW,0
9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs,0
9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x,1258.5421937400001
9PzBVUpbEGcGxnjxq4WvJMnScwvQTY2wFrfMZv8FEPjC,0
9QU2QSxhb24FUX3Tu2FpczXjpK3VYrvRudywSZaM29mF,0
9RykQjmjgDZ64o7zf76uUcbr2ai146wcwku4pUSztyLL,0
9V3mbi8z9MHicFQN9n9CGEMfuX4yKaBjJNuzyTUxaWXi,0
9jJNuZE4EHTrz8xiTzmDGjJnCn5dGmruCyUwG1vgdHZR,0
9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw,1.355437192
9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH,0
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,2521225.368914534
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,0
A2MtELFxn9wAiUrobrZ6vsypQtGHdH3ZesEnvAogvuFZ,0
A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg,932253.433517459
A9igcq5tcmPjg8gy3soDnrmCMwXT3pmeFx3oojFjTfwc,94.493501589
ACE2rAgt842mfSjaB4YYzxony4F2AogTPDNCYtCoRh2Q,0
AE6xdVD5e92ZgevjWAamoF5kuAu88AvmUv4RRdBcoyz3,0
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,28190.35126252
ASfKFAKz6fH4eip1jdLGt5Ym954kU9KYnwq2Csn9ogSz,0
AXA7ztxJGz77RHmocYQ6MEbPYHbpc3TmhtQqZGrdzqo1,10630.655710002
Ac8zL56RqrEwZcJa2HL7ZVCBW8py1ehVYj5qmfJXcdFQ,0
AnoFcEWKt7j9UuyvuNsJDbaRPrfo5LqpjvbxqQPswxn4,4.003380839
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,0
Azc2uttGtHsRLorfQzd7tsMNtfaEg7LyvVEMVtckPCNN,50
B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,60325.718274792
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,42.29664859499999
B9NiU9ZL3Jo2WkZA1X35sSpeyZXxLJpBi7B5Sah7zUQJ,1536.461988356
BARLL1NvF3jPHQ3zb82q1v5m6uewcpkgRBYVNufQMWjo,26.860664305
BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg,0
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,39.085662549000006
BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh,38.981566691
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,23062.093442909998
BXf5pMTSWJdfwaiRYpwJjkTUuUe2sdvcJx7X7UNbyGe1,0
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,0
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,0
BmtE4BoqFZy7MDtN79EXrdaphRSqzwmEb2Kuq8xHPXpY,42.69311984
BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU,0
C2KtdF4FBNybpJrAW9p57SRxv1cqH7EAFeJPJ9J3biLi,0
C4MqmofwTAQKYjRawSSN9NhKXd7J78tPnZGLyNSXV2To,0
C9YVc5dBPRbmyi8tPJKnrBuVwXeULby1eGXWvUVv866a,21.51742803
CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY,0
CHiNU8QWVW77kGS3U9MbYLCYkWXGTfPz2iRGoy6r6CA,0
CULmqn9u8zZGorkdY74353UBNUhZK7s7oiZS6KN6sFnz,1.034357827
CatzoSMUkTRidT5DwBxAC2pEtnwMBTpkCepHkFgZDiqb,49.392106557
Cc7UtVq4G25VbC3w6Ccs2XL2xikjc926q1sHp8zfddoL,0
CcaHc2L43ZWjwCHART3oZoJvHLAe9hzT2DJNUpBzoTN1,4517.929073504
CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu,0
Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE,42.030250259
CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,14928.791593178
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,437126.212393645
CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ,138.275739037
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,3.841140869
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,110.862094289
D6HbUn4FeyZWiY5ftTAxK1TXmvCLjBoPG9nRsr8z8y5g,1642.313866139
DBtox5xnHr4zWFfpCYbdu81b6Sfk2kcUZ7x4uxs5kANV,0
DHnoGrcm2oecMuWpyYjwxzYoEW3vJdivGtV4favEp3R4,0
DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY,683.669964698
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,183.683716925
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,0
DciShieqLiMBjfqxiJ66F9b9fckJusbqFFnwJiG9jKmg,0
Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw,60.662417986
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,19.993018158
Dh4K8fNV6pRFZtbzQnP5a5HmyBPb2kmxvWiYmc5fJMvj,0
DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45,17789.209518295
DnHUCbu4unnxGukqp5hJWZL6a1P5Msb491f6iybbRCF5,1.591863269
DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp,1.821713394
DsUdRakvTvtDQqqWyN8vzTJURjAJ23rakfJoxGgqS2DH,10436.6667
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,531.491187401
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,372623.955883802
Dw3kFV3QXkwPKkApPU6vvkj5MijjmJenuNVt6Gj3jqp4,0
DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP,0
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,661141.5312502532
EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81,0
EFEKcHrUBsRoQkuTSJAQNZnj1u8h9oE4LoCYerednc3F,2846.774059738
EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y,32.284929631
ENVaKoD7ytn58xJ8s5htFfQ8hqQt1G9dcPUDqbSwVcgB,0
EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw,152245.139684038
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,0
EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x,0
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,9788337.827171978
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,0
ExArtqMtiiuwjReNHtjjuA246ydbvdKoyt7dMnjdpmpB,0
F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB,0
F1emDGY23U6YpJj4H4af2CHcHUmiDGgAWs2xvWYZHWdR,1.067376735
F1uC4BM1KbAHfpcJALXcZNvuxqbrYkC3Mt5ka8tcf5Hj,3.054112984
F2bcoVhE2he5DCruN4PKkWAriNXs2VWty94n9CCdWZ8s,0
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,0
FACqsS19VScz8oo2YhdMg35EsAy6xsCZ9Y58eJXGv8QJ,0
FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa,19.34250967
FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk,0
FMKT6kHBkmPf3LjZV5tpo3oR4m32rF8nF8JtC3WWcWoN,9375.787800817001
FQ7vjqjz7sxLA9m34TfieT7dZZ6hsaNhJV6r744UDRKR,55.622577281
FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571,1.305882362
FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp,13455.985766093
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,0
FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,0
FzWY14JRyemkT7Yhng4s9BBmqJwL5pGSHpiLEW8LAWB2,0
G11K4toVD1rk4ri7eziJyYENZTXb8h7q59gzaoE3BCHX,0
G2Qvt31y3wQDqLvnZTf1Lj91JrZ8rKUhtCP5kVJxXS9,0
G8GqFzoEZrxHqV279nYxD5PX1vWWHvxWHkBDkXU2qMy6,6500
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,1081.255701302
GAnbgkZq584QAdfZZzX8aCiKvDYcqszY3jGCiwqm3a9h,4824.343965698
GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr,7.4120743
GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL,193550.84884002
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,3.546249282
GNEQZLFjM1QXvMStREZhK9Z8mYH2ShECMDDGhNWcGfxn,89895.09397688
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,42.84747479
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,0
GZgVV7MMweKm11hh8z8Nui9kRo3VxUVr2qgmkDdtJesa,0
GuY9VVJkH2tdg1z2tePC3uy5y3FbyqT1cHt8ETYWPWNh,0
GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j,282.327264241
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,667.1528191900001
GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi,0
H3XhFpzHDFWjJJ1Zyg44KoHoKmNmPwi9wvMdbDryqAvU,0
H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC,0
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,0
H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL,0
HE1zd4TpbDuKzg6cqbk91XjSZELL7F33eqDinxj5hLfG,0
HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo,0
HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR,0
HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP,0
Hi8vxcjvAoLSDB9a9xjreJBFurMg41UQhNndx3qS1BJW,0
HpBE2kci3uJ45fjLnxDmF788Qz8h24zrDok5PBsouQos,0
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,505.547360643
J1iPFXVJrvx4DuGvgUJeBicnvxTkroisx2Lbeo2Q4aA2,0
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,0
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,75.71305653199998
J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp,0
KXMGa7fRW78c6VVND6YwPbR9sEu8V3q9QL3ctLDioAT,0
LbShbQMVKBiaTrxD7GWNEsCXb4bfFuQuEBxtX3eA7CX,1.301149794
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,2397.5354630350002
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,42064.140412552
MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM,20.720369309
MarinadeA1gorithmicDe1egationStrategy111111,41510492.880560495
P4f3F3VfMhKvpGQXg2MuvLfWmZui41gvcH9XKtYDiFX,1.722849011
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,0
QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ,389.55625414900004
QXmsTYFK7YT2BpP2AnvXwuRpfwmsJZpovLcUqdSjoK1,0
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,1.708140145
RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh,0
Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp,163.04586143199998
Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp,243427.740787176
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,2.312110057
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,417566.2237314168
TahoeLA91rRRqaWWBft1KvWLEjv87Zqe2qaDqSG69fm,0
UVxJgkAkEiu5wqpR8JkBsF6yV3CPMfPivk8nUpCDKw6,0
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,715.096878194
VotESBSkLKU8vebS6wTR2rzWWJsLc6YThYS6tebPxXq,0
We11J5D4iXcNbdMwCZX2o9RRkwaWBo1AGLADfubmeTb,191.061145701
aVotE2iXaXUVKeTWaHtKbSkkUqH96zC6kTKyonzHQZ4,0
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,134826.883111782
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,0
beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar,813.867677578
eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym,496.065435208
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,337.953188196
he1iusunGwqrNtafDtLdhsUQDFvo13z9sUa36PauBtk,1220.659076596
i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb,210
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,133978.53145061503
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,6333877.923429735
mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn,0
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,3778.244068005
phz34EcgWRCT9otPzRS2JtSzVHxQJk4SovqJvV1TQk8,775.588466277
tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT,400005.85385645693
vahVByZszdHguLa7U7GLz8UdUFN85mcwdkefiqVjtGt,7.043843076
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,10
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,4967.620206504999
yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi,9.287808541
