vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,vemnde_votes,msol_power,eligible_stake_vemnde,vemnde_power,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7133898.67745315,7444185.49710063,0.0204432327347107,0.0270530143126149,0.0270530143126149,8,342046.708,UNITAS,736295.110407197,1.16.24,0.862870537611994,0.950627329246488,0.868998587943097,703,343,235,0.874334944915496,0,"",1,1,180,0,430210.318572733,372623.955883802,0.430885197103862,1,0.0800196280710933,110149,593123,0,703272
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,953707.392836503,1063860.02896276,0.148869993425501,0.0377004559537094,0.0377004559537094,7,345823.755,LATITUDE-SH,489438.233408748,1.16.23,0.00140733957975568,0.931195386305185,0.878594495264604,1911,631,195,0.74768884754698,0,NOT_ELIGIBLE_VEMNDE_STAKE_SCORE_TOO_LOW,1,1,1668,0,361068.901981083,36.443574178,0.361635683115442,0,0,0,497799,0,497799
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,394269.656211842,421432.44130196,0.00585621098058119,0.0218805768316323,0.0218805768316323,10,334650.96,HVC-AS,230525.065131629,1.16.23,0.960717608911514,0.960067203479749,0.850209064704116,276,202,289,0.875661005257226,0,"",1,1,171,0,66358.66469291,1586365.57221945,0.0664631477525282,1,0.100000007529565,137652,91488,0,229140
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,381376.05024453,406691.874521453,0.0138727967856565,0.025723013101445,0.025723013101445,4,356962.08,Latitude.sh LTDA,178967.340671413,1.16.24,0.906943819026963,0.953054626668582,0.906892351875028,568,313,74,0.910451214113291,0,"",1,1,52,1,146.488657322,3063445.09188522,0.000146229141064047,1,0.100000007529565,137652,201,41027,178880
1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm,242537.33385019,263478.422663458,0.00152058221941201,0.0235967304978689,0.0235967304978689,7,346077.816,Hostkey B.v.,178482.376750556,1.16.24,0.98980021286405,0.956935164700395,0.879239958720582,164,260,187,0.902225782894947,0,"",1,1,78,1,233.139373473,656550.046970597,0.00023336568402687,1,0.100000007529565,137652,321,40657,178630
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,408260.981615942,422158.382557204,0.0138727967856565,0.0386603116819105,0.0386603116819105,5,353083.745,Latitude.sh LTDA,179848.334022196,1.16.23,0.906943819026963,0.929443616972138,0.897039113823778,568,656,114,0.901055568712603,0,"",1,1,92,1,232.750624852,426219.057390431,0.00023336568402687,1,0.0915289452682667,125992,321,40604,166917
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,485935.609777177,552599.36324586,0.0138727967856565,0.0284424738071108,0.0284424738071108,7,345724.524,Latitude.sh LTDA,200307.218105997,1.16.23,0.906943819026963,0.948091518436116,0.878342390517319,568,383,197,0.888107927820249,0,"",1,1,144,0,21130.612826028,6267006.15644831,0.0211641642453725,1,0.100000007529565,137652,29133,0,166785
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,525354.552991223,575087.535846602,0.00703426248307064,0.09034519542844,0.09034519542844,5,342120.65,COGENT-174,145491.577018745,1.16.23,0.95281545511333,0.835116947172499,0.869186443847238,307,1928,233,0.879431715067041,0,"",1,1,158,0,3901.909082728,3337589.54647197,0.00390812403035557,1,0.100000007529565,137652,5380,0,143032
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,322309.176767383,342285.786560345,0.0204432327347107,0.037880059790745,0.037880059790745,5,353245.72,UNITAS,175774.890252817,1.16.24,0.862870537611994,0.93086760319719,0.897450625009209,703,637,104,0.894701148347175,0,"",1,1,123,0,106.625837152,9788337.82717198,0.000107167932149679,1,0.100000007529565,137652,148,0,137800
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,764405.856519236,782473.344963347,0.0138727967856565,0.0223521616281522,0.0223521616281522,4,356683.488,Latitude.sh LTDA,112960.50168238,1.16.24,0.906943819026963,0.959206545195172,0.906184565339008,568,217,78,0.910379987433783,0,"",1,1,53,1,4777.382470937,205472.852339731,0.00478449730728051,1,0.0441245709371275,60738,6586,41024,108348
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1693828.83201366,1719257.47433188,0.0702072418261333,0.0351453431639391,0.0351453431639391,6,350555.103,Latitude.sh LTDA,38278.155684192,1.17.11,0.52906267554173,0.935858554004342,0.890614884980115,1425,563,146,0.838471750376073,0,"",1,1,627,0,709.639463432,310888.275059536,0.000711114316133381,1,0.0667620210829337,91899,979,0,92878
GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL,4863485.03524786,4893658.47174089,0.0827476058804471,0.0290547425962084,0.0290547425962084,5,352651.875,PACKET,96261.743332842,1.16.23,0.444944209385538,0.946974107082711,0.895941911566316,1480,396,129,0.830483203193611,0,"",1,1,681,0,4.964651768,306916.726242604,0.00000500784729671395,1,0.065909297801013,90726,7,0,90733
