vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,msol_power,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_msol,target_stake_algo,target_stake
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,422108.930912297,646297.573289795,0.0346278664379115,0.016930775597726,0.016930775597726,5,389970.63,LATITUDE-SH,1678083859495390,792291.330135864,1.14.17,0.806374422607591,0.98277433735236,0.941731254574683,654,1234,95,0.924064286793413,0,"",1,1,84,1,456497.633633154,0.511015711143326,1,0.0403066653691415,49993,633817,36412,720222
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7101746.66076465,7450006.85154257,0.0200122108267137,0.0138841868888182,0.0138841868888182,8,376292.972,UNITAS,0,299811.552296261,1.14.17,0.888099491108735,0.985873989168241,0.908701387612693,632,983,164,0.911468219039434,0,"",1,1,221,0,335000.035578393,0.375007696053464,1,0,0,465125,0,465125
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,197176.247317106,337967.478734304,0.00406393185637079,0.0170977117759794,0.0159477049154124,5,390258.29,Latitude.sh LTDA,3093509335489320,198575.910690273,1.14.17,0.977276071756136,0.983774530393404,0.94242591820279,235,1162,75,0.950968142764121,0,"",1,1,36,1,14518.596722122,0.016252945489553,1,0.0743043941642662,92160,20159,37472,149791
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1945442.67298427,1998504.3525175,0.0346278664379115,0.0151394252037718,0.0151394252037718,6,388756.834,LATITUDE-SH,2680633585924030,166604.076247859,1.14.17,0.806374422607591,0.984596888090917,0.93880008606623,654,1096,109,0.921949737997569,0,"",1,1,95,1,23204.626354475,0.0259762793639422,1,0.0643873558044559,79860,32219,36329,148408
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,115879.249075402,152201.658666296,0.0346278664379115,0.024238780543852,0.0231914812280072,5,390244.99,LATITUDE-SH,3653029224586010,167181.181498855,1.14.17,0.806374422607591,0.976404587632336,0.942393800333591,654,1594,77,0.924083956629495,0,"",1,1,83,1,1812.955020638,0.00202951926252218,1,0.0877437785151904,108829,2517,36413,147759
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1148916.8520947,1171747.3274608,0.0346278664379115,0.020058209094324,0.020058209094324,0,410712.4,LATITUDE-SH,3299928276640360,138142.686086478,1.14.17,0.806374422607591,0.979592432657305,0.991820085839232,654,1448,13,0.962349395097293,0,"",1,1,18,1,62.301102579,0.00006940440941885,1,0.0792624642371981,98310,86,37921,136317
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,81024.25574553,166956.083928158,0.00406393185637079,0.0283484835984039,0.0242409438763606,6,382419.73,Latitude.sh LTDA,1542963226836960,178810.975488714,1.14.17,0.977276071756136,0.975336846261748,0.923496756940418,235,1631,130,0.935758196859861,0,"",1,1,55,1,33808.151280054,0.0378455528005239,1,0.0370611347340066,45967,46940,36873,129780
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,153250.23125688,193493.965364478,0.00412743437971115,0.0121782006572354,0.0121782006572354,10,369744.57,HVC-AS,4836553884195640,125831.117210827,1.14.17,0.976920990314151,0.987609688937997,0.892887799725525,241,796,225,0.913102282063196,0,"",1,1,190,0,2018.854911177,0.0022601210099461,1,0.100000002363721,124031,2803,0,126834
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,208426.761980782,247109.414366435,0.000778142301877109,0.154706018883439,0.146505992706107,7,381096.702,ORACLE-BMC-31898,2948515489369750,119182.116329633,1.14.17,0.995648930529273,0.850942280130868,0.920301806545622,94,1833,137,0.926558323588125,0,"",1,1,71,1,272.346045619,0.000304483860676245,1,0.0708217350472611,87841,378,36510,124729
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,136424.275356183,158284.808504906,0.0346278664379115,0.0132626283754055,0.00822432972012102,0,412043.6,LATITUDE-SH,2353187612488630,117186.761101819,1.14.17,0.806374422607591,0.991632425316606,0.995034770612005,654,377,7,0.965748382819372,0,"",1,1,16,1,1354.622941431,0.00151682217358938,1,0.0565222872053749,70105,1881,38055,110041
