vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,vemnde_votes,msol_power,eligible_stake_vemnde,vemnde_power,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,6022029.64729395,6083834.67737287,0.0175898150403164,0.0140409197006942,0.0140409197006942,8,364920.576,Unitas Global LLC,496657.319622765,1.17.26,0.902119737298498,0.960296580743786,0.873679770485845,612,1257,1226,0.884717981553787,0,"",1,1,685,0,419431.099533406,538854.255276276,0.477516596289217,1,0.0240144059167205,13975,572492,0,586467
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,976572.666058055,1086069.99640465,0.00663810893686277,0.0159114005251318,0.0159114005251318,7,369021.768,ServeTheWorld AS,453713.603165334,1.17.26,0.963126016405493,0.955007434023598,0.88349869745498,337,1356,362,0.901249726260337,0,"",1,1,392,0,275288.684443861,4175751.3850229,0.313412852831246,1,0.186095173522507,108296,375749,0,484045
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,483688.960023944,514911.634489585,0.0066421268973556,0.00973174565671585,0.00973174565671585,6,372843.773,Tier.Net Technologies LLC,149877.058255981,1.17.26,0.96310363442985,0.97248160475668,0.892649204910048,345,934,342,0.90962930174745,0,"",1,1,234,0,44217.584544208,14291308.8288878,0.0503416029209014,1,0.216124004041792,125771,60354,0,186125
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,219950.547860638,232209.607973622,0.0175898150403164,0.0118131314113581,0.0118131314113581,5,376852.365,Unitas Global LLC,136516.221484246,1.17.26,0.902119737298498,0.966596083507927,0.902246432276398,612,1126,298,0.907176913912992,0,"",1,1,256,0,112.797531896,9788337.82717198,0.00012864899204084,1,0.216124004041792,125771,154,0,125925
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,359965.964574672,395692.631465794,0.00541936661796638,0.00833021265107846,0.00833021265107846,7,368456.235,"HIVELOCITY, Inc.",110847.552441223,1.17.27,0.969914998264919,0.976444710714866,0.882144718605505,315,812,877,0.902901684099981,0,"",1,1,348,0,59266.543130064,1652072.40024908,0.0674746885954376,1,0.0736257023351547,42846,80895,0,123741
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,288008.754340249,308751.708713627,0.00873505055953196,0.00573845806446187,0.00573845806446187,4,400601.28,Latitude.sh LTDA,106230.116920236,1.17.20,0.951445041341408,0.983773398660897,0.959105233810482,417,531,15,0.959824293803734,0,"",1,1,10,1,86.963186112,2845056.68591045,0.0000990483390048944,1,0.126791899121646,73785,119,44345,118249
A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg,228652.790855805,305342.814310514,0.000875762794215081,0.00416204702125567,0.00416204702125567,0,396784.3,Clouvider,70598.322497507,1.17.26,0.995225060496772,0.988231006132681,0.949966757030403,100,369,26,0.959872976725405,0,"",1,1,9,1,159.939279154,932247.003619717,0.000182157864836587,1,0.0415462362201405,24177,218,44347,68742
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,1211640.91105951,1246824.96980726,0.0355925438666838,0.00748127955958403,0.00748127955958403,5,376807.24,"The Constant Company, LLC",63837.706727389,1.17.27,0.801835864713332,0.978845233413562,0.902138395617913,1120,716,307,0.892607763001489,0,"",1,1,593,0,40503.370258028,227453.569028074,0.0461121249967269,1,0.0101366358897053,5899,55284,0,61183
tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT,5447.245037872,17951.730960725,0.00689560210994648,0.165,0.0100937295363023,0,416604,Datacamp Limited,0,1.17.22,0.961691655381111,0.971458025244684,0.997418372768011,404,966,6,0.989925004899001,0,"",1,1,2,1,6.157571026,400071.16986036,0.00000683091993137203,1,0.0178294458267503,10376,8,45735,56119
Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp,224148.190475753,228060.798881502,0.00299779724944993,0.0162874267722125,0.0162874267722125,1,395232.692,B2 Net Solutions Inc.,65744.368658016,1.17.26,0.983404306266535,0.953944146998429,0.946251952740157,206,1367,139,0.952559406687159,0,"",1,1,78,1,771.960951993,162193.533885075,0.000878911697836534,1,0.00722829832037075,4206,1054,44009,49269
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,437693.055842258,474243.874236522,0.00125910945461683,0.019849937384015,0.019849937384015,0,396532,Flexential Colorado Corp.,54719.008357269,1.17.26,0.993089634916659,0.943870458419602,0.949362709408562,127,1484,83,0.955667447872196,0,"",1,1,40,1,3644.191003852,540.960984077,0.00414864537165328,1,0.0000241177755719308,14,4974,44153,49141
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,279280.770211414,293203.193317279,0.000778327081176299,0.0165365315474965,0.0165365315474965,0,417261.9,"Orangefin Ventures, LLC",51493.70396153,1.17.26,0.995767824359177,0.953239755011105,0.998993493380016,91,1384,3,0.99497771827151,0,"",1,1,1,1,715.326798789999,869.086608604,0.0008140179584885,1,0.0000387296711324024,23,976,45969,46968
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,1002910.34179355,1016948.58791391,0.00936151670365557,0.0247749664716384,0.0247749664716384,0,414238.7,ReliableSite.Net LLC,52818.985125042,1.17.26,0.947955323111347,0.929943985020194,0.991755456240305,476,1564,9,0.980262245665072,0,"",1,1,4,1,775.44561604,4403.274319175,0.00088232715780222,1,0.000196228523093694,114,1058,45289,46461
QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ,424542.886681573,471817.546855265,0.00218087361301184,0.012074537848459,0.012074537848459,0,413538.1,HostCircle B.V.,0,1.17.22,0.987954964483881,0.965856906189793,0.990078104817944,169,1135,10,0.98788829871823,0,"",1,1,3,1,314.274568261,178.071956786,0.000357484809741803,1,0.00000793061989527454,5,429,45641,46075
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,382552.724370435,404760.80672039,0.00439561776487342,0.0135267563742042,0.0135267563742042,0,396680.9,OOO NIIR-RadioNet,51292.044994524,1.17.27,0.975617772579467,0.96175047710905,0.949719200454508,300,1241,64,0.954629078985621,0,"",1,1,57,1,1110.926061858,124.099633341,0.00126485867395905,1,0.00000551341040664634,3,1516,44105,45624
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,148622.165344652,216750.944437514,0.00399432578694929,0.00894711546308479,0.00894711546308479,0,396222.6,Amarutu Technology Ltd,48705.179253497,1.17.26,0.977853162223544,0.974700298560425,0.948621955012219,290,871,103,0.955125090240746,0,"",1,1,51,1,1046.19839723,1505.919166836,0.00119085704136919,1,0.000067111512880902,39,1428,44128,45595
2ZuVhyBsUbTh27LBCQH3BkenjPp86gUZiNBKmhPsTRpT,35047.657510406,54160.2262375256,0.00455466800743828,0.0153846153846154,0.00418196689998306,0,396626.5,ServeTheWorld AS,0,1.17.26,0.974731786104091,0.988174678818409,0.949588957923283,308,377,79,0.956425217712263,0,"",1,1,28,1,342.438282532,23864,0.000389362436088205,1,0.00106351785568206,619,467,44188,45274
DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY,104232.491569558,190148.076890045,0.0014090451770737,0.0184762828095561,0.0175227170512199,0,395835.5,HOSTKEY B.V.,50576.49673606,1.17.26,0.992254420709309,0.950451124540069,0.947695174059327,146,1410,128,0.954762438965535,0,"",1,1,55,1,825.856206755,683.669964698,0.000940389977218882,1,0.0000304731353510206,18,1127,44111,45256
B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,254871.014400921,291958.210603174,0.00699292441405581,0.0142885007904217,0.0142885007904217,0,396477.8,ServeTheWorld AS,52827.989138733,1.17.26,0.961149523261079,0.959596497272411,0.949232945710173,409,1273,88,0.951863461607407,0,"",1,1,82,1,235.002860805,36506.900745491,0.000267544363978738,1,0.00162694494378983,947,321,43977,45245
8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P,293373.574582905,298176.909003105,0.0066421268973556,0.0195079509234879,0.0195079509234879,0,396706.2,Tier.Net Technologies LLC,53500.851536253,1.17.26,0.96310363442985,0.944837491357024,0.949779772808185,345,1473,58,0.951449422176813,0,"",1,1,87,1,8.56494622,40100.783870898,0.000010246379897058,1,0.00178713260181151,1040,12,43958,45010
7Eg46UwGgsufXdd9C9kF27UAyD2t4VdmCdVTtPFoqxCy,81091.593299578,84037.2779530801,0.000980848021597359,0.00491845835324096,0.00491845835324096,0,396662.6,UK Dedicated Servers Limited,0,1.17.26,0.994639685154232,0.986092106624376,0.94967538725007,109,463,70,0.959394257648734,0,"",1,1,11,1,388.408538268,182.168220099,0.000441732822228724,1,0.00000812073749550372,5,530,44325,44860
vahVByZszdHguLa7U7GLz8UdUFN85mcwdkefiqVjtGt,143443.888300748,230542.798467202,0.000829514467997555,0.0164021942969311,0.0154228488122138,0,396044,"BUSINESS SYSTEM TELEHOUSE, OOO",49941.858072143,1.17.26,0.995482685954469,0.956388908592202,0.948194357290218,96,1334,117,0.956099834877178,0,"",1,1,31,1,438.887164107,0,0.000499795641645387,1,0,0,599,44173,44772
GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j,233278.599057416,236695.746270054,0.000628095946994076,0.00781707018241008,0.00781707018241008,0,396417.1,"SIA ""BITE Latvija""",39800.394012868,1.17.27,0.996604684152154,0.977895720406967,0.949087619944633,79,740,96,0.958613945242892,0,"",1,1,16,1,333.190226201,282.327264241,0.000379116056191147,1,0.0000125749212723017,7,455,44289,44751
6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m,281775.826294244,289038.527051247,0.00541936661796638,0.0267715248775613,0.0267715248775613,0,396748.3,"HIVELOCITY, Inc.",47947.854499,1.17.26,0.969914998264919,0.924298329525421,0.949880567120034,315,1579,46,0.950994922865815,0,"",1,1,92,1,566.794970347,28.48522844,0.000645521933514656,1,0.0000012493442300775,1,774,43937,44712
yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi,149018.039941199,186147.00837113,0.00137842256778131,0.013110358143345,0.0127803633079783,0,396656.4,PE Konstantin Vladimirovich Kravchenko,48042.093841542,1.17.26,0.992425003395864,0.963861048031042,0.949660543432173,140,1191,71,0.9573320376265,0,"",1,1,24,1,281.689898794,4.563084009,0.000321053236774485,1,0.000000217277257404782,0,385,44230,44615
34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs,75740.518433445,249276.437025841,0.000664082318033526,0.0126592994991504,0.011794567169715,0,396521.2,"FiberState, LLC",35396.204040493,1.17.27,0.996404222728615,0.966648577495845,0.949336852435452,82,1125,85,0.957909657485199,0,"",1,1,21,1,255.736207761,1.732969143,0.00029145258373854,1,0.0000000814789715267932,0,349,44256,44605
39xF5qkfK5HBaG4Hkq6bjumUB2k4B5ozEAmfZoobhUVw,177424.761684592,230831.830128754,0.0088702113346728,0.00977663569126984,0.00977663569126984,0,396743.1,INETCOM CARRIER LLC,49533.841119694,1.17.26,0.950692130708611,0.972354669491732,0.949868117466313,431,936,51,0.951724623505545,0,"",1,1,84,1,457.772844301,2.911494667,0.000521426888094731,1,0.000000135798285877989,0,625,43971,44596
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,4128838.06823409,4167995.63654011,0.0115475614160944,0.0165808952913021,0.0165808952913021,3,404431.121,Hurricane Electric LLC,43264.924459821,1.17.27,0.935778000910804,0.953114307935156,0.968274501936041,513,1385,13,0.962108871470552,0,"",1,1,6,1,29.855516053,1.579573573,0.0000341545996568601,1,0.0000000814789715267932,0,41,44450,44491
BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh,159612.933480674,225866.215715575,0.000601207824283393,0.00906498010358356,0.00883508653575293,0,396783.7,Dyjix SAS,48126.276588699,1.17.27,0.996754463949316,0.97501708204509,0.949965320531897,77,864,27,0.959090708866361,0,"",1,1,12,1,123.343685995,5.950678041,0.000140033858593127,1,0.000000271596571755977,0,168,44311,44479
FMKT6kHBkmPf3LjZV5tpo3oR4m32rF8nF8JtC3WWcWoN,77259.327747532,90573.6641675017,0.00374898790065479,0.00886164274322169,0.00564944239407053,0,396741.1,"Perfect International, Inc",50928.861478276,1.17.26,0.979219812444561,0.984025107705408,0.94986332913796,261,525,52,0.957007540305702,0,"",1,1,25,1,2.842000147,9375.787800817,0.00000341545996568601,1,0.000417851325646571,243,4,44215,44462
5XGMWvqZSBk1fktPtxbwaMF5dhkbrtchpwd4xiXG9q8u,79515.362352399,90849.2188549937,0.000763157120922049,0.0103311688311688,0.00795782990758098,0,396676.8,It Hosting Group,0,1.17.26,0.995852328346097,0.977497695028147,0.949709384381383,89,757,66,0.958945861194936,0,"",1,1,13,1,57.969035054,0,0.0000660322260032629,1,0,0,79,44304,44383
A2MtELFxn9wAiUrobrZ6vsypQtGHdH3ZesEnvAogvuFZ,75216.504135039,80121.6485612065,0.000333471975726827,0.00505050505050505,0.00505050505050505,0,396798.5,LLC SETEL,3.507282067,1.17.26,0.99824588161061,0.985718719019103,0.950000754161716,44,478,21,0.960170617219806,0,"",1,1,8,1,0.415029671,0,0,1,0,0,0,44361,44361
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,496172.442526855,606507.496778242,0.00439561776487342,0.0134961458108243,0.0134961458108243,0,396791.4,OOO NIIR-RadioNet,49671.815527344,1.17.26,0.975617772579467,0.96183703440426,0.94998375559606,300,1238,22,0.954839241194138,0,"",1,1,53,1,160.260018503,198.64077415,0.000182157864836587,1,0.00000885404823924486,5,218,44114,44337
De4k4hrdkxFHmAx4nVRA3g5ukdg4YqmDLdwuYUcrjjud,24857.551961942,27745.625698249,0.000413619938101647,0.0222222222222222,0.00519568497775013,0,396142.9,Netorn LLC,3.546111495,1.17.26,0.997799418847977,0.985308194663016,0.948431140127317,57,487,110,0.958862956433241,0,"",1,1,14,1,0,0,0,1,0,0,0,44300,44300
9V3mbi8z9MHicFQN9n9CGEMfuX4yKaBjJNuzyTUxaWXi,80968.870607806,87985.4422381275,0.000912133619477043,0.00862854251012146,0.00839786815170055,0,396687.2,Atomic Networks LLC,0,1.17.26,0.995022457477998,0.976253401686438,0.949734283688823,104,816,61,0.958741627194666,0,"",1,1,15,1,4.217522872,0,0.00000455394662091468,1,0,0,5,44295,44300
