vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1031684.225930445,1041392.5011228462,0.00269134461333389,0.020112422816944066,0.020112422816944066,0,414578.2,AS-WAVE-1,0,33924.168216416,1.13.5
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,101.499720493,15013.2782086837,0.08865874341080408,0.0017857142857142904,0.0017857142857142904,0,414407.8,UAB Cherry Servers,0,0.0,1.13.6
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,267082.545746925,281759.6051611833,0.028958136557871286,0.016140927810929562,0.016140927810929562,0,414315.3,LATITUDE-SH,6501528140136,24438.401517835,1.14.15
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,46119.23071957,50377.486782298,0.19384765978110458,0.0,0.0,0,414192.2,TERASWITCH,0,25420.719996119,1.14.15
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,173272.466698113,218847.1947454816,0.13023990551661074,0.012578866394042664,0.012578866394042664,0,414102.6,OVH SAS,3000000000000,27305.37385693,1.13.6
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,9668.483967629,9791.7550686,0.19384765978110458,0.0,0.0,0,413836.8,TERASWITCH,0,50.781951775,1.14.15
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,2610710.574376958,2734205.302108125,0.028958136557871286,0.006265068843524057,0.006265068843524057,4,413050.048,LATITUDE-SH,8507500000000,24624.716929897,1.13.6
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,44934.616613238,46060.2695470144,0.19384765978110458,0.0054945054945054975,0.0054945054945054975,0,411413.6,TERASWITCH,0,8362.795877545,1.13.6
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,64715.294592439,72197.7662069102,0.028958136557871286,0.0,0.0,0,411389.8,LATITUDE-SH,3083323237488634,113974.287190681,1.13.6
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,436040.425859737,440336.6768518764,0.011057232596170601,0.018268701113832386,0.018268701113832386,0,411286.9,RELIABLESITE,1000000000000,31669.88389779,1.13.6
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,41017.416715932,42086.5442574201,0.00010876817977450312,0.5928787878787879,0.025787419367985665,0,408798.6,ZEN-ECN,0,32021.697000177,1.13.5
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,116679.150516906,120515.315503035,0.00031147000992724885,0.00405092592592593,0.0022843210326930256,0,408784.2,TEXASNET-ASN,0,30941.011804077,1.13.6
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,116227.293335831,120432.8897238738,0.0003112791815374369,0.01509181247578365,0.0127473044183813,0,408767.4,Web Werks India Pvt. Ltd.,0,31080.32002031,1.13.5
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,144334.911293453,160452.512604855,0.0035534092031402607,0.014140395219179137,0.012767681695323736,0,408744.9,OOO NIIR-RadioNet,0,28138.096504475,1.13.6
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,42704.336795516,53937.9262056957,0.028958136557871286,0.017460317460317464,0.010840206698288533,0,408729.7,LATITUDE-SH,0,21802.310527862,1.13.6
