"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","msol_power","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_msol","target_stake_algo","target_stake"
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",136629.009228145,141501.450785095,0.000363921006282947,0.00970085470085471,0.00814322908074548,0,415584.3,"MWAY",25152661503971,49577.382493014,"1.14.19",0.997939044146901,0.991821733099945,0.994397806690952,38,879,18,0.994744452946405,0,"",1,1,1,1,6699.476682928,0.00776435490021315,1,0.000608174363701822,766,9783,39743,50292
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1381255.19342109,1391427.35440386,0.00357854776675771,0.0136093868255133,0.0136093868255133,0,417146.9,"AS-WAVE-1",0,40004.995671911,"1.14.17",0.979733983919134,0.98633205615346,0.99813674969899,222,1442,3,0.994397501613971,0,"",1,1,2,1,165.383414411,0.000191240268478156,1,0,0,241,39729,39970
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",169907.170745914,173512.022404997,0.000446246460033343,0.0103060263653484,0.00512870746369146,0,415167,"TEXASNET-ASN",0,39279.189568166,"1.14.19",0.997472818996836,0.994849225279742,0.993399303608106,53,435,27,0.994137530719575,0,"",1,1,3,1,0,0,1,0,0,0,39719,39719
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",47055.317133225,48060.7091024664,0.000123605011994511,0.973097735597736,0.0215100835976737,0,415567.6,"ZEN-ECN",0,39814.249481409,"1.14.17",0.999300000636005,0.978397365104192,0.994357847425475,9,1781,19,0.993890449279304,0,"",1,1,4,1,0,0,1,0,0,0,39709,39709
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",674716.926916849,735039.800942246,0.00189038904927836,0.0100519221154953,0.0100519221154953,0,415641.2,"ALLNODES",0,39943.97902997,"1.14.18",0.989294356993737,0.98990482754397,0.99453395532602,161,1130,15,0.993371776522434,0,"",1,1,5,1,0,0,1,0,0,0,39688,39688
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",119850.476942023,123099.925790188,0.00243835049556661,0.00494148665549282,0.00494148665549282,0,415631.7,"HVC-AS",0,40131.431925521,"1.14.17",0.986191144124726,0.995037251641706,0.994511224007335,166,404,16,0.993271675381885,0,"",1,1,6,1,0,0,1,0,0,0,39684,39684
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",161788.479589342,163904.292729369,0.00460405707033833,0.00618912370440167,0.00551057137191428,0,415881.2,"OOO NIIR-RadioNet",0,39732.53889725,"1.14.19",0.973926324110733,0.994465718328141,0.995108220219101,250,477,11,0.991800043749279,0,"",1,1,7,1,0,0,1,0,0,0,39625,39625
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",90354.939584871,91568.7213131648,0.00129385786225895,0.0397734254992319,0.0117002776313121,0,414481,"CETIN a.s.",0,39591.834353749,"1.14.19",0.992672629806293,0.988249379659493,0.991757863122049,125,1307,31,0.991628713114813,0,"",1,1,8,1,0,0,1,0,0,0,39619,39619
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",340888.448705178,344022.997907311,0.00460405707033833,0.0165203969448185,0.0165203969448185,0,415544.4,"OOO NIIR-RadioNet",0,39782.503473708,"1.14.19",0.973926324110733,0.983408520849667,0.994302335152477,250,1584,22,0.990329578507377,0,"",1,1,9,1,0,0,1,0,0,0,39567,39567
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",627573.318991651,656674.255991669,0.0114806798133208,0.0194803218471071,0.0194803218471071,0,416070.2,"RELIABLESITE",1000000000000,39726.496117647,"1.14.17",0.934982664231183,0.980435860297568,0.995560453822403,436,1740,10,0.985077363614151,0,"",1,1,10,1,0,0,1,0.0000241805124471149,30,0,39357,39387
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",394788.32429422,403929.486324048,0.0114806798133208,0.016210341710665,0.016210341710665,0,415156.2,"RELIABLESITE",0,39566.596540664,"1.14.19",0.934982664231183,0.983719910156479,0.993373461687918,436,1569,28,0.983647681192156,0,"",1,1,11,1,0,0,1,0,0,0,39300,39300
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",406543.946956169,427063.837063818,0.00678966624586653,0.00837776568457714,0.00837776568457714,1,411550.425,"Amarutu Technology Ltd",0,39382.737839782,"1.14.17",0.961548791775074,0.991586187356979,0.984745670042706,268,924,34,0.981703113179553,0,"",1,1,12,1,0,0,1,0,0,0,39222,39222
