"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","msol_power","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_msol","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1277402.24764356,1302858.48242697,0.00331673107713814,0.0245559464084461,0.0245559464084461,0,411914.1,"AS-WAVE-1",0,28901.845093397,"1.13.7",0.981519064637503,0.969158943997917,0.998900495310615,225,1499,2,0.993938617413775,0,"",1,1,1,1,0,0,1,0,0,0,31596,31596
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",159711.594299757,163675.899569395,0.000416679658471957,0.0057710554307193,0.0057710554307193,0,407820.1,"TEXASNET-ASN",0,28226.543820268,"1.14.17",0.997678247148777,0.992751839380594,0.988972457819784,57,116,21,0.990602531682769,0,"",1,1,2,1,0,0,1,0,0,0,31490,31490
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",107168.666381636,110841.449303412,0.000282174916104205,0.0185769600769601,0.0145577110584508,0,407870.1,"MWAY",25152661503971,28859.706624101,"1.14.17",0.998427712026041,0.981716233838115,0.98909370888831,31,824,20,0.989962211290253,0,"",1,1,3,1,0,0,1,0.000616626458902151,616,0,31470,32086
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",109852.070399902,111358.508622811,0.000283488625526236,0.0231134010967507,0.0175251024267109,0,407719.7,"Web Werks India Pvt. Ltd.",0,28230.468989969,"1.14.17",0.998420391993651,0.977989336823177,0.988728985674186,32,1066,23,0.989393844427103,0,"",1,1,4,1,0,0,1,0,0,0,31451,31451
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",528212.421724604,547757.548526409,0.00139446944140665,0.0138588927620408,0.0138588927620408,0,407900.9,"ALLNODES",0,28198.675891119,"1.14.18",0.992229970108445,0.982593915107505,0.989168399546521,151,763,16,0.98913368082997,0,"",1,1,5,1,0,0,1,0,0,0,31443,31443
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",36107.93098936,37138.078701125,0.0000945446999864883,0.695418123543124,0.0309012177910457,0,407663,"ZEN-ECN",0,28172.819488178,"1.14.17",0.999473193801764,0.961189596500406,0.988591486962479,6,1703,25,0.988157757979133,0,"",1,1,6,1,0,0,1,0,0,0,31412,31412
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",165790.610087514,168517.77357542,0.00403333858466815,0.0209408266500488,0.017140384756332,0,408013.3,"OOO NIIR-RadioNet",0,28305.104920062,"1.14.17",0.97752610388219,0.978472523218024,0.989440971948565,246,1043,12,0.986764188497543,0,"",1,1,7,1,0,0,1,0,0,0,31368,31368
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",156959.096880071,158009.255015213,0.00482597209260477,0.012506221753649,0.012506221753649,0,407992.5,"Inetcom LLC",0,27646.94776829,"1.14.17",0.973109523735762,0.984292803092855,0.989390531504059,285,618,13,0.986493628123459,0,"",1,1,8,1,0,0,1,0,0,0,31359,31359
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",243888.035373525,245109.112425655,0.000818844762200215,0.0085302745379761,0.0085302745379761,0,404923.8,"23M GmbH",0,28038.389398053,"1.15.0",0.99543736987709,0.989286396444962,0.981948868424403,91,279,32,0.984588447726398,0,"",1,1,9,1,0,0,1,0,0,0,31299,31299
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",58713.529573229,67620.6658890859,0.000623441759423298,0.199574915824916,0.0309012177910457,0,405986.3,"ORACLE-BMC-31898",0,28104.13224943,"1.13.6",0.996526161877397,0.961189596500406,0.98452545363056,76,1703,29,0.984576650504677,0,"",1,1,10,1,0,0,1,0,0,0,31298,31298
"AGDcryhr4pfWGb3TtFfZkxDVGYBunT5haDSjXZHnSoxZ",0.002018544,0.0020227715,0.00139446944140665,0,0,1,403705.071,"ALLNODES",0,0,"1.14.18",0.992229970108445,1,0.978993424554554,151,1,35,0.98264570659711,0,"NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000,NOT_ELIGIBLE_MSOL_STAKE_MIN_STAKE_BELOW_100,NOT_ELIGIBLE_MNDE_STAKE_MIN_STAKE_BELOW_100",0,0,11,0,0,0,0,0,0,0,0,0
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",82260.174413512,84072.508597429,0.00122346522999081,0.0380565953654189,0.0186554883820107,0,403333.2,"CETIN a.s.",0,28516.394451296,"1.14.17",0.993182811235564,0.97656962788704,0.978091629432484,125,1156,37,0.980296272667924,0,"",1,1,12,1,0,0,1,0,0,0,31162,31162
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",105485.825431568,109650.757721491,0.000280397927987593,0.0137306161696109,0.0119172013516436,4,402273.628,"TIER-NET",2704427055171,28209.387363167,"1.14.17",0.998437613462654,0.985032583629205,0.9755221446889,30,568,38,0.979779173649501,0,"",1,1,13,1,0,0,1,0.0000662966987865857,66,0,31146,31212
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",573879.149436914,584760.166234088,0.0149360885714601,0.018275031860493,0.018275031860493,0,409247.5,"RELIABLESITE",1000000000000,27835.100722334,"1.14.17",0.916775620019258,0.977047462489353,0.992433933324037,487,1135,8,0.979610618136019,0,"",1,1,14,1,0,0,1,0.0000245134682199315,24,0,31140,31164
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",366995.414886264,374737.155528014,0.00471099134062481,0.0149152029630911,0.0149152029630911,1,403360.254,"Amarutu Technology Ltd",0,27795.726647492,"1.14.17",0.973750200292243,0.9812672416605,0.978157235960642,262,858,36,0.977718461680877,0,"",1,1,15,1,0,0,1,0,0,0,31080,31080
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",5391681.0010986,5416622.28330262,0.0148655723847375,0.014528565949866,0.014528565949866,1,403829.019,"AMAZON-AES",0,28231.924216121,"1.14.17",0.917168538546122,0.981752838655176,0.979294001103385,485,823,34,0.969925378983174,0,"",1,1,16,1,0,0,1,0,0,0,30833,30833
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",344201.477391791,349198.555969251,0.0330353580119561,0.0156717336940196,0.0156717336940196,0,411458.3,"LATITUDE-SH",6501528140136,27843.231135082,"1.14.17",0.815925891518859,0.980317076423463,0.997795170569941,793,921,4,0.968470812704661,0,"",1,1,17,1,0,0,1,0.000159409500772666,159,0,30786,30945
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",130534.060392956,135595.412766724,0.0330353580119561,0.0116708027874239,0.00918885937724545,0,409669.5,"LATITUDE-SH",2353187612488630,95199.49355851,"1.14.17",0.815925891518859,0.988459246410824,0.993457292342389,793,340,7,0.96576030406711,0,"",1,1,18,1,188.658763764,0.00691042047531993,1,0.0576886816879859,57617,6902,30700,95219
"ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142",57930.520578421,60638.1837372831,0.0330353580119561,0.00784738137679314,0.00755246662423164,0,407923.7,"LATITUDE-SH",44110881183491,28610.342906369,"1.13.5",0.815925891518859,0.990514474895919,0.989223690033768,793,222,15,0.962661781405486,0,"",1,1,19,1,4.473801336,0.000146252285191956,1,0.00108139893805833,1080,146,30602,31828
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",75565.426195838,77383.4212070672,0.0330353580119561,0.0238793612243652,0.0137598435668443,0,408071.1,"LATITUDE-SH",0,27460.226841713,"1.14.17",0.815925891518859,0.982718316005162,0.98958113818378,793,754,11,0.962337036990822,0,"",1,1,20,1,0,0,1,0,0,0,30591,30591
