vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf","0","8002.96475959","2.0.15","1","1","1","1","0.9938960870811274","0.9954473051431657","0.9991103860539274","1","0.9990508268970149","","0","1","1","1","0.721929242","0","1","0","27","51252","51279"
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D","0","9359.175483449","2.0.15","1","1","1","0.99","0.9991296214266667","0.9991296214266667","0.9991296214266667","0.9855084337163005","0.9983697567829871","","0","1","1","1","1e-9","494.59029627","2","242","0","48668","48910"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","0","2.0.15","1","1","1","1","0.9967537606717","0.9967537606717","0.9985399768694349","0.9797445393219303","0.9979812190154871","","0","1","1","1","0","0","3","0","0","47311","47311"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","216.097710282","2.0.15","1","1","1","1","0.994349394388949","0.9945913678029723","0.9991008328623077","0.9822670798427848","0.9978519478490844","","0","1","1","0","1.290843107","90.877417603","4","0","0","0","0"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","551.662725223","2.0.16","1","1","1","1","0.9967537606717","0.9967537606717","0.9994867859211012","0.9747668214901087","0.9977822448394557","","0","1","1","0","347.64058478999993","2929.15329456","5","0","0","0","0"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","477.003202994","2.0.15","1","1","1","1","0.987212000554334","0.9990804666488574","0.9990804666488574","0.981098339964762","0.9977478692767804","","0","1","1","1","1e-9","30.648953467000002","6","4","0","46535","46539"
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb","0","0","2.0.15","1","1","1","1","0.999343611697491","0.999343611697491","0.999414934860486","0.9676484926389534","0.9977314446195904","","0","1","1","0","0.08877578600000001","0","7","0","0","0","0"
"BK5Km4MyuncoBWKCM9y3zntA1JjhdqNcHd3mxitms4Xo","0","2069.249587586","2.0.15","1","1","1","1","0.9938960870811274","0.9954473051431657","0.9991103860539274","0.9793296712473969","0.9977172573000728","","0","1","1","1","0","0","8","0","0","46435","46435"
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW","0","0","2.0.15","1","1","1","1","0.987212000554334","0.9990804666488574","0.9990804666488574","0.9790686760007936","0.997616923214589","","0","1","1","1","0","0","9","0","0","46111","46111"
"5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU","0","80673.31604745","2.0.16","1","1","1","1","0.9967537606717","0.9967537606717","0.9985399768694349","0.9696045035088554","0.9973270231565792","","0","1","1","1","1e-9","13962.173789607","10","6803","0","45204","52007"
"EsELtZoep4TYcugKyMnB4ZWZYxn99V5Vb1TwexDzFey","0","23975.371803447","2.0.15","1","1","1","0.99","0.994349394388949","0.9945913678029723","0.9992694405584546","0.9800770097681964","0.9972897959340976","","0","1","1","1","0","0","11","0","0","45090","45090"
"H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC","0","0","2.0.15","1","1","1","1","0.982273307761224","0.9857523203118762","0.9981392496482031","1","0.9972374379048673","","0","1","1","0","24.003967354","7.940640003","12","0","0","0","0"
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ","0","0","2.0.16","1","1","1","1","0.9978422740415583","0.9978422740415583","0.9978422740415583","0.9656001061595497","0.9971542154417137","","0","1","1","0","2.4486058490000002","354.75466051","13","0","0","0","0"
"5kYPCTLoF2y7cynJEuv5LVaTPpLoPbcxiCYKk3KKcB1C","0","55436.18817205301","2.0.15","1","1","1","1","0.982273307761224","0.9857523203118762","0.9981392496482031","0.989876075989549","0.9965842815170963","","0","1","1","1","0","3221.737396493","14","1571","0","43060","44631"
"AduRf23soau1sxTo1eyAoV11RyrtbyeF1fjj48jX9vYh","0","0","2.0.15","1","1","1","1","0.987212000554334","0.9881537448486127","0.9881537448486127","1","0.9965000069370631","","0","1","1","0","0","0","15","0","0","0","0"
"9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH","0","0","2.0.15","1","1","1","1","0.982273307761224","0.9857523203118762","0.9995809323483013","0.9840955152481206","0.9963973656886298","","0","1","1","0","0","0","16","0","0","0","0"
"D3DfFvmLBKkX9JJNEpJRXpM1pYTVPQ5dpPQRc9F49xk4","0","0","2.0.15","1","1","1","0.92","0.9992352521275469","0.9992352521275469","0.9994318558293442","1","0.9962624414179068","","0","1","1","1","0","0","17","0","0","42206","42206"
"Cc7UtVq4G25VbC3w6Ccs2XL2xikjc926q1sHp8zfddoL","0","0","2.0.16","1","1","1","0.92","0.994349394388949","0.9997606379379547","0.9997606379379547","1","0.9960404920755994","","0","1","1","1","0","0","18","0","0","41642","41642"
"9KCBBdzx4cGZg14YaqBuZd1tGUvo9ohYnW7KEqQes1E1","0","0","2.0.16","1","1","1","0.92","0.994349394388949","0.9997606379379547","0.9997606379379547","1","0.9960404920755994","","0","1","1","1","0","0","19","0","0","41642","41642"
"ATRFbtnsDd9ka3eZooTPixm3AjicHxod1BAhNYBMsj8K","0","0","2.0.15","0.9976975825317833","1","1","0.95","0.982273307761224","0.9998753598347074","0.9997504399715003","1","0.9958562993622712","","0","1","1","1","0","0","20","0","0","41190","41190"
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg","0","26517.709309949998","2.0.15","1","1","1","1","0.9944076098603433","0.9952748800630964","0.9919362520244914","0.9625587066559441","0.9957258800425751","","0","1","1","1","11.582418358","17.293399638","21","0","25","10597","10622"
