vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1747186.066695856,1899095.81046594,0.004797027038485915,0.01567579180959221,0.01567579180959221,0,421424.7,AS-WAVE-1,42446.994189254,1.14.20
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,513397.477110911,521733.140593494,0.08225942834610442,0.005578161430344864,0.005578161430344864,0,418426.2,UAB Cherry Servers,2805.732960824,1.16.13
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,813955.32414398,837258.088475555,0.08225942834610442,0.006237646610475512,0.006237646610475512,0,417799.3,UAB Cherry Servers,2406.661452187,1.14.27
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,375804.105808236,407190.5054725818,0.06883447723630065,0.012624224381145022,0.012624224381145022,0,417370.1,LATITUDE-SH,39640.908617258,1.14.27
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,26487.612929204,27044.693200399,0.18349039950122764,0.015000000000000003,0.004390342797544895,0,417350.1,TERASWITCH,0.0,1.14.27
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,671008.461846236,683376.6913636765,0.009651548141488924,0.010475831904749522,0.010475831904749522,0,416191.2,RELIABLESITE,40295.580431789,1.14.27
2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp,200313.598730745,200402.5610655167,0.13029997551333444,0.7284945039028725,0.5121828628909878,0,416033.4,AMAZON-02,0.0,1.14.24
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,111545.726726161,112708.3493394156,0.06883447723630065,0.006987639553429026,0.005821902047682387,0,416018.6,LATITUDE-SH,39287.857718908,1.14.27
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,60417.789583378,60747.2972414724,0.004378645800154252,0.007916666666666673,0.00549071185078087,0,415980.9,HVC-AS,40823.715389385,1.14.24
CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,1.24771712,26681.6456637495,0.06883447723630065,0.0,0.0,0,415969.2,LATITUDE-SH,0.0,1.14.27
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,193301.374540931,205754.3738905941,0.06883447723630065,0.010191544467243874,0.010191544467243874,0,415905.6,LATITUDE-SH,38954.946629278,1.14.27
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,385226.093685803,390411.2015049595,0.002825847167559267,0.013566249749752079,0.013566249749752079,0,415904.2,OOO NIIR-RadioNet,39886.45769905,1.14.27
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,149350.01578189,151734.1619033594,0.0005649160789964994,0.013389439922442658,0.010296826900427276,0,415899.3,Web Werks India Pvt. Ltd.,40743.785983757,1.14.24
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,205223.973378554,209128.3831006158,0.002825847167559267,0.008954384044181241,0.008744516846479934,0,415842.4,OOO NIIR-RadioNet,39595.701820197,1.14.27
