vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,msol_power,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_msol,target_stake_algo,target_stake
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,80089.371217581,84125.3476627608,0.00343122352760145,0.0161190476190476,0.010100447624653,6,380425.144,Latitude.sh LTDA,1542963226836960,63425.727137774,1.14.17,0.98102000739168,0.987301751931575,0.921085443429504,240,453,122,0.935399707769998,0,"",1,1,49,1,15990.89964095,0.661742189116491,1,0.0378339511547549,37354,653346,29377,720077
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,45851.68870699,56984.7397132642,0.0329882859340525,0.0197802197802198,0.00515251407400795,0,406959.5,LATITUDE-SH,100195435303166,29990.005455681,1.14.17,0.816910923796712,0.99352227700007,0.985330432089813,793,115,28,0.960049880422432,0,"",1,1,25,1,2448.357807896,0.101303538175047,1,0.0024568195532983,2426,100018,30151,132595
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,196472.905022001,204617.327532477,0.00343122352760145,0.0185738149200163,0.0183791675471339,5,387921.575,Latitude.sh LTDA,3092688151518800,100920.139277591,1.14.17,0.98102000739168,0.976893773674444,0.939235803837263,240,1177,90,0.948560909756188,0,"",1,1,39,1,463.075251436,0.01915994206497,1,0.0758337230552684,74872,18917,29790,123579
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,393146.205665091,408209.204581129,0.0329882859340525,0.0148878697066667,0.0148878697066667,5,387918.25,LATITUDE-SH,1754537525723080,69524.16391975,1.14.17,0.816910923796712,0.981283021330242,0.939227753346522,793,903,91,0.923644800183761,0,"",1,1,82,1,1246.180696568,0.0515621767018415,1,0.0430218470271953,42476,50908,29008,122392
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1121451.52423802,1131407.64307658,0.0329882859340525,0.0173683482964833,0.0173683482964833,0,408702.5,LATITUDE-SH,3785800961206110,117282.360799719,1.14.17,0.816910923796712,0.978164572165174,0.989550584078236,793,1104,15,0.962114789272381,0,"",1,1,23,1,0,0,1,0.0928290780112239,91651,0,30216,121867
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,153368.069971543,162424.793076012,0.0034280405533655,0.0106974969474969,0.00946006369781042,10,367762.59,HVC-AS,3273213402913010,77551.293273171,1.14.17,0.981037680155562,0.988106840405301,0.890426864862889,226,405,274,0.911880834565024,0,"",1,1,145,0,1015.337394292,0.0420028967515001,1,0.080260239730929,79242,41470,0,120712
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,112806.458208535,119949.058758989,0.0329882859340525,0.00717369548014708,0.00619826677230533,5,388456.045,LATITUDE-SH,3650878125000000,113024.362784314,1.14.17,0.816910923796712,0.992207560298922,0.940529862720368,793,170,71,0.925486771930464,0,"",1,1,75,1,0,0,1,0.0895207238267475,88385,0,29066,117451
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,147698.279121076,167991.679687907,0.000601876253109924,0.161708724072139,0.0402786137134108,7,378088.152,ORACLE-BMC-31898,2938937230318630,96386.04246555,1.14.17,0.996729335402822,0.949361865157661,0.915427117878312,75,1775,133,0.930545516518956,0,"",1,1,59,1,89.915630721,0.0037243947858473,1,0.0720637001162521,71149,3677,29224,104050
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,66412.670286399,68760.1744933587,0.00343122352760145,0.0223759920634921,0.0160778341393111,4,392319.744,Latitude.sh LTDA,741077625000000,46408.090256431,1.14.17,0.98102000739168,0.9797870021319,0.949884651600183,240,1013,54,0.956974887147469,0,"",1,1,27,1,1262.887415219,0.0522656734947238,1,0.0181714779392915,17941,51602,30054,99597
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,119794.355429491,139023.430298114,0.000353811503002353,0.0120726031967373,0.00995555741904348,10,367790.58,NorthC Deutschland GmbH,4979321694199950,96624.030138653,1.14.17,0.998106660329519,0.987483907400509,0.890494634257126,36,438,249,0.914511043894677,0,"",1,1,106,0,0,0,1,0.100000009596108,98731,0,0,98731
