vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW,3533579.951430764,3542191.2610767684,0.06335398751030512,0.019204369568739776,0.019204369568739776,0,406478.2,PACKET,0.0,1.17.16
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,1022533.678100682,1038135.5150518701,0.008390957577079848,0.02141669542637904,0.02141669542637904,0,406370.3,RELIABLESITE,47185.639736701,1.17.16
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,138369.220826568,158415.2006866689,0.006106227598528633,0.022663422886637176,0.020737011277069076,0,406297.2,Edgevana,0.0,1.17.16
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,1233397.751427612,1364057.7396000975,0.1334761962802323,0.016366243520383617,0.016366243520383617,0,405763.1,TERASWITCH,27604.92229632,1.17.16
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,3342868.628189134,3426831.75098824,0.026264004592811425,0.04497896059874246,0.04497896059874246,0,404736.4,AS-CHOOPA,10.035245315,1.16.24
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,46751.851940479,47565.221724776,0.1334761962802323,0.07070283517651937,0.03703570427850479,0,403851.9,TERASWITCH,10.850018503,1.16.20
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,70441.194875283,74731.1734353304,0.1334761962802323,0.06696809531842426,0.046950306890783125,0,403587.1,TERASWITCH,107.529388429,1.16.20
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,913226.447560088,931860.139777711,0.1437356625229426,0.059644023364946896,0.059644023364946896,0,403547.4,LATITUDE-SH,622.870700294,1.17.16
QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ,22503.058035977,28350.972569398,0.1334761962802323,0.029329004329004326,0.009678769731049775,0,403221.4,TERASWITCH,0.0,1.17.16
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,4096028.221247072,4341000.519155907,0.011693979444744634,0.041187572215233205,0.041187572215233205,3,394250.68,HURRICANE,42690.33943135,1.17.17
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,686328.467813304,717060.3177674141,0.08261128360159341,0.024092609590267065,0.024092609590267065,0,390883.0,UAB Cherry Servers,3719.429328139,1.17.16
TahoeLA91rRRqaWWBft1KvWLEjv87Zqe2qaDqSG69fm,72143.93438098,133260.3876492385,0.011693979444744634,0.020394206623909873,0.01770704863148611,0,390239.6,HURRICANE,1.00853716,1.17.16
4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv,55537.60187514,59463.3527951207,0.1334761962802323,0.02049524853801169,0.018799083152527478,0,389400.1,TERASWITCH,102.825530313,1.17.16
