vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"CHiNU8QWVW77kGS3U9MbYLCYkWXGTfPz2iRGoy6r6CA","0","22857.856004641","1.17.31","0.9923033933458403","1","1","0.96","0.9997438413072526","0.999893928420337","0.9978768336882633","1","0.9966629269705476","","0","1","1","1","4.0243053159999995","1.522786975","1","0","4","15002","15006"
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi","0","63090.949828818004","1.17.31","0.9970972686769819","1","1","0.99","0.9946482249406339","0.9958832750665804","0.9986657702951499","0.967595799695281","0.9959188271749032","","0","1","1","1","303.153117674","6.425311831","2","0","1166","47966","49132"
"Hi8vxcjvAoLSDB9a9xjreJBFurMg41UQhNndx3qS1BJW","0","44895.721780691005","1.17.31","1","1","1","0.905","0.9709990863303438","0.998889400514836","0.9974623079274896","0.9913412311236739","0.9958207441342743","","0","1","1","1","16.033119142000004","743.8924565189999","3","23","61","47690","47774"
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z","0","54723.3254553","1.17.31","1","1","1","0.95","0.998490737025529","0.9992071871141","0.998490737025529","0.9507407481659353","0.9957612090266886","","0","1","1","1","16.767905216","10575.652314775","4","326","64","47524","47914"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","63783.78824198501","1.17.31","0.9979350465589274","1","1","0.92","0.9976720579719538","0.9993600704478239","0.9993600704478239","0.9651750165469841","0.9956853260568362","","0","1","1","1","337.975105823","475.867412613","5","15","1299","47316","48630"
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ","0","58086.60005511501","1.17.31","1","1","1","0.9","0.998490737025529","0.9992846867029097","0.998490737025529","0.9580572126134064","0.995548803467378","","0","1","1","1","294.923981251","28622.601141074003","6","882","1133","46947","48962"
"2ZuVhyBsUbTh27LBCQH3BkenjPp86gUZiNBKmhPsTRpT","0","23358.292943128","1.17.31","1","1","1","0.91","0.9877509946089058","0.9878526236274942","0.987980658830201","1","0.9952378224329387","","0","1","1","1","343.23523791","33411.533071226004","7","1030","1320","46136","48486"
"3uvqr8aX2fS3W9XHdud5avRGbUtY9uswBGmr9S2N7uF2","0","659.885616875","1.17.31","1","1","1","0.95","0.9877509946089058","0.9878526236274942","0.987980658830201","0.9900350459592239","0.9951484705593403","","0","1","1","1","0","0","8","0","0","45911","45911"
"9V3mbi8z9MHicFQN9n9CGEMfuX4yKaBjJNuzyTUxaWXi","0","19558.913833125","1.17.31","0.9990489314517768","1","1","0.92","0.9877509946089058","0.9878526236274942","0.987980658830201","1","0.9950694132238345","","0","1","1","1","1e-9","0","9","0","0","45714","45714"
"DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY","0","12403.494469715999","1.17.31","0.9913836905519898","1","1","0.92","0.9905468169176188","0.9992635029320874","0.9966055314667976","1","0.9949942959360837","","0","1","1","1","827.343533624","685.564233116","10","8","1481","21636","23125"
