vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1535455.261590238,1751039.3876018447,0.004427194067120324,0.014870746520344114,0.014870746520344114,0,422146.3,AS-WAVE-1,42369.076703539,1.14.20
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,502901.044595783,514084.3188098559,0.08339319212208818,0.005552615241717973,0.005552615241717973,0,418926.4,UAB Cherry Servers,2800.631964486,1.14.20
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,804075.538420788,821149.1948244236,0.08339319212208818,0.007211867180060771,0.007211867180060771,0,418689.8,UAB Cherry Servers,2402.29357494,1.14.27
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,379266.301095926,395338.2707965903,0.06739294814620987,0.013425608208129425,0.013425608208129425,0,418685.6,LATITUDE-SH,39558.961768383,1.14.20
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,26487.612929204,27080.195327677,0.18430033869976822,0.0025000000000000022,0.0021908692634511283,0,418682.9,TERASWITCH,0.0,1.14.20
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,30805.350561453,31654.9584033225,0.18430033869976822,0.00625,0.0021908692634511283,0,418669.0,TERASWITCH,0.0,1.14.20
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,107426.369095443,111452.8805595722,0.06739294814620987,0.00841621098200045,0.00725047347625381,0,417265.5,LATITUDE-SH,39216.844017794,1.14.27
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,376169.962301334,384342.3867500628,0.0028654342665322585,0.0132391587961325,0.0132391587961325,0,417215.9,OOO NIIR-RadioNet,39814.360950991,1.14.27
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,195549.857592989,204371.2878239022,0.0028654342665322585,0.008752951044916612,0.008543083847215307,0,417160.2,OOO NIIR-RadioNet,39524.144523827,1.14.27
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,187821.157777448,195798.2102485749,0.06739294814620987,0.003279879427122434,0.003279879427122434,0,417146.3,LATITUDE-SH,38884.533743805,1.14.27
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,92813.589933307,100263.3679434323,0.0013175305617300574,0.0010000000000000009,0.0010000000000000009,0,417130.5,CETIN a.s.,39384.023939889,1.14.23
CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg,8585.174381914,8597.9982002036,0.08162193923221638,0.05,0.001619401094981622,0,417044.6,PACKET,3.37657516,1.14.27
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,674035.796004962,685914.90301707,0.00866271543235028,0.010341853129714052,0.010341853129714052,0,416935.5,RELIABLESITE,40222.759278253,1.14.27
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,50356.974060221,58480.4037922225,0.003289206189061773,0.37467147435897435,0.010836732663341406,0,416907.5,HVC-AS,40749.926326619,1.14.24
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,265560.071182049,269594.0395556214,0.0006816663895738054,0.01365071730224554,0.01365071730224554,0,416883.9,23M GmbH,39284.785253149,1.14.27
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,143646.645863208,149320.0622889869,0.0018884052821449549,0.008516761488967961,0.0053001990991858525,0,416850.7,Web Werks India Pvt. Ltd.,40670.154945487,1.14.24
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,188568.508092535,200558.1643450668,0.0005070924215393326,0.008431049998903161,0.008431049998903161,0,416844.2,TEXASNET-ASN,39820.340133265,1.16.13
