vote_account,vemnde_votes
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,0
BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU,0
C9YVc5dBPRbmyi8tPJKnrBuVwXeULby1eGXWvUVv866a,0
CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY,50
CULmqn9u8zZGorkdY74353UBNUhZK7s7oiZS6KN6sFnz,0
CcaHc2L43ZWjwCHART3oZoJvHLAe9hzT2DJNUpBzoTN1,0
CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu,0
CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,4389.62911882
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,329008.718423637
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,0
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,0
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,28524.219717928
DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp,0
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,372675.89673414297
Dw3kFV3QXkwPKkApPU6vvkj5MijjmJenuNVt6Gj3jqp4,0
DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP,0
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,517631.04343848
EFEKcHrUBsRoQkuTSJAQNZnj1u8h9oE4LoCYerednc3F,1010
EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw,152113
EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x,0
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,9788337.827171978
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,0
ExArtqMtiiuwjReNHtjjuA246ydbvdKoyt7dMnjdpmpB,0
F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB,0
FQ7vjqjz7sxLA9m34TfieT7dZZ6hsaNhJV6r744UDRKR,0
FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571,0
FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp,0
FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,0
G11K4toVD1rk4ri7eziJyYENZTXb8h7q59gzaoE3BCHX,0
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,1729.381945066
GAnbgkZq584QAdfZZzX8aCiKvDYcqszY3jGCiwqm3a9h,4265.019247378
GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr,0
GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL,325037.169606705
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,0
GNEQZLFjM1QXvMStREZhK9Z8mYH2ShECMDDGhNWcGfxn,99021.259684594
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,294089.212401234
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,1094.573684211
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,0
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,0
HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR,0
HpBE2kci3uJ45fjLnxDmF788Qz8h24zrDok5PBsouQos,0
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,0
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,0
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,0
J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp,0
KXMGa7fRW78c6VVND6YwPbR9sEu8V3q9QL3ctLDioAT,0
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,1715.9742701660002
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,43966.428542372
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,0
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,0
Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp,0
Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp,44005.793655207
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,0
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,0
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,0
We11J5D4iXcNbdMwCZX2o9RRkwaWBo1AGLADfubmeTb,0
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,114670.541483129
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,0
beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar,0
eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym,0
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,0
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,217395.06964454998
jvLJkuy8Ce8GBaDMgbjfXKMobepVCFcpGWWviAPqV7g,0
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,6156300.6739532985
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,0
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,0
