vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,737366.288095039,793633.0298577719,0.009709248804500536,0.05172180472217841,0.05172180472217841,0,408011.1,RELIABLESITE,43721.194148724,1.16.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,693886.653555783,731164.2176212356,0.13453456686631596,0.012141328747154966,0.012141328747154966,0,407919.2,TERASWITCH,2871.0,1.16.18
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,30819.832336059,49774.8166196291,0.13453456686631596,0.09648403862219652,0.04137184067061605,0,407413.6,TERASWITCH,10.709109419,1.16.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,496652.984266216,569474.8722378913,0.14907177773221195,0.05463134050875499,0.05463134050875499,0,407367.1,LATITUDE-SH,79.738212006,1.16.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,24495.164947264,42893.0689155316,0.13453456686631596,0.11254402578415737,0.03781448124330016,0,407027.0,TERASWITCH,3.46263158,1.16.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,2395500.860357627,2510651.0230789073,0.006295066375224503,0.027069890471360703,0.027069890471360703,0,404781.8,AS-WAVE-1,21.388056618,1.16.17
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,881670.341653703,916710.6619455884,0.07947610924910552,0.01899894714217234,0.01899894714217234,0,397300.4,UAB Cherry Servers,2680.409314897,1.16.17
4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv,71959.933800311,85470.7845221717,0.13453456686631596,0.017933982683982684,0.017509567092081863,0,395311.8,TERASWITCH,1.104979553,1.16.17
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,123930.691045984,141049.0898485078,0.14907177773221195,0.016920175807772164,0.016920175807772164,0,395130.2,LATITUDE-SH,0.0,1.16.18
mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU,50245.046937359,99847.2432767925,0.13453456686631596,0.03239435704969642,0.03078096660522462,0,395127.1,TERASWITCH,3485.942107098,1.16.17
