vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx","0","0","1.18.22","1","1","1","1","0.9994197010173713","0.9994197010173713","0.9994197010173713","1","0.9998315261018175","","0","1","1","1","0.005375654","0","1","0","0","53253","53253"
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D","0","0","1.18.22","1","1","1","0.99","0.999244692599687","0.999901336011939","0.999244692599687","1","0.9996995536656109","","0","1","1","1","0","0","2","0","0","532","532"
"H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL","0","0","1.18.22","1","1","1","1","0.9976495432068359","0.9983495294518991","0.9998150473220155","1","0.9996647698083042","","0","1","1","1","3.0000000000000004e-9","16.585130456","3","0","0","52530","52530"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","0","1.18.22","1","1","1","1","0.9976495432068359","0.9983495294518991","0.999768978849902","1","0.9996588254893218","","0","1","1","1","0","0","4","0","0","4809","4809"
"3eV533fsCb9EkazR6C41rTHnvLfwtzh415U5v5W8hZM4","0","10.004673215","1.18.22","1","1","1","1","0.9888086572616375","0.9999710151127026","0.9999710151127026","1","0.9992714329132966","","0","1","1","1","0","311.444075462","5","0","0","558","558"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","987.662706431","1.18.22","1","1","1","1","0.9851931974359662","0.999279852605295","0.999279852605295","1","0.998882108487387","","0","1","1","1","1e-9","802.691127655","6","27","0","49372","49399"
"o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h","0","1769.821017385","1.18.22","1","1","1","0.99","0.9888086572616375","0.9979744451403273","0.9993633677329763","1","0.9988551006734245","","0","1","1","1","0.108059428","13925.41671057","7","476","1","49270","49747"
"NikGQUQqSLtsdHGGx7mQopojZcgd3N9uWFaZQ1r5EXn","0","0","1.18.22","1","1","1","1","0.9950726409129269","0.996689096052841","0.9960202470157761","1","0.9988481792918542","","0","1","1","1","0","0","8","0","0","696","696"
"NipDoZC37aMQvv2fFq2moUyyiApQxszc7X4mvWHP2pZ","0","0","1.18.22","1","1","1","1","0.9926985984883671","0.9942646217527876","0.9989802159969998","1","0.998842320200745","","0","1","1","1","4.453501208","1.891451186","9","0","78","49222","49300"
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA","0","8.002109522","1.18.22","1","1","1","1","0.9926985984883671","0.9942646217527876","0.9989802159969998","1","0.998842320200745","","0","1","1","1","5.4040621920000005","238.583606382","10","7","94","49222","49323"
"D3DfFvmLBKkX9JJNEpJRXpM1pYTVPQ5dpPQRc9F49xk4","0","0","1.18.22","1","1","1","0.92","0.9992909504412519","0.9992909504412519","0.9995349641603387","1","0.9986679551241165","","0","1","1","1","0","0","11","0","0","48572","48572"
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi","0","0","1.18.22","1","1","1","0.93","0.9976495432068359","0.9983495294518991","0.999768978849902","1","0.9986458577473863","","0","1","1","1","0","2.644673327","12","0","0","48491","48491"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","0","1.18.21","1","1","1","0.96","0.9950726409129269","0.996689096052841","0.998633193190391","1","0.9986064949272883","","0","1","1","1","0.093131615","8.093","13","0","1","41938","41939"
"Node56Cr7y4Udym2vPt9DsRbWcBL29JivsGh2drpbKb","0","0","1.18.22","1","1","1","0.96","0.9950726409129269","0.996689096052841","0.998633193190391","1","0.9986064949272883","","0","1","1","1","0","0","14","0","0","1416","1416"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","1066.275271847","1.18.22","1","1","1","1","0.9918802873876037","0.999143847160555","0.999143847160555","0.9886169124801","0.9985484299954611","","0","1","1","1","7.904163935000001","80.27352268599999","15","2","139","48136","48277"
"H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb","0","0","1.18.22","1","1","1","0.9","0.999244692599687","0.999343486283184","0.999244692599687","1","0.9983431811112153","","0","1","1","1","4.8270731399999995","1.5211493","16","0","85","47407","47492"
"GdVBPczdFaPf1GXvx8ByHeA1ZHAHwwmdQEPihH74SXm9","0","0","1.18.21","1","1","1","0.99","0.9994197010173713","0.9994197010173713","0.9994197010173713","0.9790197997669577","0.9983332551190405","","0","1","1","1","0","0","17","0","0","47372","47372"
"EsELtZoep4TYcugKyMnB4ZWZYxn99V5Vb1TwexDzFey","0","51606.05636277801","1.18.22","1","1","1","0.99","0.9926985984883671","0.9942646217527876","0.9989802159969998","0.993433301845772","0.9982739525778918","","0","1","1","1","0","0","18","0","0","645","645"
"DvFTFLrEQSfEadPQdesvf5bpYWYqXK9iaJAjq95piQBs","0","0","1.18.22","1","1","1","0.93","0.9888086572616375","0.9998623198589174","0.9998623198589174","1","0.9982339210817968","","0","1","1","1","0","0","19","0","0","27881","27881"
