"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1030516.88528077,1039886.09496553,0.00269770793013917,0.0227245773579909,0.0227245773579909,0,412660.2,"AS-WAVE-1",0,33907.709863104,"1.13.5",0,0.986273426153124,0.970039789281819,0.998415494618997,520,2221,5,0.994364737521387,0,"",1,1,1,1,1,0,0,26942,26942
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",116679.150516906,120922.502464252,0.000313711569656786,0.00715725806451613,0.0053538412526758,0,406894.1,"TEXASNET-ASN",0,30926.10739837,"1.13.6",0,0.998403761586122,0.992941465552694,0.984464637270693,200,490,12,0.987261181648605,0,"",1,1,2,1,1,0,0,26750,26750
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",116227.293335831,121002.532986193,0.000313914916459565,0.0158493882333594,0.0135048801759571,0,406880.3,"Web Werks India Pvt. Ltd.",0,31065.342346969,"1.13.5",0,0.998402726909656,0.982195089949464,0.984431248701052,201,1513,13,0.98640869467533,0,"",1,1,3,1,1,0,0,26726,26726
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",57575.950080451,77891.3446518968,0.000202031716447838,0.0164361500568397,0.0119832435607998,0,406682.7,"MWAY",25152661503971,31395.308704484,"1.13.6",0,0.998972015004201,0.984201224229035,0.983953163095179,175,1341,23,0.986282837322248,0,"",1,1,4,1,1,0.000883851003079026,823,26723,27546
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",98602.803787998,104628.899985652,0.000395178956417087,0.0147038743770901,0.0116203725068101,0,406657.4,"TIER-NET",2704427055171,33711.677095544,"1.13.6",0,0.997989236318955,0.98467963546942,0.983891950717504,213,1285,26,0.98612135502172,0,"",1,1,5,1,1,0.0000950107290389049,88,26719,26807
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",461581.742645888,470196.252575791,0.00121979098951031,0.00921438156751029,0.00921438156751029,0,406810.1,"ALLNODES",0,29873.584392718,"1.13.6",0,0.993793415918674,0.987851707468467,0.984261402498965,304,968,16,0.986004043407344,0,"",1,1,6,1,1,0,0,26716,26716
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",313964.883226201,316027.202987574,0.000819890557552258,0.0135416854185419,0.0135416854185419,0,406691.4,"COGENT-174",28169757490035,31667.524872394,"1.13.6",0,0.995828203580209,0.982146565710443,0.983974212410822,266,1514,22,0.985657315152237,0,"",1,1,7,1,1,0.000989879223475102,922,26706,27628
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",41017.416715932,42184.8665027397,0.000109439027238075,0.648181818181818,0.0278947094725324,0,406901.4,"ZEN-ECN",0,32006.266005529,"1.13.5",0,0.999443148432664,0.96322345799643,0.98448229934014,167,2420,11,0.98514867294332,0,"",1,1,8,1,1,0,0,26692,26692
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",668209.237401821,693924.514224822,0.00225504983459195,0.0124208179090788,0.0124208179090788,0,406638.7,"Latitude.sh LTDA",786906344793936,44343.82956407,"1.13.6",0,0.988525774885751,0.983624323744912,0.983846706786179,378,1388,28,0.984549457029092,0,"",1,1,9,1,1,0.027651209469328,25750,26676,52426
"DujbfBa9RitWFkjhVqyV3h4rp2nsf7ikU7C484TwKShR",39022.002144032,40750.6830542188,0.000105713208913863,0.0752380952380953,0.0142426706051424,0,405765.7,"CENTURYLINK-US-LEGACY-QWEST",0,30459.960801053,"1.13.6",0,0.99946210627454,0.98122238289419,0.981734516837154,166,1599,32,0.98442244337037,0,"",1,1,10,1,1,0,0,26673,26673
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",144179.083162905,158460.788526348,0.00344689923986779,0.0108795256539617,0.0108795256539617,0,406879.6,"OOO NIIR-RadioNet",0,28124.542628699,"1.13.6",0,0.982461364171345,0.985656372130858,0.984429555077954,586,1200,14,0.984221127019468,0,"",1,1,11,1,1,0,0,26667,26667
