vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version,target_stake_msol,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_algo,target_stake
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7906838.03523124,7942675.9122948,0.0213943475211496,0.0102693016778331,0.0102693016778331,8,372093.264,UNITAS,0,1227481.70767029,1.13.6,1172500,0.8911405167795,0.986460894856279,0.900265352028029,1088,1128,167,0.905491957591967,0,"",1,1,216,0,1,0,0,0,1172500
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,63663.38878523,65782.6463531202,0.029018825493638,0,0,0,409711.1,LATITUDE-SH,3083323237488630,113093.320773988,1.13.6,0,0.852345375628751,1,0.991280260508266,1267,1,8,0.970576412026166,0,"",1,1,24,1,1,0.0999999878928666,93125,26298,119423
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1001627.07036545,1006881.26667721,0.029018825493638,0.0131174263415782,0.0131174263415782,0,406621.1,LATITUDE-SH,3785800961206110,68394.650572784,1.13.6,0,0.852345375628751,0.982705911265905,0.983804124262578,1267,1464,29,0.963495223473014,0,"",1,1,32,1,1,0.0999999878928666,93125,26106,119231
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,74746.773862309,76167.3618753822,0.000197593411586405,0.00582967836257309,0.00582967836257309,10,365993.1,NorthC Deutschland GmbH,4979321694199950,51623.233404612,1.13.6,0,0.998994598145524,0.992314119228251,0.885506239670411,173,549,660,0.911181977863339,0,"",1,1,98,1,1,0.0999999878928666,93125,24688,117813
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,65762.475997316,122528.179460828,0.00218567450054379,0.0194526370184265,0.0144724143992635,10,366223.41,HVC-AS,3220732050935400,51623.25896213,1.13.6,0,0.988878772938403,0.980919487382664,0.88606346586418,366,1619,319,0.909177822453944,0,"",1,1,152,0,1,0.0999999878928666,93125,0,93125
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,447241.35123402,457052.924820982,0.0885616559725385,0.0261716847597852,0.0261716847597852,5,386440.145,UAB Cherry Servers,3208558775723080,51624.520279484,1.13.6,0,0.549377418834963,0.96549510347759,0.934977079230834,1704,2368,83,0.87800159488122,0,"",1,1,675,0,1,0.0999999878928666,93125,0,93125
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,131457.457868137,134417.053038689,0.000993356497364099,0.0101446157892127,0.0101446157892127,10,366017.04,SERVER-MANIA,3130659758541690,51623.223277572,1.13.6,0,0.994945567989401,0.986625281433763,0.885564161580354,275,1116,639,0.910166002555085,0,"",1,1,120,0,1,0.0999999878928666,93125,0,93125
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,151110.280369671,153802.858328401,0.0885616559725385,0.0103560278777505,0.0103560278777505,5,386293.655,UAB Cherry Servers,3092485951518800,51624.461560592,1.13.6,0,0.549377418834963,0.986346554546078,0.934622652305711,1704,1138,87,0.87933291655947,0,"",1,1,664,0,1,0.0999999878928666,93125,0,93125
1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5,330595.6987645,334010.594982225,0.0437299625001397,0.00798831554356355,0.00798831554356355,5,389235.14,WEBNX,1547542089193040,47342.551054739,1.13.6,0,0.777491642859821,0.989468159816652,0.941739462216599,1468,814,65,0.920142005207868,0,"",1,1,84,1,1,0.0543792802878253,50641,24931,75572
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,173319.428346854,176366.871950749,0.0437299625001397,0.0110070309069693,0.010449305805005,7,381039.972,WEBNX,2065791843695940,48789.13094041,1.13.6,0,0.777491642859821,0.986223576401671,0.921911568195791,1468,1151,121,0.904640195698402,0,"",1,1,232,0,1,0.0725901643948943,67599,0,67599
