vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,490969.684328233,515869.4851316508,0.0900898398192183,0.012770418751798573,0.012770418751798573,0,413176.3,UAB Cherry Servers,3000000000000,25857.988208603,1.13.6
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1257514.430120253,1284510.3996179271,0.0032640197932755177,0.01922098538792468,0.01922098538792468,0,412787.6,AS-WAVE-1,0,28597.560355814,1.13.7
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,79188.717823059,100968.3307215103,0.08651255397647213,0.004242423003766016,0.004242423003766016,0,412561.5,UAB Cherry Servers,0,25711.591585598,1.14.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,328164.730557044,340128.4183187667,0.03240393168012128,0.018125947560238786,0.018125947560238786,0,412391.3,LATITUDE-SH,6501528140136,27788.692943057,1.14.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,20822.537251039,21487.2605306765,0.18185332294583814,0.04714285714285714,0.005467034000489564,0,411706.1,TERASWITCH,0,0.0,1.14.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,10174.682149479,19512.5198998436,0.18185332294583814,0.0140625,0.004100300583509424,0,410932.0,TERASWITCH,0,0.0,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,130534.060392956,134743.061798805,0.03240393168012128,0.006747833599748776,0.006747833599748776,0,410542.3,LATITUDE-SH,2353187612488634,85870.132548717,1.14.17
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,41689.644487368,42947.6981127057,0.18185332294583814,0.0050420168067226824,0.003743922412864399,0,410076.8,TERASWITCH,0,0.0,1.13.7
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,529660.8351632,569224.5110965644,0.018283235585827815,0.0217855771819254,0.0217855771819254,0,409905.4,RELIABLESITE,1000000000000,27782.740425399,1.13.7
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,518313.66474221,531295.9033435205,0.001350087420664931,0.010810703498717022,0.010810703498717022,0,408855.7,ALLNODES,0,28145.84827093,1.13.6
EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z,306299.501214761,317515.6635610641,0.03240393168012128,0.015005326040590728,0.015005326040590728,0,408791.1,LATITUDE-SH,0,27407.727334863,1.13.6
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,164852.906891355,167343.6958522895,0.00402872282659744,0.019650082911998212,0.015849641018281443,0,408765.3,OOO NIIR-RadioNet,0,26902.749561063,1.14.17
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,74228.664890207,76044.9862538177,0.03240393168012128,0.013155080213903747,0.011929186604820343,0,408745.6,LATITUDE-SH,0,27408.719364489,1.13.7
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,109852.070399902,110997.6212956931,0.00028204188721016847,0.017595927978471083,0.012732756000463396,0,408744.0,Web Werks India Pvt. Ltd.,0,28177.595265998,1.13.5
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,155594.727295114,160219.4246505299,0.00040713591971829933,0.004094184682419977,0.004094184682419977,0,408738.6,TEXASNET-ASN,0,28173.626956324,1.13.7
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,102058.739883559,147253.6461815674,0.00402872282659744,0.013146654110925905,0.013146654110925905,0,408733.4,OOO NIIR-RadioNet,0,27595.233811678,1.13.7
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1109975.363600153,1123452.3019836615,0.03240393168012128,0.020906119130472876,0.020906119130472876,0,408725.7,LATITUDE-SH,3785800961206107,123953.833501204,1.13.7
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,3149839.721949385,3166271.341657713,0.11451736454471112,0.013926197833691655,0.013926197833691655,0,408717.8,OVH SAS,0,0.0,1.13.7
ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142,58466.378942594,59908.9700052466,0.03240393168012128,0.010019841269841267,0.006307641853350693,0,408709.0,LATITUDE-SH,44110881183491,28551.61647996,1.13.5
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,275338.567707858,276325.3621362404,0.11451736454471112,0.01185310877925091,0.01185310877925091,0,408689.0,OVH SAS,0,0.0,1.13.7
CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg,682953.306982036,684562.3307744669,0.07591939596810544,0.013336603891476506,0.013336603891476506,0,408687.5,PACKET,0,26289.633493956,1.13.7
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,103542.694351604,106709.8120209401,0.0002711589826762363,0.018050008533879492,0.010061157064220663,0,408643.4,MWAY,25152661503971,28805.593744769,1.13.7
