vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version,target_stake_msol,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_algo,target_stake
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7902091.66893613,7946288.05535471,0.0209713209305588,0.0142847775706366,0.0142847775706366,8,373791.492,UNITAS,0,1204443.50552843,1.14.17,1170000,0.884680035789291,0.982101024439079,0.904677959505422,619,846,165,0.907556976236298,0,"",1,1,222,0,1,0,0,0,1170000
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1109975.36360015,1123452.30198366,0.0324039316801213,0.0209061191304729,0.0209061191304729,0,408725.7,LATITUDE-SH,3785800961206110,123953.833501204,1.13.7,0,0.821812826527889,0.973804414276689,0.989228326987777,783,1339,17,0.962285641323865,0,"",1,1,24,1,1,0.0928290780112239,90454,27820,118274
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,95121.467428014,115811.3532925,0.0324039316801213,0.0187609970674487,0.0118598284068915,5,388369.88,LATITUDE-SH,3650878125000000,119591.574894842,1.13.7,0,0.821812826527889,0.985139511080101,0.939961658013783,783,605,71,0.9252601341749,0,"",1,1,72,1,1,0.0895207238267475,87230,26750,113980
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,184321.525874454,200089.259295008,0.00336367667398221,0.0154131962988713,0.0154131962988713,5,387900.485,Latitude.sh LTDA,3092688151518800,108247.915920523,1.14.17,0,0.981503366901207,0.980687103981495,0.938825593336307,235,940,90,0.94861152085746,0,"",1,1,40,1,1,0.0758337230552684,73893,27425,101318
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,119794.355429491,142988.668622981,0.000363334949014389,0.0142966370131624,0.0115847922888656,10,367686.18,NorthC Deutschland GmbH,4979321694199950,119240.371869284,1.14.17,0,0.998002057813647,0.985484134209903,0.889901429486638,36,583,571,0.913884811131044,0,"",1,1,112,0,1,0.100000009596108,97441,0,97441
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,148679.078492182,149344.713617752,0.000556732355071591,0.178086150409243,0.0297048042830374,7,379117.383,ORACLE-BMC-31898,2938937230318630,89.64627264,1.14.17,0,0.996938577610958,0.962779569841049,0.917568076871786,65,1677,126,0.933256730290832,0,"",1,1,55,1,1,0.0720637001162521,70220,26981,97201
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1894818.06290399,1913725.59813114,0.0324039316801213,0.0151739386052666,0.0151739386052666,6,387635.32,LATITUDE-SH,2677695351316500,92696.765095004,1.14.17,0,0.821812826527889,0.98098689637164,0.938183821288878,783,915,95,0.923573135562785,0,"",1,1,81,1,1,0.0656579381907968,63978,26701,90679
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,130534.060392956,134743.061798805,0.0324039316801213,0.00674783359974878,0.00674783359974878,0,410542.3,LATITUDE-SH,2353187612488630,85870.132548717,1.14.17,0,0.821812826527889,0.991544893989856,0.993624997367952,783,179,7,0.967032347748088,0,"",1,1,20,1,1,0.0577009414213746,56225,27958,84183
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,158228.243014988,167580.547879337,0.00331284019135733,0.0164181128096222,0.0146995085818284,10,367823.07,HVC-AS,3273213402913010,82505.925008075,1.13.7,0,0.98178291352982,0.981581362148436,0.890232740842106,221,879,420,0.911344199817625,0,"",1,1,150,0,1,0.080260239730929,78207,0,78207
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,153608.397382301,161249.911958785,0.00106921447903299,0.0205511208795205,0.0175928229437938,10,367593.57,SERVER-MANIA,3130963058541690,78919.48754416,1.14.17,0,0.994120470563008,0.977956009019989,0.88967728787929,114,1126,648,0.912536140687608,0,"",1,1,129,0,1,0.0767722224149441,74808,0,74808
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,391023.612600416,399383.640150766,0.0324039316801213,0.0127700454418501,0.0127700454418501,5,387746.68,LATITUDE-SH,1754537525723080,69558.042069787,1.14.17,0,0.821812826527889,0.983998999624231,0.938453343040247,783,703,93,0.924012160237114,0,"",1,1,79,1,1,0.0430218470271953,41921,26714,68635
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,59349.587631879,82098.5694647351,0.00336367667398221,0.0161190476190476,0.010100447624653,6,381519.398,Latitude.sh LTDA,1542963226836960,67684.959239063,1.14.17,0,0.981503366901207,0.987344033584418,0.923381612159265,235,428,119,0.937243606844575,0,"",1,1,50,1,1,0.0378339511547549,36866,27096,63962
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,170310.120714607,175805.697617807,0.0684535810064657,0.0218052988410548,0.0179859896469419,7,384451.987,WEBNX,2035124761997170,51297.468746658,1.14.17,0,0.623578066537813,0.977463367032655,0.930479282088542,830,1161,107,0.886877870845669,0,"",1,1,653,0,1,0.0499019205794437,48625,0,48625
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,658223.419706327,719445.971097253,0.00336367667398221,0.0163111804118936,0.0163111804118936,4,391807.008,Latitude.sh LTDA,808581104861145,47455.069577357,1.14.17,0,0.981503366901207,0.979561920504636,0.948280450742213,235,1029,60,0.95579793551763,0,"",1,1,31,1,1,0.0198266626228668,19319,27633,46952
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,65042.981598287,67291.959733235,0.00336367667398221,0.0205902777777778,0.0142921198535968,4,392246.304,Latitude.sh LTDA,741077625000000,46225.859130406,1.14.17,0,0.981503366901207,0.982091824481808,0.949343667582095,235,847,58,0.956810402623475,0,"",1,1,29,1,1,0.0181714779392915,17707,27662,45369
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,375655.527603838,394400.721384093,0.0324039316801213,0.021744689272235,0.021744689272235,0,408243.9,LATITUDE-SH,730135625000000,46289.353464105,1.14.17,0,0.821812826527889,0.972753677126649,0.988062238807018,783,1386,27,0.96130782448097,0,"",1,1,26,1,1,0.0179031707603903,17445,27792,45237
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,151336.42672636,154915.673650001,0.0300424206269108,0.0452089890059815,0.0247352481362719,10,367527.33,IS-AS-1,1557290301518800,39253.387751344,1.13.7,0,0.834798627654807,0.969006475620977,0.889516968906493,640,1534,702,0.887213339999656,0,"",1,1,650,0,1,0.0381852646676151,37208,0,37208
1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5,325611.230978595,333766.801096475,0.0684535810064657,0.0191919327654783,0.0191919327654783,5,389381.25,WEBNX,1539778316551060,38811.903809786,1.14.17,0,0.623578066537813,0.975952307703953,0.942409450880895,830,1241,65,0.895938688429887,0,"",1,1,519,0,1,0.0377558628261315,36790,0,36790
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,838393.292130775,849959.097790528,0.0324039316801213,0.0204402177983617,0.0204402177983617,5,387982.375,LATITUDE-SH,260119145664427,31897.966087069,1.14.17,0,0.821812826527889,0.974388193514134,0.939023789602647,783,1318,89,0.923711672507414,0,"",1,1,80,1,1,0.00637819710530524,6215,26705,32920
4PsiLMyoUQ7QRn1FFiFCvej4hsUTFzfvJnyN4bj1tmSN,466710.434732198,489738.60360011,0.0324039316801213,0.0139971122143131,0.0139971122143131,5,385391.44,LATITUDE-SH,150000000000000,29693.522251815,1.13.7,0,0.821812826527889,0.982461472136433,0.932753016085385,783,820,105,0.919509022003543,0,"",1,1,92,1,1,0.0036780442441033,3584,26584,30168
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,17660.629596757,47883.1028748934,0.0324039316801213,0.00311355311355311,0.00311355311355311,5,404744.76,LATITUDE-SH,100195435303166,29564.549385368,1.13.7,0,0.821812826527889,0.996098685414488,0.979593360025732,783,45,34,0.956589072209815,0,"",1,1,30,1,1,0.0024568195532983,2394,27656,30050
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,103542.694351604,106709.81202094,0.000271158982676236,0.0180500085338795,0.0100611570642207,0,408643.4,MWAY,25152661503971,28805.593744769,1.13.7,0,0.998508927669674,0.987393265067196,0.989029138408955,28,424,22,0.990361731115085,0,"",1,1,3,1,1,0.00061676584963964,601,28632,29233
ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142,58466.378942594,59908.9700052466,0.0324039316801213,0.0100198412698413,0.00630764185335069,0,408709,LATITUDE-SH,44110881183491,28551.61647996,1.13.5,0,0.821812826527889,0.992096458847757,0.98918790840617,783,159,19,0.963661630458864,0,"",1,1,21,1,1,0.00108162531008024,1054,27860,28914
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,463303.333470827,470022.495697748,0.0203133700640373,0.0150808149569395,0.0150808149569395,0,408497.4,LATITUDE-SH,28169757490035,28609.158220668,1.14.17,0,0.888298066326272,0.981103581276064,0.98867577835418,616,909,25,0.972650576728493,0,"",1,1,17,1,1,0.000690727851834941,673,28120,28793
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1257514.43012025,1284510.39961793,0.00326401979327552,0.0192209853879247,0.0192209853879247,0,412787.6,AS-WAVE-1,0,28597.560355814,1.13.7,0,0.982051373836015,0.97591590446445,0.999059239361019,220,1242,2,0.994662388134359,0,"",1,1,1,1,1,0,0,28756,28756
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,155594.727295114,160219.42465053,0.000407135919718299,0.00409418468241998,0.00409418468241998,0,408738.6,TEXASNET-ASN,0,28173.626956324,1.13.7,0,0.997761199023698,0.994869943811854,0.989259548526864,52,60,15,0.990999063625222,0,"",1,1,2,1,1,0,0,28650,28650
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,109852.070399902,110997.621295693,0.000282041887210168,0.0175959279784711,0.0127327560004634,0,408744,Web Werks India Pvt. Ltd.,0,28177.595265998,1.13.5,0,0.998449083260406,0.984045723683935,0.989272618008342,31,701,14,0.99028231309909,0,"",1,1,4,1,1,0,0,28630,28630
5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z,105485.825431568,109039.064478789,0.000278682862949011,0.010407400432602,0.0100033005162489,0,407194.7,TIER-NET,2704427055171,28157.753372575,1.13.6,0,0.998467554324082,0.987465759926361,0.985522886961329,30,417,28,0.987663826014447,0,"",1,1,7,1,1,0.0000663091060875166,65,28554,28619
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,518313.66474221,531295.903343521,0.00135008742066493,0.010810703498717,0.010810703498717,0,408855.7,ALLNODES,0,28145.84827093,1.13.6,0,0.992575967878167,0.98645407555259,0.989542962652989,121,498,10,0.989771972141447,0,"",1,1,5,1,1,0,0,28615,28615
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,35681.528583488,36466.9230183744,0.0000926634516792786,0.626748251748252,0.0297048042830374,0,408548.2,ZEN-ECN,0,28120.053755202,1.13.5,0,0.99949046339631,0.962779569841049,0.988798728291047,6,1677,23,0.98844213688801,0,"",1,1,6,1,1,0,0,28577,28577
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,102058.739883559,147253.646181567,0.00402872282659744,0.0131466541109259,0.0131466541109259,0,408733.4,OOO NIIR-RadioNet,0,27595.233811678,1.13.7,0,0.977846319831136,0.983527105026609,0.989246963100255,242,732,16,0.987053028899341,0,"",1,1,8,1,1,0,0,28536,28536
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,164852.906891355,167343.69585229,0.00402872282659744,0.0196500829119982,0.0158496410182814,0,408765.3,OOO NIIR-RadioNet,0,26902.749561063,1.14.17,0,0.977846319831136,0.980140234187563,0.989324169851949,242,986,12,0.986851890182256,0,"",1,1,9,1,1,0,0,28531,28531
