vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,vemnde_votes,msol_power,eligible_stake_vemnde,vemnde_power,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,494694.60333681,605467.516572759,0.091585170626723,0.0107802839333322,0.0107802839333322,7,380852.577,LATITUDE-SH,454084.411596384,1.16.14,0.47980375795379,0.986362615286801,0.912912274721814,1830,708,141,0.851930221416347,0,"",1,1,908,0,347550.419057485,0,0.41228491610171,1,0,0,456864,0,456864
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7421710.73266642,7500780.10695004,0.0201064704148638,0.00792278172501915,0.00792278172501915,8,376761.712,UNITAS,335255.387800638,1.16.14,0.885796900534751,0.989977441869716,0.90310637842948,744,451,185,0.907125771325694,0,"",1,1,150,0,240016.300030037,0,0.284721554950563,1,0,0,315508,0,315508
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,407918.368209677,435986.628302343,0.0089578386245649,0.0111429253592947,0.0111429253592947,7,380691.78,Latitude.sh LTDA,219125.612316104,1.16.14,0.949120212830663,0.985903862932097,0.912526840661751,311,736,149,0.923800976554687,0,"",1,1,81,1,56022.464383298,6156300.6739533,0.0664566985177672,1,0.1,110813,73642,32682,217137
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,315388.361369081,323272.901800222,0.0060068193579478,0.00845626685286143,0.00845626685286143,10,368517.78,HVC-AS,181915.073193678,1.16.17,0.965881759729526,0.989302567073083,0.883345486238453,288,504,395,0.904193919147436,0,"",1,1,192,0,52531.980485051,1585134.13790021,0.0623166485761906,1,0.1,110813,69055,0,179868
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,806911.053563932,849176.182914252,0.0089578386245649,0.00972871838227451,0.00972871838227451,5,388572.515,Latitude.sh LTDA,173610.51342457,1.16.14,0.949120212830663,0.987692877463531,0.931417141397014,311,617,100,0.938469593622692,0,"",1,1,43,1,55407.532083573,236311.60586912,0.0657283344306245,1,0.0562306407261283,62311,72835,33201,168347
1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm,143125.622548048,166166.14019348,0.00145314402093058,0.0106912516126692,0.00915059695579244,7,380862.714,Hostkey B.v.,142396.426810697,1.16.14,0.991746261390712,0.988424218525848,0.912936573340984,163,568,139,0.930867882670547,0,"",1,1,55,1,1350.088467644,438409.215740314,0.00160145198313137,1,0.1,110813,1775,32932,145520
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,219029.030339675,225222.957818051,0.091585170626723,0.0112197611233473,0.0112197611233473,4,393243.264,LATITUDE-SH,127800.641542282,1.16.14,0.47980375795379,0.985806663370323,0.942613032804215,1830,743,54,0.874734192870773,0,"",1,1,747,0,9992.742994914,10495489.5208442,0.0118543034573569,1,0.1,110813,13136,0,123949
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,153086.353890535,197961.704157859,0.091585170626723,0.00861210085421509,0.00861210085421509,5,388932.66,LATITUDE-SH,111609.790904855,1.16.15,0.47980375795379,0.989105432355575,0.932280417139479,1830,515,88,0.867039778435227,0,"",1,1,828,0,262.068369971,803009.208213684,0.000310800310800311,1,0.1,110813,344,0,111157
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,451328.997055145,454523.518094895,0.0201064704148638,0.00966790186662266,0.00966790186662266,8,375782.464,UNITAS,107891.271345458,1.16.14,0.885796900534751,0.987769812192337,0.900759098738639,744,603,209,0.905150353896017,0,"",1,1,176,0,0.884165358,9788337.82717198,0.00000118626072824546,1,0.1,110813,1,0,110814
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1772518.84885196,1895894.77245652,0.091585170626723,0.00994275306824498,0.00994275306824498,6,385015.728,LATITUDE-SH,136121.602281873,1.16.14,0.47980375795379,0.987422117122468,0.922891442197475,1830,641,125,0.859688004231139,0,"",1,1,874,0,9523.070817704,361635.535899834,0.0112967609150815,1,0.0860516290386685,95356,12518,0,107874
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,257478.613714003,263263.185743833,0.0428471712314249,0.0106904936167734,0.0106904936167734,4,392924.736,Latitude.sh LTDA,111915.866020497,1.16.14,0.756631588887446,0.98647620274869,0.941849513955706,1005,701,62,0.916787270775434,0,"",1,1,114,0,143.652473382,366412.010901443,0.000170821544867346,1,0.0871880624408276,96615,189,0,96804
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,279097.442740922,286133.359746902,0.00137163381625443,0.026981065544731,0.026981065544731,5,385086.205,SERVER-MANIA,116277.921467717,1.16.17,0.992209232654191,0.965868137325414,0.923060377166729,156,1684,122,0.936991567253929,0,"",1,1,45,1,0.000000001,170572.771180411,0,1,0.0405879919994055,44977,0,33149,78126
B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,177825.359727316,186046.317852861,0.0089578386245649,0.00447722057338678,0.00447722057338678,5,389058.915,Latitude.sh LTDA,72423.917654988,1.16.17,0.949120212830663,0.994336180773835,0.93258305324123,311,189,75,0.939877472219036,0,"",1,1,37,1,114.797369616,148830.367927713,0.000136419983748228,1,0.0354142311060273,39243,151,33251,72645
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,237040.383099937,251022.098064393,0.0089578386245649,0.0113960076747971,0.0113960076747971,5,388758.335,Latitude.sh LTDA,60736.979972495,1.16.14,0.949120212830663,0.985583706160535,0.93186255615625,311,758,97,0.938649976414181,0,"",1,1,42,1,18710.091074259,8941.040595665,0.0221949382254726,1,0.00212752482413879,2358,24595,33207,60160
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,146146.025347047,158687.770723766,0.0089578386245649,0.00638471177944863,0.00638471177944863,5,389010.37,Latitude.sh LTDA,59089.465757965,1.16.14,0.949120212830663,0.991923146796717,0.932466689773966,311,307,80,0.939602343861361,0,"",1,1,39,1,53.981675646,101053.570724605,0.0000640580793252549,1,0.0240458903246445,26646,71,33241,59958
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,263845.351989949,272665.882293516,0.00068930030324149,0.00821817919680338,0.00821817919680338,0,409679.6,MWAY,50091.227797233,1.16.14,0.996084830929136,0.989603755147646,0.982011303400273,110,479,10,0.984760496231434,0,"",1,1,5,1,4749.49823733,0,0.0056335521984377,1,0,0,6243,34839,41082
BvsRkzBdyy51NLFTYrk5BF9jjy8rqesS5LHD414kqTmE,64641.50447129,67154.6988730322,0.00334543831216102,0.039234126984127,0.0186725438935044,8,377775.107,HVC-AS,25641.542790596,1.16.14,0.980998185338579,0.976378668110729,0.905535509254665,242,1232,176,0.922594625487272,0,"",1,1,91,1,1.026450788,31181.153204184,0.00000118626072824546,1,0.00741954975652472,8222,1,32639,40862
NM7f9N6qGAW6bfGYPxp1ZU5ycD1SWqPvFSx6VyeHNvK,71633.764141368,78515.8800360138,0.00286698027427938,0.0350701015708489,0.0137815394781215,8,377771.846,OOO NIIR-RadioNet,44069.388017244,1.16.14,0.9837157876707,0.982565936392253,0.905527692563621,225,904,177,0.923482649028451,0,"",1,1,85,1,0.262942812,31027.462981448,0,1,0.0073829072919797,8181,0,32671,40852
22JsmBbjuGHRypQd46LNGi74z2L23vyefFb3cA4fYW1H,69965.971303258,72449.0139728356,0.00286698027427938,0.0854391097677543,0.0221178658923233,10,376976.981,OOO NIIR-RadioNet,0,1.16.14,0.9837157876707,0.972020231742141,0.903622383110386,225,1423,182,0.921205818322108,0,"",1,1,95,1,1.094405041,30251.799783207,0.00000118626072824546,1,0.00719849940383292,7977,1,32590,40568
jvLJkuy8Ce8GBaDMgbjfXKMobepVCFcpGWWviAPqV7g,82744.857869533,85200.9453045041,0.00286698027427938,0.0572721742137034,0.0226960866259125,8,376353.972,OOO NIIR-RadioNet,5976.068136987,1.16.14,0.9837157876707,0.971288765053335,0.902129016391321,225,1450,199,0.920000808023688,0,"",1,1,100,1,1.016417517,30365.875698661,0.00000118626072824546,1,0.0072256096575836,8007,1,32547,40555
6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn,129188.924641525,142882.717919424,0.0089578386245649,0.0264097136830441,0.0081668853357559,5,389212.655,Latitude.sh LTDA,8285.411082836,1.16.14,0.949120212830663,0.989668643430817,0.932951571512056,311,476,67,0.9398019064779,0,"",1,1,38,1,5014.336510335,0,0.00594791129142274,1,0,0,6591,33248,39839
