vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"2w4dcnbJDcGrAh4CFAYYpAaEJiUB2q1rFMGByBuB5Cqz","0","33691.269736892","1.18.18","1","1","1","1","0.9933616663522329","0.9997101434711899","0.9997101434711899","0.9972799032299728","0.9993307788213787","","0","1","1","1","19.990399997","715.5379391700001","1","15","96","52343","52454"
"CHiNU8QWVW77kGS3U9MbYLCYkWXGTfPz2iRGoy6r6CA","0","12315.042550466998","1.18.18","1","1","1","0.96","0.9990666990568517","0.9996354674059744","0.9982487387764617","1","0.9990655082399185","","0","1","1","1","1.756679265","1.522786975","2","0","2","15144","15146"
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf","0","4707.811227377","1.18.15","1","1","1","0.99","0.9933616663522329","0.9945532442663262","0.9984145028557047","1","0.9986867766750407","","0","1","1","1","0.721667659","0","3","0","3","49788","49791"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","6019.190105627","1.18.18","1","1","1","1","0.990537545246507","0.9996148412613745","0.9996148412613745","0.9879586140209043","0.9985256841085304","","0","1","1","1","0.298095538","63.845908958","4","1","1","49188","49190"
"G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V","0","627.656995842","1.18.15","1","1","1","0.94","0.9908823175869623","0.9995946319932473","0.9999055094791082","1","0.9984407925506483","","0","1","1","1","0","0","5","0","0","951","951"
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA","0","35446.455716562","1.18.15","0.9992959306061412","1","1","1","0.9933616663522329","0.9945532442663262","0.9986265999561111","0.9960018620982806","0.9983823385672859","","0","1","1","1","5.6235521969999995","88.990749433","6","2","27","48666","48695"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","23764.731994955997","1.18.18","1","1","1","0.96","0.9938026132908835","0.9959242914485884","0.9982487387764617","1","0.9983667437430122","","0","1","1","1","0.093131615","8.093","7","0","0","29520","29520"
"H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb","0","41548.654708711","1.18.18","1","1","1","0.9","0.999682031386228","0.999682031386228","0.999682031386228","0.9995121803960523","0.9983436336538115","","0","1","1","1","4.8270731399999995","1.5211493","8","0","23","48527","48550"
"NipDoZC37aMQvv2fFq2moUyyiApQxszc7X4mvWHP2pZ","0","31388.224623273003","1.18.15","1","1","1","1","0.9933616663522329","0.9945532442663262","0.9986265999561111","0.9912041820797994","0.9982999299834674","","0","1","1","1","5.278914466","2545.491463786","9","55","25","48371","48451"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","43319.205863794","1.18.15","1","1","1","1","0.9832523668644264","0.9996521703208767","0.9996521703208767","0.991609471450243","0.998299640931467","","0","1","1","1","0.61444719","1.881343769","10","0","3","48370","48373"
