vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,vemnde_votes,msol_power,eligible_stake_vemnde,vemnde_power,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,6041303.67965946,6108398.71463139,0.0175203248291349,0.01057982808237,0.01057982808237,8,370692.932,Unitas Global LLC,496231.348524617,1.17.25,0.901452795521048,0.972983649600611,0.88282986303373,610,1134,1239,0.892629836229231,0,"",1,1,688,0,424430.87228427,581961.111954128,0.478834770071177,1,0.0248254805145623,14518,604297,0,618815
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,976572.666058055,1092957.05290134,0.00627906377414955,0.0136285905844182,0.0136285905844182,7,374807.763,ServeTheWorld AS,389124.200963809,1.17.22,0.96474944796725,0.965198415719817,0.892629606634282,333,1345,408,0.909307182922857,0,"",1,1,392,0,274679.733089875,4234228.52248572,0.309888614741032,1,0.180625030256347,105628,391085,0,496713
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,483688.960023944,520751.597495552,0.00666626449199209,0.00755520909978146,0.00755520909978146,6,379780.415,Tier.Net Technologies LLC,149750.145774535,1.17.24,0.962569220220174,0.98070723127151,0.904472307978462,343,842,340,0.919274519345883,0,"",1,1,235,0,42860.495928632,11610396.7399414,0.0483538154499804,1,0.225473902301187,131855,61023,0,192878
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,219950.547860638,240935.839324681,0.0175203248291349,0.0104118133711326,0.0104118133711326,5,382812.475,Unitas Global LLC,136399.154440964,1.17.25,0.901452795521048,0.973412687225392,0.911693360454612,610,1118,297,0.914865529447201,0,"",1,1,262,0,112.797463395,9788337.82717198,0.000127484394443486,1,0.225473902301187,131855,161,0,132016
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,359965.964574672,416385.629804365,0.00561634755547856,0.0065479829743871,0.0065479829743871,7,374390.193,"HIVELOCITY, Inc.",110708.195822993,1.17.26,0.968481032703028,0.983279255478635,0.89163513591719,313,737,885,0.910507129235123,0,"",1,1,361,0,59082.370386285,1652072.40024908,0.0666551592257523,1,0.0704745937289327,41213,84120,0,125333
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,288008.754340249,330991.463445252,0.00896495815762727,0.00764444586003777,0.00764444586003777,4,402808.512,Latitude.sh LTDA,106130.6739301,1.17.20,0.949625866861303,0.980479358799026,0.959315252004267,463,851,88,0.959452585581869,0,"",1,1,82,1,86.92916396,2899829.80534956,0.0000981517019166658,1,0.123701836746658,72340,124,46243,118707
A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg,228573.098706767,285450.432463085,0.000775386689082807,0.0042054686452244,0.0042054686452244,0,403028.2,Clouvider,70534.517993676,1.17.26,0.995739239408407,0.989261033957409,0.959838453582197,95,474,24,0.967624926815092,0,"",1,1,6,1,158.782768004,932284.505318966,0.00017938069660632,1,0.0397696867162621,23257,226,46636,70119
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,1226910.12932813,1271185.20180031,0.0352620955168624,0.00691187598237212,0.00691187598237212,5,382736.665,"The Constant Company, LLC",63606.667678513,1.17.26,0.801553443703817,0.982350028563503,0.911512813899393,1112,771,308,0.900045004228083,0,"",1,1,594,0,41573.341881977,231852.981847362,0.0469018471699029,1,0.00989043693418807,5784,59191,0,64975
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,437693.055842258,448422.166893864,0.00117908353238056,0.0199947732947009,0.0199947732947009,0,402750.6,Flexential Colorado Corp.,54669.573017804,1.17.26,0.993466126217738,0.948941911221967,0.959177330725994,127,1534,93,0.963665190070568,0,"",1,1,34,1,4517.077871293,28.318742177,0.00509599123629402,1,0.00000119639323041025,1,6431,46446,52878
Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp,224148.190475753,227260.819195237,0.00483615040726757,0.0198985071964282,0.0190391647607978,1,400658.547,B2 Net Solutions Inc.,65684.986572603,1.17.22,0.972874122365146,0.95138212620425,0.954194967416598,308,1520,142,0.956852311161579,0,"",1,1,95,1,771.933379691,163406.921565817,0.000870955331950184,1,0.0069706538455332,4076,1099,46117,51292
