vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,737366.288095039,772349.6882929245,0.009235207447551644,0.03470579923513748,0.03470579923513748,0,413274.1,RELIABLESITE,43601.108970558,1.16.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,559638.051505419,635282.6939726719,0.11278510083557507,0.03183941478775487,0.03183941478775487,0,413031.3,TERASWITCH,6865.21601557,1.16.18
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,444005.36248699,502731.1135828595,0.14025522755160558,0.02880711691759207,0.02880711691759207,0,412861.3,LATITUDE-SH,61.169037408,1.16.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,30819.832336059,37123.2067264561,0.13635580961169017,0.059134199134199136,0.021422224546338253,0,412601.6,TERASWITCH,10.67973868,1.16.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,2164706.207866135,2339889.3996087597,0.005806777205326854,0.023065741641958758,0.023065741641958758,0,412206.5,AS-WAVE-1,0.0,1.16.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,24495.164947264,30950.6369901011,0.13635580961169017,0.07111111111111111,0.0169070498962962,0,412093.4,TERASWITCH,3.453147829,1.16.17
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,875408.194972644,907303.4703505005,0.07980675647861808,0.019990271460691787,0.019990271460691787,0,404836.4,UAB Cherry Servers,2673.273400041,1.16.17
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,163580.774529637,174911.1886898309,0.00043408473427099855,0.004465209937245263,0.004465209937245263,0,403300.5,Web Werks India Pvt. Ltd.,41199.373897413,1.16.17
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,64116.016214329,64876.7972519981,0.0058485730597334805,0.0013157894736842146,0.0013157894736842146,0,403284.6,HVC-AS,41280.212830112,1.16.17
mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU,27348.832259693,46408.4258236551,0.13635580961169017,0.010834043762432511,0.010834043762432511,0,403268.9,TERASWITCH,3355.268073196,1.16.17
