vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,565385.273904883,609803.3733545142,0.09466131124396428,0.014509183105229074,0.014509183105229074,0,413785.7,UAB Cherry Servers,3000000000000,594.809427412,1.14.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,120597.895276343,128096.2551700452,0.09466131124396428,0.00682595497364098,0.00682595497364098,0,413672.9,UAB Cherry Servers,0,91.118183484,1.14.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,17335.249864219,27848.4012030143,0.17852726036796937,0.01428571428571429,0.002646261718026733,0,413479.7,TERASWITCH,0,0.0,1.14.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,350165.64809173,355495.0723399979,0.033447065291570204,0.015915547134149922,0.015915547134149922,0,412615.0,LATITUDE-SH,6000000000000,45431.074791459,1.14.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,21768.871451312,22515.2583875771,0.17852726036796937,0.004166666666666663,0.0027860832183721645,0,412518.8,TERASWITCH,0,0.0,1.14.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1317208.948198429,1344764.8953160252,0.0034489560211742654,0.02499918258343504,0.02499918258343504,0,412497.1,AS-WAVE-1,0,46417.929706006,1.14.17
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,47003.579496704,47112.4871672453,0.17852726036796937,0.001388888888888884,0.001388888888888884,0,411553.6,TERASWITCH,0,0.0,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,136086.681110818,155293.6125365614,0.033447065291570204,0.018390833503610583,0.010870591438147748,0,411455.8,LATITUDE-SH,2353187612488634,117131.135958645,1.14.17
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,597966.220594008,607192.5507860794,0.010648388586049426,0.016573349794285652,0.016573349794285652,0,411208.3,RELIABLESITE,1000000000000,36994.990833486,1.14.17
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,72063.32072518,76385.8602216756,0.033447065291570204,0.014472983288575492,0.009484957416402613,0,410508.2,LATITUDE-SH,0,36203.909229633,1.14.17
2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru,788585.78718742,1094596.931666644,0.11091763862188317,0.013879464701017707,0.013879464701017707,0,410375.8,OVH SAS,0,124.894347597,1.14.17
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,475358.531437454,480671.7658648213,0.033447065291570204,0.021740775910283328,0.021740775910283328,0,410336.1,LATITUDE-SH,28169757490035,50659.342757556,1.14.17
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1139543.215432474,1166628.7884141454,0.033447065291570204,0.01940031435748185,0.01940031435748185,0,410275.3,LATITUDE-SH,3299928276640355,138077.489737806,1.14.17
EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z,317820.745655093,323990.9029629669,0.033447065291570204,0.021061480076411142,0.021061480076411142,0,410200.1,LATITUDE-SH,0,36170.11931188,1.14.17
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,110803.100424968,113929.0713605044,0.0002922045681942411,0.01400337379168024,0.011351873978771436,0,410161.6,Web Werks India Pvt. Ltd.,0,40197.578559822,1.14.17
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,114113.263355611,122865.9088360687,0.0003151831415239988,0.020702623072188286,0.01668337405367899,0,410088.5,MWAY,25152661503971,52545.30974743,1.14.17
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,3175129.18769925,3353840.5053486126,0.11091763862188317,0.018964116219359416,0.018964116219359416,0,410061.6,OVH SAS,0,0.0,1.14.17
CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg,688471.361361369,691399.6740561222,0.07654344587497774,0.03343182893968262,0.03343182893968262,0,409929.5,PACKET,0,34763.862440708,1.14.17
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,167057.728416878,299038.6522664411,0.004356757538431714,0.02183450666096649,0.02183450666096649,0,409920.6,OOO NIIR-RadioNet,0,37077.477985647,1.14.17
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,563401.530795718,581777.8116844158,0.0014921644038958552,0.016180938161611313,0.016180938161611313,0,409862.5,ALLNODES,0,37179.841560015,1.14.18
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,37973.978670573,41649.00386549,0.00010685430631114148,0.9078810160427808,0.028571680063540085,0,409823.9,ZEN-ECN,0,37206.674729995,1.14.17
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,3193176.909922939,3317476.274596096,0.07654344587497774,0.011955461250754284,0.011955461250754284,0,409697.9,PACKET,0,34767.837725149,1.14.17
73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD,26728.179435649,30160.7656094014,0.033447065291570204,0.005844155844155841,0.005193022870004877,0,409423.4,LATITUDE-SH,0,36129.372646355,1.14.17
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,154670.201340718,158337.0276384781,0.005149391046368337,0.021117313537526317,0.012978169743742763,0,408610.3,OOO NIIR-RadioNet,0,36975.114411279,1.14.17
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,278120.120950975,372288.4387161046,0.11091763862188317,0.031014393855865918,0.031014393855865918,0,408536.8,OVH SAS,0,0.0,1.14.17
6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ,388163.756634007,392522.3570117206,0.010648388586049426,0.03477747414739283,0.03477747414739283,0,407572.6,RELIABLESITE,0,36668.023688175,1.14.17
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,244217.220770638,249406.8616871891,0.0008286970423435007,0.01262814867708686,0.01262814867708686,0,407540.4,23M GmbH,0,37064.558311212,1.15.0
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,101678.935226665,107512.8981104762,0.033447065291570204,0.01068258639962707,0.010438366587696207,0,406306.0,LATITUDE-SH,0,35957.441594261,1.14.17
