"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","vemnde_votes","msol_power","eligible_stake_vemnde","vemnde_power","target_stake_vemnde","target_stake_msol","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1850231.62730516,2022595.17866044,0.00509525352053266,0.0157181652317302,0.0157181652317302,0,421234,"AS-WAVE-1",45544.101292729,"1.14.20",0.972096394882977,0.977702937344381,1,321,1644,1,0.993991979008487,0,"",1,1,1,1,582.940636596,1500.462058781,0.000674182510341127,1,0.000344950293531083,382,746,35134,36262
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",149350.01578189,153567.259832202,0.000567415416214882,0.0154890070220098,0.0121859610015605,0,414467.2,"Web Werks India Pvt. Ltd.",40798.585859726,"1.14.24",0.996892610809734,0.982713558995917,0.983935769667216,88,1385,11,0.985835113637503,0,"",1,1,2,1,0,0,0,1,0,0,0,34846,34846
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",254203.548083438,261123.384431079,0.000657929101166867,0.0125887433107394,0.0125887433107394,0,414236,"MWAY",49885.064161287,"1.16.13",0.996396922398468,0.982142190629958,0.983386906090202,96,1422,17,0.985292699717608,0,"",1,1,3,1,4720.95555289,0,0.00545937501084127,1,0,0,6044,34827,40871
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",269745.979098269,273218.244706109,0.000688395973179391,0.0127960068826813,0.0127960068826813,0,414214.4,"23M GmbH",39408.812517137,"1.14.27",0.996230073867308,0.981848176107163,0.983335628178162,104,1441,19,0.985204969663339,0,"",1,1,4,1,0,0,0,1,0,0,0,34824,34824
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",101533.392714189,103379.947417662,0.00132647424043012,0.00427380952380952,0.00427380952380952,0,413781.9,"CETIN a.s.",39508.199940842,"1.14.28",0.992735707211877,0.993937371358192,0.98230888294867,165,323,24,0.984807508866819,0,"",1,1,5,1,1.423826455,0,0.00000115640224758341,1,0,0,1,34809,34810
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",385226.093685803,395581.969303474,0.00282229510329656,0.00834521585990238,0.00834521585990238,0,414426.2,"OOO NIIR-RadioNet",39940.0532753,"1.14.28",0.984544005952061,0.988161862522778,0.983838436593437,207,924,13,0.984279556950867,0,"",1,1,6,1,0,0,0,1,0,0,0,34791,34791
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",206152.254866827,211974.046510661,0.00282229510329656,0.00885387879173676,0.00885387879173676,0,414393.9,"OOO NIIR-RadioNet",39648.916851594,"1.14.28",0.984544005952061,0.987440296799649,0.983761757123119,207,994,15,0.984165067687305,0,"",1,1,7,1,958.335094968,0,0.00110783335318491,1,0,0,1227,34787,36014
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",60565.577144243,61063.704583681,0.0042450328576009,0.00666666666666668,0.00424071185078087,0,414547.8,"HVC-AS",40878.630192417,"1.14.24",0.976752536436126,0.993984322187274,0.9841271122464,286,319,9,0.983750809040271,0,"",1,1,8,1,0,0,0,1,0,0,0,34772,34772
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",671008.461846236,683761.25867884,0.0101164937190174,0.00901433543463414,0.00901433543463414,0,417162.5,"RELIABLESITE",40350.634990345,"1.14.28",0.944598115723437,0.987212680422836,0.990334350978316,369,1017,3,0.983057878588682,0,"",1,1,9,1,1360.880667831,0,0.00157386345896102,1,0,0,1742,34748,36490
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",1158059.62109437,1202711.66007041,0.00303005559319162,0.010544617185542,0.010544617185542,0,413925.5,"ALLNODES",39866.966684844,"1.14.26",0.983406228087704,0.985041893465344,0.982649786104635,240,1218,22,0.982950170052854,0,"",1,1,10,1,82.745548915,0,0.0000959813865494229,1,0,0,106,34744,34850
"6559KMdiUseNSAkRcK9WcFcNTppoj6jWtKVedpMkBYCn",87839.64530641,100556.726290407,0.00676269910206157,0.0162148174406239,0.0103359139291463,0,414283.5,"Latitude.sh LTDA",17.475447945,"1.14.28",0.962964809403744,0.985337950257958,0.98349967001714,325,1186,16,0.980481866864373,0,"",1,1,11,1,5009.947186345,0,0.00579357526039288,1,0,0,6414,34657,41071
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",455731.93932189,518108.748014835,0.00506291154821097,0.00734090403018433,0.00734090403018433,1,410069.286,"Amarutu Technology Ltd",39613.787383108,"1.16.14",0.972273512198286,0.989586532862024,0.973495221183475,306,752,31,0.974545059161027,0,"",1,1,12,1,0,0,0,1,0,0,0,34447,34447
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",292458.968064929,301106.52898671,0.0101164937190174,0.024768697599882,0.024768697599882,0,410864.2,"RELIABLESITE",39471.650954298,"1.16.14",0.944598115723437,0.964864270470462,0.975382329061757,369,1947,29,0.969837214810377,0,"",1,1,13,1,0,0,0,1,0,0,0,34280,34280
"GmTownnqSF8zXE4Cy3ZP8daMBPDSc6PnYW6aJLzjwTkz",929077.256199196,933319.837281859,0.00236047052065521,0.0266816335941568,0.0266816335941568,2,405836.326,"GTT Communications Inc.",38640.844984678,"1.14.27",0.98707313835645,0.96215066789079,0.963446269769297,205,1955,39,0.966981510945897,0,"",1,1,14,1,0,0,0,1,0,0,0,34179,34179
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",5504961.11653408,5526559.13544479,0.0139261355427717,0.00899784507982588,0.00899784507982588,1,409879.8,"AMAZON-AES",39135.935726098,"1.16.14",0.923735024091399,0.987236072877931,0.97304538570011,554,1015,32,0.966550767543217,0,"",1,1,15,1,0,0,0,1,0,0,0,34164,34164
"RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh",83705.54464488,89510.7313703132,0.000225503785601605,0.00197172619047619,0.00197172619047619,4,397788.96,"MARKLEY-NETWORK-SERVICES",39161.043603359,"1.14.19",0.998765052894726,0.997203000365461,0.944342004681484,28,100,52,0.956781011766904,0,"",1,1,16,1,0,0,0,1,0,0,0,33819,33819
"HpBE2kci3uJ45fjLnxDmF788Qz8h24zrDok5PBsouQos",45124.665285703,49197.8013552038,0.00325559850563494,0.0338141025641026,0.00956380682062872,7,398647.905,"JSC ER-Telecom Holding",0,"1.16.14",0.98217106670851,0.986433225712927,0.946381120707255,263,1092,48,0.954968197400192,0,"",1,1,17,1,0,0,0,1,0,0,0,33755,33755
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",132761.843835051,139837.614086242,0.00676269910206157,0.00987449766658024,0.00811293856861619,4,397792.416,"Latitude.sh LTDA",63496.48031242,"1.16.14",0.962964809403744,0.988491360351623,0.94435020914741,325,885,51,0.950609466971785,0,"",1,1,18,1,2266.250761946,11610.639617308,0.002620407493024,1,0.00267033160186885,2956,2901,33601,39458
"9mg9SH69itqkRdy1CudMforH3ju7uR3K8GH8esGx4Mfx",42864.994755577,45644.4894902466,0.00774183787319017,0.0212339743589744,0.00878592327615385,4,396928.704,"TELUS Communications",37139.383156697,"1.16.13",0.957602661766882,0.987536695352941,0.942299776371328,357,982,57,0.948133829430768,0,"",1,1,19,1,0,0,0,1,0,0,0,33513,33513
"8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp",273342.468859542,283946.437655039,0.000715376549095654,0.0105736309413147,0.0105736309413147,5,393565.905,"Blix Solutions AS",38919.225758168,"1.16.14",0.996082317659856,0.98500073589251,0.934316567513544,106,1222,78,0.947717772795974,0,"",1,1,20,1,0,0,0,1,0,0,0,33498,33498
"BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg",414939.72837684,423410.509024975,0.00106677388709268,0.00769489322129936,0.00769489322129936,5,393481.355,"01Node Staking Services S.r.l.",42715.017008242,"1.16.14",0.994157928123766,0.989084380157981,0.934115847723593,121,808,83,0.94758143951088,0,"",1,1,21,1,0,0,0,1,0,0,0,33494,33494
