"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","msol_power","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_msol","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1382678.37693052,1398656.40898321,0.00359446031632013,0.0134936378801164,0.0134936378801164,0,417525.5,"AS-WAVE-1",0,39074.614136783,"1.14.17",0.97960936564309,0.984980871709452,0.999255689725527,224,1438,3,0.995135115403915,0,"",1,1,1,1,252.331298139,0.000290184843138971,1,0,0,365,39763,40128
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",136629.009228145,145360.294431585,0.000373554210311991,0.0131099456099456,0.0100769314738838,0,415334,"MWAY",25152661503971,48370.754158456,"1.14.20",0.997880903767285,0.988783845548105,0.994010815235146,49,1117,23,0.994204138879549,0,"",1,1,2,1,6699.476682928,0.00771408041344431,1,0.000586952184488722,739,9714,39725,50178
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",171305.853462786,174509.703170287,0.000448481661440523,0.0127291032884253,0.00755178438676839,0,414895,"TEXASNET-ASN",0,39321.89961997,"1.14.19",0.997455855742045,0.991594466997327,0.992960165040632,54,770,27,0.993546756068287,0,"",1,1,3,1,0,0,1,0,0,0,39699,39699
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",47277.668178185,48314.3317424735,0.000124165668289411,0.965597735597736,0.0215837341427819,0,415372.7,"ZEN-ECN",0,39851.43470241,"1.14.17",0.999295633692136,0.975976169291069,0.994103435195346,11,1790,19,0.993507829894523,0,"",1,1,4,1,0,0,1,0,0,0,39698,39698
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",728431.22877724,746809.194356187,0.00191924709191227,0.0100966150531333,0.0100966150531333,0,415447.8,"ALLNODES",0,38660.444487395,"1.14.18",0.989112505842933,0.988761936689679,0.994283170570307,162,1120,16,0.993062973390662,0,"",1,1,5,1,0,0,1,0,0,0,39680,39680
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",119850.476942023,124082.737882283,0.00324639888799136,0.0106557723697785,0.00687518904863116,0,415479.5,"HVC-AS",0,39137.615680193,"1.14.17",0.981583846564905,0.992347553175758,0.994359037566129,203,687,14,0.992238893997451,0,"",1,1,6,1,0,0,1,0,0,0,39647,39647
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",161788.479589342,164851.32511495,0.00462897549130249,0.00865813502434466,0.007872468758465,0,415639.7,"OOO NIIR-RadioNet",0,38211.986212165,"1.14.19",0.973740773750737,0.991237528433978,0.994742441122305,250,808,11,0.9912418067045,0,"",1,1,7,1,0,0,1,0,0,0,39607,39607
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",90403.786221915,91666.6992982843,0.00129493208699934,0.0386370618628683,0.0105639139949485,0,414145.7,"CETIN a.s.",0,38319.936604462,"1.14.20",0.992654116507241,0.988241808402592,0.991166879868082,126,1189,30,0.99117068000753,0,"",1,1,8,1,0,0,1,0,0,0,39604,39604
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",341847.218108537,346182.897807662,0.00462897549130249,0.0171789289317221,0.0171789289317221,0,415359.1,"OOO NIIR-RadioNet",0,38738.133690005,"1.14.19",0.973740773750737,0.980878949041611,0.994070886578841,250,1645,22,0.989928412487038,0,"",1,1,9,1,0,0,1,0,0,0,39554,39554
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",639267.887049779,665909.842133819,0.0120493729422429,0.0181789911721758,0.0181789911721758,0,416347.8,"RELIABLESITE",1000000000000,38644.698498341,"1.14.20",0.93164638463811,0.97976582719698,0.996437123133092,440,1696,8,0.985186909831086,0,"",1,1,10,1,0,0,1,0.0000233380132231847,29,0,39365,39394
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",422573.544461822,433097.435420872,0.00692115426289473,0.00828556223533106,0.00828556223533106,1,411257.088,"Amarutu Technology Ltd",0,39419.167338632,"1.14.20",0.960737714849239,0.990777733678837,0.984253620734426,271,883,33,0.98113764390166,0,"",1,1,11,1,0,0,1,0,0,0,39203,39203
"3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g",5454736.20500559,5467888.10943803,0.0140539883277749,0.00864535021761856,0.00864535021761856,1,411149.673,"AMAZON-AES",0,37963.682849119,"1.14.20",0.920274613702977,0.990377270741312,0.983996546496058,485,933,35,0.974683997162142,0,"",1,1,12,1,0,0,1,0,0,0,38945,38945
"GmTownnqSF8zXE4Cy3ZP8daMBPDSc6PnYW6aJLzjwTkz",907208.472275808,909194.323583853,0.00234487719809296,0.0421562725085395,0.0421562725085395,2,406446.572,"GTT Communications Inc.",0,37488.349542559,"1.14.19",0.986697993759709,0.953077852638238,0.972740705993852,165,1848,39,0.973375453853552,0,"",1,1,13,1,0,0,1,0,0,0,38893,38893
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",400282.915658291,406044.190438524,0.0120493729422429,0.031541300628822,0.031541300628822,0,409762.2,"RELIABLESITE",0,38295.333565464,"1.14.19",0.93164638463811,0.964892874345392,0.980675934247008,440,1843,36,0.971918845083976,0,"",1,1,14,1,0,0,1,0,0,0,38835,38835
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",184704.175541763,187321.938746716,0.0355096611121643,0.0234465210346195,0.0215714537868123,0,417074.4,"LATITUDE-SH",2415602612490710,110710.184925206,"1.14.19",0.798560993262766,0.975989837972814,0.998176080835447,677,1789,4,0.96575943329637,0,"",1,1,15,1,906.000663266,0.00104328360271392,1,0.0563675914479198,70979,1314,38589,110882
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",361228.075361179,364806.084099009,0.0355096611121643,0.0151707854329122,0.0151707854329122,0,416680.6,"LATITUDE-SH",6000000000000,39019.598021208,"1.14.17",0.798560993262766,0.983114118319342,0.997233606925197,677,1539,5,0.965582474930526,0,"",1,1,16,1,0,0,1,0.000140005040826548,176,0,38582,38758
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",82309.998236961,83590.2161567089,0.0355096611121643,0.010935817805383,0.00642540442750668,0,415577.9,"LATITUDE-SH",0,38723.806554366,"1.14.17",0.798560993262766,0.992848187103229,0.994594536379661,677,626,12,0.964301195186566,0,"",1,1,17,1,0,0,1,0,0,0,38531,38531
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",84732.113512955,88379.8505335631,0.000256311508588522,0.00208695652173914,0.00208695652173914,4,398512.032,"TIER-NET",2704427055171,38759.33951396,"1.14.17",0.998545997509176,0.997677107684727,0.953751125141054,30,126,59,0.964021565701048,0,"",1,1,18,1,0,0,1,0.0000631024859015822,79,0,38519,38598
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",1197438.83056838,1211769.10786904,0.0355096611121643,0.0100248290081164,0.0100248290081164,0,415468.5,"LATITUDE-SH",3319928369671180,136224.621494682,"1.14.19",0.798560993262766,0.988841838331413,0.994332711479251,677,1111,15,0.963791610742266,0,"",1,1,19,1,62.263279862,0.0000713946836294294,1,0.0774698091812159,97552,90,38510,136152
"73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD",38366.600525688,40067.2257468338,0.0355096611121643,0.01,0.00193109326141482,0,415053.1,"LATITUDE-SH",0,38700.513413642,"1.14.17",0.798560993262766,0.997850591686847,0.993338542707494,677,92,25,0.963719846560563,0,"",1,1,20,1,0,0,1,0,0,0,38507,38507
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",488098.676267858,500430.641841685,0.0355096611121643,0.0131947528186588,0.0131947528186588,0,415408.4,"LATITUDE-SH",28169757490035,38549.315721956,"1.14.20",0.798560993262766,0.985313546494565,0.994188875313669,677,1415,17,0.963409560473599,0,"",1,1,21,1,0,0,1,0.000657334840359235,828,0,38495,39323
