vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version,target_stake_msol,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_algo,target_stake
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7885723.82478253,7916613.55588746,0.0208076216928902,0.0097965324675764,0.0097965324675764,8,379421.248,UNITAS,0,1203990.54116939,1.13.7,1170000,0.888386052075129,0.984056931820157,0.907609711406322,626,816,161,0.910532780771818,0,"",1,1,191,0,1,0,0,0,1170000
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1026398.97282203,1090224.38908162,0.0308794785169026,0.0109824057177433,0.0109824057177433,0,414155.6,LATITUDE-SH,3785800961206110,117700.167711172,1.13.7,0,0.834359709244886,0.982127018542919,0.990697401831623,767,955,20,0.965986188872994,0,"",1,1,24,1,1,0.100000013676547,94967,26857,121824
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,76922.687504458,131294.083188409,0.000332395147417862,0.0085366268458603,0.00809743846262325,10,372829.23,NorthC Deutschland GmbH,4979321694199950,119432.715131938,1.13.7,0,0.998217002633845,0.986822070572525,0.891841012141052,45,620,224,0.915512784403903,0,"",1,1,101,1,1,0.100000013676547,94967,25453,120420
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,463.178888081,35529.4634737142,0.0467616499794444,0.0180250626566416,0.0096999702045874,6,384756.1,LATITUDE-SH,3650878125000000,93633.923715898,1.13.7,0,0.749166317865624,0.984214079131976,0.92037115665916,809,803,129,0.898942944727294,0,NOT_ELIGIBLE_ALGO_STAKE_MIN_STAKE_BELOW_1000,0,0,428,0,1,0.100000013676547,94967,0,94967
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,127814.58732313,150386.721826057,0.0308794785169026,0.0194807067932068,0.0131388366370596,0,416198.8,LATITUDE-SH,2353187612488630,90585.354298934,1.13.6,0,0.834359709244886,0.978617600768256,0.995584919787247,767,1165,6,0.969475862856192,0,"",1,1,20,1,1,0.0682283004141122,64794,26954,91748
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,134785.082536856,167481.045889101,0.00243467217721866,0.0124676896027828,0.0106087226642766,10,372782.97,HVC-AS,3273213402913010,91961.871654414,1.13.7,0,0.986940200201012,0.98273515763895,0.891730354065177,155,908,256,0.913378392207134,0,"",1,1,136,0,1,0.0949035030697694,90127,0,90127
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,135486.256566267,169851.866863648,0.000929809843575327,0.014908487393814,0.0134243735761455,10,371542.14,SERVER-MANIA,3130963058541690,85221.101866807,1.13.7,0,0.995012416652293,0.978152912379504,0.888762177232328,101,1188,812,0.911984578308259,0,"",1,1,163,0,1,0.0907790940846608,86210,0,86210
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,154081.722711709,187800.678719055,0.0670993952446683,0.0123328807879379,0.0118009630382426,5,393079.695,Latitude.sh LTDA,3092688151518800,84182.763486989,1.13.7,0,0.640072829217777,0.980794882380147,0.940281943668676,1011,1053,87,0.897212305961728,0,"",1,1,448,0,1,0.0896693516920009,85156,0,85156
1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5,333536.780230874,355107.622599358,0.0473914872177494,0.0078507571016629,0.0078507571016629,5,394839.57,WEBNX,1547542089193040,67192.493073381,1.13.7,0,0.745787814461684,0.98722352463492,0.94449172277114,811,580,64,0.917208952405361,0,"",1,1,91,1,1,0.0448694142758809,42611,25501,68112
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,174433.512252947,184739.689917511,0.0473914872177494,0.00877704117485237,0.00877704117485237,7,386401.422,WEBNX,2065994043695940,56233.907498412,1.13.7,0,0.745787814461684,0.985716071851841,0.924306914694488,811,688,122,0.901566219055392,0,"",1,1,375,0,1,0.0599014167124945,56887,0,56887
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,681294.549039449,741690.316338361,0.00272250890418189,0.0062910754377775,0.0062910754377775,4,399298.608,Latitude.sh LTDA,808581104861145,47897.7929472,1.13.7,0,0.985396218196326,0.989761781021909,0.955158142255191,169,428,52,0.962471972305113,0,"",1,1,26,1,1,0.0234439816148911,22264,26759,49023
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,396180.148293267,433062.962015362,0.08354343262227,0.0162435251480556,0.0162435251480556,5,393388.445,UAB Cherry Servers,1748287525723080,48185.603452763,1.13.7,0,0.551865538705311,0.973564970077569,0.941020501405951,1066,1382,82,0.883653927811361,0,"",1,1,696,0,1,0.0506898518788909,48139,0,48139
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,39556.654573299,46705.4869832938,0.00272250890418189,0.010479797979798,0.00442122629820881,4,397457.856,Latitude.sh LTDA,734135625000000,46208.537219918,1.13.7,0,0.985396218196326,0.992804810013732,0.950754898102953,169,241,57,0.959318940571993,0,"",1,1,29,1,1,0.0212855215831643,20214,26671,46885
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,183068.189858636,328135.551360945,0.0308794785169026,0.0117148166481866,0.0117148166481866,0,412122.2,LATITUDE-SH,730135625000000,46272.007760805,1.13.7,0,0.834359709244886,0.980935078697023,0.985833326356405,767,1041,31,0.962152904673142,0,"",1,1,27,1,1,0.021169571816028,20104,26750,46854
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1856849.1694534,1878398.67509019,0.0308794785169026,0.0091087157530338,0.0091087157530338,6,392244.422,LATITUDE-SH,750298524333783,45747.384071288,1.13.7,0,0.834359709244886,0.985176298168554,0.938283895613984,767,723,93,0.92590266713832,0,"",1,1,78,1,1,0.0217541621494171,20659,25742,46401
