vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,235359.7965303,361596.0965407206,0.12898526748844757,0.011663624181764243,0.011663624181764243,0,418044.5,OVH SAS,3000000000000,326.810202831,1.13.6
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1044707.141294082,1177600.1934792842,0.002980725021478752,0.012709004134036639,0.012709004134036639,0,417466.9,AS-WAVE-1,0,26830.057099947,1.13.5
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,20743.0406453,25852.9292712142,0.1859957695022081,0.00357142857142857,0.0015883744392649307,0,417373.1,TERASWITCH,0,0.0,1.14.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,295541.076223663,308547.1183908487,0.030879478516902596,0.008742228516380934,0.008742228516380934,0,417281.1,LATITUDE-SH,6501528140136,26247.052111052,1.14.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,4633.425691707,26448.9864311497,0.08354343262226997,0.002631578947368418,0.002631578947368418,0,416700.9,UAB Cherry Servers,0,25267.225636113,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,127814.58732313,150386.7218260567,0.030879478516902596,0.019480706793206813,0.013138836637059555,0,416198.8,LATITUDE-SH,2353187612488634,90585.354298934,1.13.6
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,9765.379490095,10090.0101553625,0.1859957695022081,0.0,0.0,0,415540.7,TERASWITCH,0,0.0,1.14.17
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,34666.796494644,41117.7642759793,0.1859957695022081,0.0,0.0,0,415469.5,TERASWITCH,0,0.0,1.13.7
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,438415.999483633,480173.164371122,0.01673461630808877,0.02049528764820526,0.02049528764820526,0,414759.2,RELIABLESITE,1000000000000,26521.919914638,1.13.7
5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z,99618.739492074,107754.3078182554,0.0002751968125919869,0.005374053030303028,0.00393212443926493,0,414568.8,TIER-NET,2704427055171,26727.141124777,1.13.6
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,483866.613372313,501149.357630858,0.0012683712024712168,0.0069201479076479114,0.0069201479076479114,0,414516.4,ALLNODES,0,26576.924993409,1.13.6
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,110510.307368373,115217.0487679209,0.00029156798675956274,0.0071747845707055054,0.006186815699663585,0,414513.5,Web Werks India Pvt. Ltd.,0,26587.936786231,1.13.5
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,145508.93428284,158702.6439608879,0.0037368375131983413,0.004489489489489485,0.003986129958339897,0,414444.4,OOO NIIR-RadioNet,0,26892.666519133,1.13.7
EPWrFd8jJ4SLA1YtcZcRAsAMxmnikSVqbumerCq5yV6z,276475.342456752,290956.0727142446,0.030879478516902596,0.012566347149332769,0.012566347149332769,0,414420.7,LATITUDE-SH,0,25973.500099492,1.13.6
