vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,592540.230655488,621626.9791403715,0.09493134214488591,0.012122967130292983,0.012122967130292983,0,415199.9,UAB Cherry Servers,3000000000000,1893.930038799,1.14.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,123288.073983403,129444.9113413789,0.09493134214488591,0.011152961638375846,0.006751955068887805,0,414987.7,UAB Cherry Servers,0,91.20484385,1.14.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,17335.249864219,26809.4132172913,0.17892037875910685,0.0,0.0,0,414856.8,TERASWITCH,0,0.0,1.14.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,351667.628894891,357534.8151851322,0.035011590728249345,0.016709974955890983,0.016709974955890983,0,414045.9,LATITUDE-SH,6000000000000,37616.010728773,1.14.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,21777.207805327,22670.0664002472,0.17892037875910685,0.004166666666666663,0.002786083218372163,0,413948.5,TERASWITCH,0,0.0,1.14.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1320428.616307007,1358251.7121495318,0.0034924606164564577,0.019572289574587575,0.019572289574587575,0,413412.9,AS-WAVE-1,0,39187.83749341,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,145608.752642116,162070.553829246,0.035011590728249345,0.01326262837540545,0.008224329720121016,0,413247.1,LATITUDE-SH,2353187612488634,109260.74474514,1.14.19
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,47047.893271351,47146.6527263411,0.17892037875910685,0.001388888888888884,0.001388888888888884,0,413245.0,TERASWITCH,0,0.0,1.14.17
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,603271.43456163,611555.8701512432,0.010525055340558262,0.01451268343807719,0.01451268343807719,0,412826.9,RELIABLESITE,1000000000000,37544.22530134,1.14.17
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,72063.32072518,77267.3192439137,0.035011590728249345,0.0062271062271062275,0.005114557767341396,0,412218.4,LATITUDE-SH,0,36243.569070442,1.14.17
