"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","msol_power","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_msol","target_stake_algo","target_stake"
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",110803.100424968,115602.988001376,0.000297259370642329,0.0107775673400673,0.00812606752715853,0,412188.8,"Web Werks India Pvt. Ltd.",0,40235.59236466,"1.14.17",0.998338594126969,0.991759214763341,0.992747830623273,31,451,11,0.993531900711539,0,"",1,1,1,1,0,0,1,0,0,0,39193,39193
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",114113.263355611,126872.383468656,0.000326278977453596,0.0130359564055216,0.0127525968948571,0,411779.6,"MWAY",25152661503971,52598.510490164,"1.14.19",0.998176401273292,0.987067371533775,0.991762281252958,37,980,19,0.992387922046918,0,"",1,1,2,1,6731.397611313,0.00761365050278824,1,0.000604167065052129,750,9457,39147,49354
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1320428.61630701,1358251.71214953,0.00349246061645646,0.0195722895745876,0.0195722895745876,0,413412.9,"AS-WAVE-1",0,39187.83749341,"1.14.17",0.980480364293004,0.980151403562078,0.995696049059742,227,1508,6,0.992159432518885,0,"",1,1,3,1,44.916313503,0.0000509009467576097,1,0,0,63,39138,39201
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",38009.612800464,43461.2695869546,0.000111778690922272,0.926631016042781,0.0264473440638218,0,411702.9,"ZEN-ECN",0,37759.051896079,"1.14.17",0.999375260162493,0.97317929222449,0.991577550957984,8,1751,20,0.991361947856101,0,"",1,1,4,1,0,0,1,0,0,0,39107,39107
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",566428.547922623,603221.188587416,0.00155118794061345,0.0131395282752181,0.0131395282752181,0,411806.1,"ALLNODES",0,37731.820355901,"1.14.18",0.991330289211197,0.986674977747208,0.991826105931143,153,1025,18,0.991353585806233,0,"",1,1,5,1,0,0,1,0,0,0,39107,39107
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",244720.954800502,251160.863528629,0.000834420010442726,0.0184867345356727,0.0184867345356727,0,409790.4,"23M GmbH",0,37614.825590691,"1.15.0",0.995336361270468,0.981252283650555,0.986971335975755,103,1440,29,0.987818335842234,0,"",1,1,6,1,0,0,1,0,0,0,38967,38967
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",327056.378911274,332827.812000447,0.00455467328908382,0.0223273036942,0.0223273036942,0,411634.2,"OOO NIIR-RadioNet",0,37627.937072999,"1.14.17",0.974543574532053,0.97735749622525,0.991412088490387,256,1624,21,0.987735810014864,0,"",1,1,7,1,0,0,1,0,0,0,38964,38964
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",154670.201340718,159283.599277998,0.00455467328908382,0.021242731597727,0.0131035878039434,0,410331.8,"OOO NIIR-RadioNet",0,37524.053790096,"1.14.17",0.974543574532053,0.986711425599024,0.98827528619347,256,1018,28,0.986042418199833,0,"",1,1,8,1,0,0,1,0,0,0,38897,38897
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",603271.43456163,611555.870151243,0.0105250553405583,0.0145126834380772,0.0145126834380772,0,412826.9,"RELIABLESITE",1000000000000,37544.22530134,"1.14.17",0.941174641976871,0.985282437412549,0.994284680704403,312,1148,9,0.985421425262332,0,"",1,1,9,1,0,0,1,0.0000240154044637309,30,0,38873,38903
"bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8",82817.350727721,88445.6980581632,0.00126288283110787,0.0373453583453583,0.0158852065863434,0,407467.2,"CETIN a.s.",0,37266.867021746,"1.14.17",0.992941649032304,0.98389053801479,0.981375958905578,133,1280,33,0.983348725010398,0,"",1,1,10,1,0,0,1,0,0,0,38791,38791
