vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D","0","0","1.18.22","1","1","1","0.99","0.9993763268465988","0.9993763268465988","0.9993763268465988","1","0.9997412239232061","","0","1","1","1","0","0","1","0","0","53959","53959"
"8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx","0","4014.589970318","1.18.23","1","1","1","0.99","0.999197301978922","0.999197301978922","0.999197301978922","1","0.9996892489616225","","0","1","1","1","2.950658629","53.3593","2","3","50","53730","53783"
"o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h","0","1899.842880055","1.18.23","1","1","1","0.99","0.999197301978922","0.999197301978922","0.999197301978922","1","0.9996892489616225","","0","1","1","1","0.108059428","13925.41671057","3","654","1","53730","54385"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","0","1.18.23","1","1","1","1","0.9978248698419888","0.9984848822573684","0.99975810836551","1","0.9996818329005847","","0","1","1","1","0","0","4","0","0","53698","53698"
"3eV533fsCb9EkazR6C41rTHnvLfwtzh415U5v5W8hZM4","0","22.079145084","1.18.22","1","1","1","1","0.9892247876080532","0.998872695154854","0.9998846992422751","1","0.9991808534725732","","0","1","1","1","0","300","5","0","0","559","559"
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi","0","0","1.18.23","1","1","1","0.93","0.9978248698419888","0.9984848822573684","0.99975810836551","1","0.9991378651586491","","0","1","1","1","0","2.644673327","6","0","0","51411","51411"
"H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb","0","0","1.18.23","1","1","1","0.9","0.9993763268465988","0.9993763268465988","0.9993763268465988","1","0.9990418368264319","","0","1","1","0","3.297518276","7.3112731470000005","7","0","0","0","0"
"NikGQUQqSLtsdHGGx7mQopojZcgd3N9uWFaZQ1r5EXn","0","3918.606038347","1.18.23","1","1","1","1","0.9926102566275167","0.9947242694686159","0.9995297650115021","1","0.9989520123131255","","0","1","1","1","0","12868.43329421","8","605","0","50672","51277"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","0","1.18.21","1","1","1","0.96","0.9954993581153746","0.9968211362304527","0.9986802518592913","1","0.9989208752373958","","0","1","1","1","0.093131615","8.093","9","0","1","42202","42203"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","917.026899294","1.18.23","1","1","1","1","0.9849558107746397","0.9993456354410327","0.9993456354410327","1","0.9988816474076293","","0","1","1","1","1e-9","7.1066893989999995","10","0","0","50397","50397"
