vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,msol_power,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_msol,target_stake_algo,target_stake
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,196472.905022001,206196.77017317,0.00346315773806736,0.0178022539023151,0.0164575996688657,5,389342.585,Latitude.sh LTDA,3092688151518800,236278.288880698,1.14.17,0.98057184189003,0.979073566581366,0.940061595911409,231,1182,91,0.949294862267347,0,"",1,1,39,1,18864.915963051,0.309673500878215,1,0.076373289296001,80760,327462,31903,440125
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,80089.371217581,91047.9513865273,0.00346315773806736,0.0153944099378882,0.00970811975619306,6,381906.772,Latitude.sh LTDA,1542963226836960,144313.034447163,1.14.17,0.98057184189003,0.987655774488036,0.92210794145648,231,503,126,0.936144528679453,0,"",1,1,53,1,18338.97965178,0.301039084686223,1,0.0381031428284019,40292,318332,31461,390085
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1935380.0612522,1943246.71870329,0.0329357774846811,0.0136798962405899,0.0136798962405899,6,388844.442,LATITUDE-SH,2677695351316500,103844.471625138,1.14.17,0.815231779536484,0.982605516988356,0.938858837411277,801,919,96,0.923204419244161,0,"",1,1,87,1,9242.862501822,0.151726062476403,1,0.0661251368069527,69924,160442,31026,261392
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,112806.458208535,118164.879459886,0.0329357774846811,0.00945048119443279,0.00847505248659104,5,389760.395,LATITUDE-SH,3650878125000000,166679.068839243,1.14.17,0.815231779536484,0.989223664133987,0.941070391636612,801,387,74,0.925414703044083,0,"",1,1,76,1,1812.955020638,0.0297608299545298,1,0.0901576798728532,95337,31470,31100,157907
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1127673.96277638,1141204.31977853,0.0329357774846811,0.0160041228763832,0.0160041228763832,0,410171,LATITUDE-SH,3785800961206110,136601.747129167,1.14.17,0.815231779536484,0.9796501787299,0.990351478907909,801,1143,16,0.962586809760151,0,"",1,1,21,1,62.132464444,0.00101774487434134,1,0.0934895931843975,98860,1076,32350,132286
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,153250.23125688,165708.531377062,0.00364892855690058,0.00974421281025054,0.00850677956056402,10,369193.5,HVC-AS,3273213402913010,122493.002520223,1.14.17,0.979529676007478,0.989183322011538,0.891411944599173,238,392,217,0.912489393847556,0,"",1,1,157,0,2008.537563865,0.0329782169766411,1,0.0808313305007089,85475,34873,0,120348
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,130534.060392956,137453.513440229,0.0329357774846811,0.00806938159879336,0.00558743818861496,0,412039.5,LATITUDE-SH,2353187612488630,116808.276952847,1.14.17,0.815231779536484,0.992895370188401,0.994862943000543,801,162,7,0.967076027635907,0,"",1,1,18,1,1080.362459922,0.0177284591014298,1,0.0581114968728339,61450,18747,32501,112698
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,147698.279121076,197825.968755898,0.000670418209332708,0.170984966364086,0.0678381897418557,7,380233.848,ORACLE-BMC-31898,2938937230318630,105600.496218356,1.14.17,0.996238984200013,0.913741287342211,0.918068692563944,77,1792,137,0.929762013952436,0,"",1,1,62,1,89.915630721,0.00147737159178581,1,0.0725764550409329,76746,1562,31247,109555
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,119682.635440544,131013.798956033,0.000333757878546683,0.0197706621979878,0.0141097132004762,10,369167.94,NorthC Deutschland GmbH,4979321694199950,96748.20003231,1.14.17,0.998127633412831,0.982058989172986,0.891350230378029,36,959,220,0.914755119982995,0,"",1,1,113,0,0,0,1,0.100000007242135,105744,0,0,105744
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,393146.205665091,419102.782989073,0.0329357774846811,0.0126833479699815,0.0126833479699815,5,389321.4,LATITUDE-SH,1754537525723080,97456.895473089,1.14.17,0.815231779536484,0.983872664169776,0.940010445059494,801,824,92,0.92418774414136,0,"",1,1,82,1,657.778566761,0.0108012278599452,1,0.0433279571744539,45817,11422,31059,88298
