vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,2552672.842564577,2745012.056845394,0.0278354844543169,0.023858475537326874,0.023858475537326874,0,388860.4,LATITUDE-SH,8507500000000
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,80589.402668982,144673.8809643787,0.12196640407809105,0.03256751637550208,0.030134338688275718,0,388414.5,OVH SAS,3000000000000
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,53184.827266033,55900.9287452974,0.20023456228269995,0.04128423434150987,0.03424542801592752,0,388232.2,TERASWITCH,0
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1019521.758250582,1040018.2037680849,0.002684173962651006,0.06430313744161521,0.06430313744161521,0,388090.8,AS-WAVE-1,0
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,252150.138179077,262499.7454506255,0.0278354844543169,0.03753072182296454,0.03753072182296454,0,387581.0,LATITUDE-SH,6501528140136
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,7694.541878588,9430.3795403753,0.20023456228269995,0.0425,0.01974477084539758,0,387257.8,TERASWITCH,0
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,47126.88097418,1417033.610238919,0.20023456228269995,0.03214834578129684,0.03214834578129684,0,379508.8,TERASWITCH,0
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,432791.17395343,447102.2649411403,0.01259094545091634,0.06919580515437528,0.06919580515437528,0,378692.0,RELIABLESITE,1000000000000
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,0.0,20.3056953677,0.0850587462503153,0.0,0.0,0,377403.7,UAB Cherry Servers,0
7ztvwhHQxU68beHN88iK2h7KMZb3zdHcESWpNHJhQwsc,47452.349045554,51597.0923931222,0.0003976530979411128,0.26676470588235296,0.05722315105708629,0,376879.0,TIER-NET,0
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,63663.38878523,64940.554891297,0.0278354844543169,0.02659137817806547,0.0201181754838577,0,376252.2,LATITUDE-SH,3083323237488634
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,40476.687398383,42654.4971821437,0.00011009361888007997,0.8494967532467532,0.06707069163025088,0,374887.4,ZEN-ECN,0
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,3037803.839174846,3046921.8914494105,0.12196640407809105,0.0341665662737922,0.0341665662737922,0,374527.9,OVH SAS,0
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,122469.485443675,129610.1559809949,0.0004801149989423845,0.033585832363472165,0.03185807751099469,0,374515.5,HVC-AS,0
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,68562.081633288,74938.198706507,0.005702037192920033,0.029242087964217945,0.025593522561076488,0,374406.2,RADIOKOMUNIKACE a.s.,0
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,148589.623089174,153103.841499384,0.0278354844543169,0.03245613641404532,0.03245613641404532,0,374264.9,LATITUDE-SH,0
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1001506.913966373,1006694.1421173041,0.0278354844543169,0.038800613944031045,0.038800613944031045,0,374180.8,LATITUDE-SH,3787393393427080
2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru,1209384.131866176,1214477.9833601408,0.12196640407809105,0.027137946060973517,0.027137946060973517,0,373971.9,OVH SAS,0
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,313964.883226201,327355.1619836124,0.000844994831072789,0.04895395541276938,0.04895395541276938,0,373963.3,ASN-CXA-ALL-CCI-22773-RDC,48806897898122
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,657278.760698229,665114.4576592376,0.0021183632834620675,0.03293836777379331,0.03293836777379331,0,373935.5,Latitude.sh LTDA,771753362570855
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,41482.75752218,44386.9601117819,0.0278354844543169,0.026274509803921577,0.021841830139018747,0,373833.8,LATITUDE-SH,0
CertuszpSb9Qb8v5HhndmSdCC3WoKAiFoBEXmNhjJPUg,677967.44942733,679694.0983837115,0.07060299453148891,0.0258056480807095,0.0258056480807095,0,373661.1,PACKET,0
DDBCYLw8kkN8ZLHsBeT42YvEz5F6eq57zqaLCyLzFQnG,67.502032329,29053.0540299819,0.0278354844543169,0.017053571428571435,0.013963827380980204,0,373380.0,LATITUDE-SH,0
5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z,95904.947543688,99972.4908920733,0.0003976530979411128,0.019135979719010578,0.016881425864919284,0,373137.7,TIER-NET,2704427055171
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,2703408.960543931,2755283.8971877606,0.07937847912103138,0.030477436956276027,0.030477436956276027,0,372729.2,PACKET,0
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,435619.28717838,453262.4939266055,0.0011699343804106035,0.030744986247870587,0.030744986247870587,0,372387.7,ALLNODES,0
MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F,64884.299165835,68433.7795497665,0.0028752093624615756,0.10207467532467532,0.05992495155633184,0,372283.8,ORACLE-BMC-31898,0
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,54997.860207515,57038.4655964202,0.00014722494675546233,0.03464570835175055,0.030083944265700224,0,371950.9,MWAY,25152661503971
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,141137.579985882,143711.3828302445,0.002728017098945933,0.03042630770571947,0.030265894940281684,0,371653.4,OOO NIIR-RadioNet,0
3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g,6448291.241130107,6462617.761892215,0.03251337398338329,0.033996642083215,0.033996642083215,1,371140.209,AMAZON-AES,0
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,100754.10700184,106198.3495745646,0.00037568615258297574,0.11015791589825238,0.06041103614069147,1,370898.676,STACKPATH,35293595309016
GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr,211009.899418845,213232.7716043067,0.0024967565198391237,0.03755357313021608,0.03755357313021608,1,370617.984,Amarutu Technology Ltd,0
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,119325.168640943,131111.4087719926,0.009118416190033719,0.043681007210418975,0.03552397435387828,0,370449.3,Inetcom LLC,0
73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD,20132.593644619,22094.091802214,0.0278354844543169,0.06107142857142857,0.018305216109463583,0,370201.3,LATITUDE-SH,0
BACKboNezqTz4fKH3x26e6xVXL4r9ApVoBL5x9qfj1oS,28325.620768777,33770.252829213,0.0000871913018101933,0.02236111111111112,0.017178071705788115,0,370129.9,EVERYWHERE-WIRELESS-LLC,0
ChaossQVry9AgexbXooZoWUTDfhT1x5zsAmTbBqa5142,23619.106347409,27019.7958861771,0.0278354844543169,0.0336195054945055,0.016107725169852254,7,370018.505,LATITUDE-SH,7483300878477
3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7,47794.431344523,51553.2637610271,0.07937847912103138,0.005451388888888886,0.005451388888888886,0,369678.9,PACKET,75227499272000
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,213441.044497844,217455.8129879515,0.0007754534417742978,0.025761371433701552,0.025761371433701552,0,369399.6,23M GmbH,0
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,108614.555853818,123033.4597814891,0.0003174842954973766,0.04227246422765194,0.03979200957831685,0,368666.1,TEXASNET-ASN,0
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,4216720.957999013,4236289.833237351,0.01106216815934933,0.03884654133542011,0.03884654133542011,5,367647.815,HURRICANE,0
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,269970.618969616,277817.1485400127,0.061436666241560405,0.07582380379287781,0.07582380379287781,0,367228.2,JSC Ufanet,0
ADRLhsipVVkHJiFhzKjKY3YPkisiARU8yoSmNEpcGvmw,318.174440457,153266.3500381179,0.20023456228269995,0.023069058037282264,0.023069058037282264,2,366388.974,TERASWITCH,0
4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv,2004.529646761,7490.6817042957,0.20023456228269995,0.025,0.009847540573164597,0,364118.3,TERASWITCH,0
6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ,339036.280151392,361885.2244473582,0.01259094545091634,0.08719038668420045,0.08719038668420045,0,364108.8,RELIABLESITE,0
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1921921.625318621,1933883.4221887423,0.04629897078812602,0.031597243079696545,0.031597243079696545,6,363915.548,LATITUDE-SH,587637626900623
