vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,140719.723894224,170589.5650426078,0.09248922616169153,0.013433815719107478,0.007613107483539728,0,417545.5,UAB Cherry Servers,0,899.013848607,1.14.20
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,24610.033137916,25248.7764587881,0.17571639065092037,0.0,0.0,0,417505.5,TERASWITCH,0,0.0,1.14.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1387623.046720622,1407265.3154705602,0.003617372340806953,0.015915218230483398,0.015915218230483398,0,417262.4,AS-WAVE-1,0,39413.993138111,1.14.17
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,184704.175541763,189911.2920076751,0.035480169567136066,0.021727333359549426,0.019852266111742303,0,416801.0,LATITUDE-SH,2415602612490714,110838.488141963,1.14.19
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,364062.262439629,366108.6820067238,0.035480169567136066,0.011392602409039554,0.011392602409039554,0,416537.3,LATITUDE-SH,6000000000000,39056.264355587,1.14.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,22657.466523891,23131.2017423339,0.17571639065092037,0.00805555555555556,0.004245909633552878,0,416319.2,TERASWITCH,0,0.0,1.14.17
5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS,47082.605256827,47615.8152290011,0.17571639065092037,0.009999999999999998,0.0023148163721380534,0,416228.5,TERASWITCH,0,129.965715917,1.14.19
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,646465.402272972,673835.0281459868,0.011843001922458594,0.016245369225042938,0.016245369225042938,0,415955.6,RELIABLESITE,1000000000000,38689.427858844,1.14.20
BEASTXeioUFVSWKo1cpbHm4yqiqqu53H8xmjwy9phg4F,956.111829843,10959.2849580994,0.07832165704786928,0.0,0.0,0,415587.9,RELIABLESITE,0,0.0,1.14.19
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,392266.647586387,396150.2974148155,0.10471324102555192,0.007135046073039419,0.007135046073039419,0,415178.9,OVH SAS,0,0.0,1.14.19
