vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,mnde_votes,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,msol_power,eligible_stake_mnde,mnde_power,target_stake_mnde,target_stake_msol,target_stake_algo,target_stake
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,1096506.84058588,1136203.20026093,0.0354801695671361,0.0150870158056701,0.0150870158056701,5,394133.815,LATITUDE-SH,1678083859495390,745822.735756966,1.14.20,0.798082754626908,0.98119101732519,0.943930218383386,687,1551,91,0.924358362339451,0,"",1,1,106,0,460588.187108549,0.527779623921438,1,0.0391567004773514,49814,671424,0,721238
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,7193479.90757249,7390798.23552109,0.0200494989888691,0.0106914302172715,0.0106914302172715,8,380472.716,UNITAS,0,431641.10614468,1.14.19,0.885898527083341,0.986670993898606,0.911212588807687,650,1186,172,0.913122610472474,0,"",1,1,218,0,295000.035578393,0.338035270256334,1,0,0,430038,0,430038
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,252984.540646359,265056.028294203,0.00365647703815487,0.0112679618422311,0.0112679618422311,5,394310.04,Latitude.sh LTDA,3093509335489320,155003.037132637,1.14.20,0.979191030360857,0.985952231919099,0.944352268195921,227,1256,80,0.952912074969232,0,"",1,1,35,1,27119.907011293,0.0310763272181416,1,0.0721844704055794,91831,39534,38480,169845
5tq4wWgnwRiJVU6nakZrBCZJ63pMEZJxmVrL2WnZ6yQv,112383.963129239,124007.835377891,0.0354801695671361,0.0116912157084324,0.00806750922823849,5,394252.47,LATITUDE-SH,3653029224586010,151359.523646893,1.14.19,0.798082754626908,0.989942236207787,0.944214391006489,687,832,83,0.925250127348192,0,"",1,1,99,1,5734.309835248,0.00657048894796549,1,0.0852404130119032,108440,8359,37363,154162
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,1206623.87138897,1218804.17017046,0.0354801695671361,0.00993060798920135,0.00993060798920135,0,415038.8,LATITUDE-SH,3319928369671180,136855.380165913,1.14.19,0.798082754626908,0.987619510973865,0.993996582408384,687,1093,17,0.963365449562425,0,"",1,1,20,1,62.263279862,0.0000710447008674329,1,0.0774677690675292,98552,90,38903,137545
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,148607.68242241,155012.630280372,0.00365647703815487,0.020588780276103,0.0147139429556415,6,387240.05,Latitude.sh LTDA,1542963226836960,127074.686701126,1.14.17,0.979191030360857,0.981656127249049,0.927420005723927,227,1532,127,0.939556788093079,0,"",1,1,46,1,31680.216496926,0.0363015503787141,1,0.0360037693812143,45803,46182,37941,129926
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,196775.540409586,199987.235771734,0.00442991632351486,0.00909050339457123,0.00888287410007898,10,373459.86,HVC-AS,4836553884195640,124675.564118004,1.14.20,0.974789396099563,0.988925720818287,0.894417159327546,235,947,278,0.914052008176375,0,"",1,1,203,0,1551.587652086,0.00177840928622993,1,0.0999999907848103,127217,2262,0,129479
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,184704.175541763,189911.292007675,0.0354801695671361,0.0217273333595494,0.0198522661117423,0,416801,LATITUDE-SH,2415602612490710,110838.488141963,1.14.19,0.798082754626908,0.975250179746538,0.99821696078631,687,1762,4,0.965660407451035,0,"",1,1,16,1,906.000663266,0.00103816933848216,1,0.0563660903686661,71707,1321,38995,112023
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1978337.94290726,1996832.60403872,0.0354801695671361,0.0123123827081909,0.0123123827081909,6,391961.858,LATITUDE-SH,2394600647274660,104188.927830312,1.14.20,0.798082754626908,0.984650152420669,0.938728493062433,687,1353,117,0.920623122484524,0,"",1,1,116,0,23260.908522236,0.0266543675302799,1,0.0558760265778974,71084,33909,0,104993
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,407530.720496036,409088.802794346,0.0200494989888691,0.010147991058487,0.010147991058487,8,380650.276,UNITAS,3262776012944720,97414.238692005,1.14.19,0.885898527083341,0.98734849950038,0.911637835876569,650,1114,169,0.913501839417904,0,"",1,1,214,0,0,0,1,0.0761341928832288,96855,0,0,96855
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,551788.361346929,648525.355014672,0.00168074989436057,0.157785418695447,0.157785418695447,7,373388.583,ORACLE-BMC-31898,2953731026224510,89252.294930492,1.14.20,0.990434871282443,0.803288917781545,0.894246454578004,148,1858,333,0.902047938932806,0,"",1,1,456,0,91.164183454,0.000104275286757039,1,0.0689228691843456,87681,133,0,87814
5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM,155551.904937977,157721.5320449,0.000865277122996256,0.00573930791828927,0.00573930791828927,10,373390.74,SERVER-MANIA,2848959384178800,86115.208005308,1.14.20,0.995075717639141,0.992844804791685,0.894251620482079,102,486,329,0.917347111145443,0,"",1,1,139,0,0,0,1,0.0664781023823247,84571,0,0,84571
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,89367.951143324,92795.4656898793,0.00365647703815487,0.00956595565853436,0.00699385994959496,4,398530.752,Latitude.sh LTDA,741077625000000,61623.989997281,1.14.20,0.979191030360857,0.991280754768445,0.954460656383556,227,690,51,0.961097644563517,0,"",1,1,25,1,1467.319006728,0.00168100929310523,1,0.0172924417889135,21999,2139,38811,62949
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,620480.219360515,626967.735832403,0.00365647703815487,0.0093760240107782,0.0093760240107782,4,398042.496,Latitude.sh LTDA,779880617238902,61022.452558681,1.14.20,0.979191030360857,0.988310910822334,0.953291308372381,227,1015,58,0.959969696559066,0,"",1,1,27,1,279.690116915,0.000320847036175503,1,0.018197880257548,23151,408,38765,62324
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,182893.602719437,186039.623778963,0.0718415862567137,0.0101266529307267,0.00974671301520686,6,391180.718,WEBNX,2043457895769480,61009.644191603,1.14.20,0.591150341805991,0.987848772838796,0.936857702932974,945,1065,118,0.88759434506004,0,"",1,1,636,0,0,0,1,0.0476824097278861,60660,0,0,60660
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,138923.370010813,150033.61644995,0.000385652728291421,0.0174849456099456,0.0130180871479067,0,415019.7,MWAY,25152661503971,48426.811678803,1.14.20,0.997805254667121,0.983770350692407,0.993950838890612,54,1402,18,0.993760711456367,0,"",1,1,2,1,6797.417587193,0.00778856180316034,1,0.000586938472988689,747,9908,40130,50785
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,158870.944540119,160992.30036891,0.035662435735332,0.0193383461746896,0.014778719632446,10,373196.79,IS-AS-1,1557290301518800,49077.087181603,1.14.20,0.797045479916673,0.981575370165776,0.893787120206061,727,1538,544,0.885656733235364,0,"",1,1,717,0,1692.025020158,0.00193883280431768,1,0.036338073427277,46228,2467,0,48695
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,69437.377423114,97233.3843297554,0.000250005319778258,0.00527375201288245,0.00299415679681926,10,373542.21,NorthC Deutschland GmbH,1562840049455190,46694.714047453,1.14.19,0.998577222541095,0.996267184707537,0.894614383342654,31,171,235,0.918428112555097,0,"",1,1,127,0,0,0,1,0.0364675929191772,46393,0,0,46393
1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5,340186.911169121,343789.374293221,0.0718415862567137,0.0096998268172898,0.0096998268172898,5,395301.84,WEBNX,1539778316551060,45971.528833549,1.14.20,0.591150341805991,0.987907225861957,0.946727578192077,945,1058,64,0.895191053184209,0,"",1,1,588,0,0,0,1,0.0359294488759012,45708,0,0,45708
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,68970.040099212,73484.8887744149,0.0354801695671361,0.00575928381962865,0.00539730367422377,5,394327.995,LATITUDE-SH,0,42382.852862612,1.14.20,0.798082754626908,0.993271181484346,0.944395269497576,687,441,77,0.925645337362609,0,"",1,1,93,1,3897.115697139,0.00446550321419977,1,0,0,5681,37379,43060
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,78366.907915529,91561.3711095746,0.0354801695671361,0.00505444736422996,0.00505444736422996,5,394215.325,LATITUDE-SH,120451664145430,42540.832597198,1.14.19,0.798082754626908,0.993698620447603,0.94412543064169,687,391,85,0.925470648932179,0,"",1,1,96,1,776.295684712,0.000889204643114966,1,0.00281065591094293,3576,1131,37372,42079
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,1387623.04672062,1407265.31547056,0.00361737234080695,0.0159152182304834,0.0159152182304834,0,417262.4,AS-WAVE-1,0,39413.993138111,1.14.17,0.979413574753005,0.980158497358339,0.999321990058568,226,1611,3,0.994785042111541,0,"",1,1,1,1,255.597092939,0.000293345861646174,1,0,0,373,40171,40544
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,133695.640086057,144022.383629725,0.091562528959325,0.0160893291481527,0.0143341627152404,5,395121.91,LATITUDE-SH,1352494670842000,39380.09915182,1.14.19,0.478918679013708,0.982129599276516,0.946296655095073,1308,1499,70,0.877148731404205,0,"",1,1,822,0,0,0,1,0.0315593524799481,40149,0,0,40149
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,48438.219597475,48546.9921041231,0.000124790371716516,0.973290043290043,0.0218333836837544,0,414987.6,ZEN-ECN,0,39888.732064873,1.14.17,0.999289819400147,0.972780320460334,0.993873961041371,12,1793,21,0.993084582282642,0,"",1,1,3,1,0,0,1,0,0,0,40103,40103
6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ,728431.22877724,753857.64052526,0.00193778562823695,0.010045838853546,0.010045838853546,0,415100.8,ALLNODES,0,38705.192037339,1.14.18,0.988972083816093,0.987475852654753,0.994145069220001,165,1105,12,0.992836208652842,0,"",1,1,4,1,0,0,1,0,0,0,40093,40093
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,90403.786221915,91527.3301256176,0.00129566591290947,0.0288156332914397,0.00922945530123834,0,413930.7,CETIN a.s.,0,38364.290273896,1.14.20,0.99262637988346,0.988493638033196,0.991342739893018,129,996,29,0.991321061286946,0,"",1,1,5,1,0,0,1,0,0,0,40031,40031
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,121306.174159412,125520.644034862,0.00404187406499221,0.0131294473434535,0.00800430541061476,0,415065.6,HVC-AS,0,39174.250598529,1.14.17,0.976997740222073,0.990021032407512,0.99406076703018,233,824,14,0.99112493716565,0,"",1,1,6,1,0,0,1,0,0,0,40024,40024
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,343724.232213967,348443.861736634,0.00466098279312557,0.0180909178972085,0.0180909178972085,0,414989.4,OOO NIIR-RadioNet,0,38783.027981064,1.14.20,0.973474399423642,0.977446052573755,0.993878271948806,254,1716,20,0.989475197762238,0,"",1,1,7,1,0,0,1,0,0,0,39957,39957
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,163498.77171471,165801.146981784,0.00599732704420315,0.0153717635464838,0.0128468595986882,0,414488.2,MEVSPACE sp. z o.o.,0,38500.256889781,1.14.19,0.96586927934277,0.983983820078811,0.992677923723283,271,1384,26,0.987884739692091,0,"",1,1,8,1,0,0,1,0,0,0,39893,39893
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,646465.402272972,673835.028145987,0.0118430019224586,0.0162453692250429,0.0162453692250429,0,415955.6,RELIABLESITE,1000000000000,38689.427858844,1.14.20,0.932601609453805,0.979746898111893,0.996192271261455,439,1627,8,0.985144063818004,0,"",1,1,9,1,0,0,1,0.0000233374680353865,30,0,39782,39812
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,495843.941394187,504682.421351852,0.0354801695671361,0.0156061519360348,0.0156061519360348,0,415045.4,LATITUDE-SH,28169757490035,38622.429820921,1.14.20,0.798082754626908,0.98054381030906,0.994012389068976,687,1584,15,0.962833323865587,0,"",1,1,21,1,0,0,1,0.000657319484684746,836,0,38881,39717
GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr,427322.51166989,437223.279573385,0.00708927129827433,0.00821662732801428,0.00821662732801428,1,410920.191,Amarutu Technology Ltd,0,38447.661575975,1.14.20,0.959655036892045,0.989756330672106,0.984132725655048,275,852,32,0.980799512385129,0,"",1,1,10,1,0,0,1,0,0,0,39607,39607
3N7s9zXMZ4QqvHQR15t5GNHyqc89KduzMP7423eWiD5g,5461942.70500458,5472079.01236828,0.0140678099941904,0.00885906376923279,0.00885906376923279,1,410730.012,AMAZON-AES,0,38007.624093687,1.14.20,0.919940251776867,0.988955405157864,0.983677256730105,486,944,34,0.974277575077896,0,"",1,1,11,1,0,0,1,0,0,0,39343,39343
GmTownnqSF8zXE4Cy3ZP8daMBPDSc6PnYW6aJLzjwTkz,908350.216472998,909849.353671772,0.00234711445688361,0.0448644520657974,0.0448644520657974,2,406023.212,GTT Communications Inc.,0,37531.740626022,1.14.19,0.98664259806277,0.944067487401764,0.972404712779805,168,1854,38,0.97241537010195,0,"",1,1,12,1,0,0,1,0,0,0,39268,39268
6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ,404375.901517881,406751.017229949,0.0118430019224586,0.0310661582786796,0.0310661582786796,0,409197.8,RELIABLESITE,0,38339.658693165,1.14.20,0.932601609453805,0.961269820330076,0.980007687784924,439,1848,35,0.971273070545148,0,"",1,1,13,1,0,0,1,0,0,0,39222,39222
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,170731.547735049,174745.603356471,0.000449183434810614,0.0125665737375979,0.00738925483594097,0,402424.2,TEXASNET-ASN,0,39354.167104136,1.14.20,0.997443702131903,0.990787815961806,0.963785264120916,57,752,40,0.971040604725752,0,"",1,1,14,1,0,0,1,0,0,0,39213,39213
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,364062.262439629,366108.682006724,0.0354801695671361,0.0113926024090396,0.0113926024090396,0,416537.3,LATITUDE-SH,6000000000000,39056.264355587,1.14.17,0.798082754626908,0.985796842523881,0.997585412847222,687,1273,5,0.965985883096148,0,"",1,1,15,1,0,0,1,0.00014000177023795,178,0,39008,39186
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,104644.883374512,146414.064865168,0.0354801695671361,0.00459807915221698,0.00459807915221698,4,398440.608,LATITUDE-SH,44278623920273,38842.734964477,1.14.20,0.798082754626908,0.994267574699633,0.954244766139259,687,347,53,0.933298518872772,0,"",1,1,54,1,0,0,1,0.00103320707448274,1314,0,37688,39002
5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z,86136.007929349,89857.0748665054,0.000319176813180004,0.0040448717948718,0.0040448717948718,4,398213.664,TIER-NET,2704427055171,38794.185919549,1.14.17,0.998183568351264,0.994957258314598,0.953701246929975,36,256,56,0.963718220332068,0,"",1,1,18,1,0,0,1,0.0000631010117955811,80,0,38917,38997
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,83143.020888368,84266.7689945587,0.0354801695671361,0.00693581780538303,0.00419808859093938,0,415142.8,LATITUDE-SH,0,38760.036958035,1.14.20,0.798082754626908,0.994766242934231,0.994245657060129,687,280,11,0.964106794060718,0,"",1,1,17,1,0,0,1,0,0,0,38933,38933
73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD,40002.521752609,40597.6362331226,0.0354801695671361,0.02,0.00487224893543774,0,414954.9,LATITUDE-SH,0,38736.726377879,1.14.17,0.798082754626908,0.993925767229622,0.993795646222986,687,368,22,0.963695979901023,0,"",1,1,19,1,0,0,1,0,0,0,38916,38916
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,79104.578681665,106842.447880891,0.00442991632351486,0.0211855158730159,0.0119922744621394,4,399444.288,HVC-AS,0,38870.394140345,1.14.20,0.974789396099563,0.985049231372504,0.95664852812448,235,1328,48,0.961624100370494,0,"",1,1,23,1,40.498773806,0.0000458352908822148,1,0,0,58,38832,38890
BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg,413356.955583935,421161.120191889,0.00108259694473922,0.0106619508967162,0.0106619508967162,5,393333.535,01node Staking Services S.r.l.,12865518106028,42111.205031202,1.14.20,0.993838952981399,0.986707745767679,0.942013588938211,111,1182,104,0.953424733931738,0,"",1,1,33,1,0,0,1,0.000300230881971527,382,0,38501,38883
RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh,60529.413496239,61924.7386982911,0.000159179763261503,0.0169544052438789,0.00759552021681059,4,397666.464,MARKLEY-NETWORK-SERVICES,0,38613.344552606,1.14.19,0.999094109760212,0.990530664910521,0.952390731070027,15,775,61,0.962509707317786,0,"",1,1,22,1,0,0,1,0,0,0,38868,38868
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,129772.931581965,140805.041008011,0.0354801695671361,0.00715680013511734,0.00586469607664278,0,413865.3,LATITUDE-SH,0,38438.71160232,1.14.20,0.798082754626908,0.992688483374085,0.991186110256247,687,499,30,0.961593468860798,0,"",1,1,24,1,0,0,1,0,0,0,38831,38831
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,210816.759959612,249401.084741137,0.000641075782664283,0.0548891543183339,0.0548891543183339,0,399362.6,23M GmbH,0,38835.822166335,1.14.20,0.996351644941662,0.931569691057094,0.956452889565329,76,1856,50,0.960677067430285,0,"",1,1,26,1,0,0,1,0,0,0,38794,38794
AM3wUMazVnap88dVdE26jdSKBeLTe8EitNS7eTV35Tjd,37768.634727288,38800.1440970337,0.0000997358402897247,0.0108333333333333,0.007208998661042,5,393981.055,ServeTheWorld AS,0,37266.345098156,1.14.20,0.999432404456293,0.991012541335888,0.94356436603915,8,721,99,0.955809308510767,0,"",1,1,28,1,0,0,1,0,0,0,38597,38597
7DrGM5rSgw8iCnXNxgjfmy4GFy6PuKu3gsujT5TjcDaA,171971.943062904,180572.850217921,0.00138009983178053,0.00763582072173131,0.00586900444080814,5,394437.435,Psittacus Systems LIMITED,0,38161.116714316,1.14.20,0.992145867402192,0.99268311213646,0.944657372669565,138,501,75,0.955657582587423,0,"",1,1,29,1,0,0,1,0,0,0,38591,38591
8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp,273511.647527948,279239.027205267,0.000717787003463201,0.00644984955540146,0.00644984955540146,5,394124.505,Blix Solutions AS,0,38380.087650771,1.14.20,0.995915082248137,0.991958972529406,0.943907921412158,87,605,94,0.955605257780558,0,"",1,1,30,1,0,0,1,0,0,0,38589,38589
GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j,130166.32330961,131088.998405619,0.000521414036568242,0.0119975721742026,0.00885545587719765,5,394005.85,SIA BITE Latvija,0,36985.903680192,1.14.20,0.997032638590875,0.98895990311688,0.943623748789054,63,943,98,0.955327897553013,0,"",1,1,31,1,0,0,1,0,0,0,38578,38578
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,570108.54057248,571974.998342476,0.0014702609646595,0.0108726957096104,0.0108726957096104,5,393192.555,AS40676,0,37126.796589916,1.14.19,0.991632761410514,0.986445010208468,0.941675949088183,140,1210,108,0.952805386454718,0,"",1,1,36,1,49.563115026,0.0000572941136027685,1,0,0,73,38476,38549
7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o,295645.991252137,306780.695878453,0.00279612458364966,0.00839735933280119,0.00839735933280119,5,394295.98,M247 Europe SRL,0,38300.408631299,1.14.20,0.984087286488803,0.989531012080901,0.944318595218964,185,875,81,0.953914733634473,0,"",1,1,32,1,0,0,1,0,0,0,38521,38521
4MpRU9fDDSQNNTeb4v5DPZZTKupYancGksH679AKLBnt,177991.132427496,184416.023813731,0.00365647703815487,0.0162399987176056,0.0112848323183117,5,394456.91,Latitude.sh LTDA,0,37161.280771703,1.14.19,0.979191030360857,0.985931199496491,0.944704014293053,227,1261,74,0.953181031011441,0,"",1,1,34,1,0,0,1,0,0,0,38491,38491
