vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"9f6sqJ9JvWm2eMC4D2bTRqjkkrzYQ8bzoUJvffmkkKL9","0","21350.79589703","1.18.22","1","1","1","1","0.9970460078017294","0.9977387086111117","0.9998001298810463","1","0.9995647955148703","","0","1","1","1","0.707272552","239211.10947778198","1","2212","2","27036","29250"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","0","1.18.22","1","1","1","1","0.9970460078017294","0.9977387086111117","0.999646489078723","1","0.9995449708952157","","0","1","1","0","0","0","2","0","0","0","0"
"2w4dcnbJDcGrAh4CFAYYpAaEJiUB2q1rFMGByBuB5Cqz","0","29302.338984365997","1.18.22","1","1","1","1","0.99351823000571","0.9997322334309982","0.9997322334309982","0.9994979500780474","0.9994889675543388","","0","1","1","1","14.217725622000001","1353.716704153","3","12","39","26865","26916"
"77hUX7gpQov27qQTBDyJKJXNwm7apatfhEdsStC3YUb8","0","23121.641778219","1.18.22","1","1","1","1","0.99351823000571","0.9996288903467262","0.9997254515041885","0.9988359863986054","0.9994353841892117","","0","1","1","1","0.000046033000000000005","0","4","0","0","51963","51963"
"3eV533fsCb9EkazR6C41rTHnvLfwtzh415U5v5W8hZM4","0","34060.056540633","1.18.18","1","1","1","1","0.9891035074354025","0.9995871658095062","0.9997289431751578","1","0.9992220737096759","","0","1","1","1","1e-9","44.156322608","5","0","0","9235","9235"
"CHiNU8QWVW77kGS3U9MbYLCYkWXGTfPz2iRGoy6r6CA","0","11186.587764377","1.18.18","1","1","1","0.96","0.9996557414076574","0.9996557414076574","0.9981360203547183","1","0.9990764770470052","","0","1","1","1","2.360890812","92.87393758900001","6","1","3","13401","13405"
"4v2os15BGgAnqiy76YvPmAywp5xKh9jfBPfnQGzUVc9c","0","22180.396861581998","1.18.22","1","1","1","1","0.99351823000571","0.9945476619958498","0.9984991561247526","1","0.9988605184031606","","0","1","1","1","0.641103872","0","7","0","3","49670","49673"
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA","0","36634.029739592","1.18.15","1","1","1","1","0.99351823000571","0.9945476619958498","0.9987143173149422","0.9984320603700041","0.9987871237418949","","0","1","1","1","4.217913758","201.58421585000002","8","5","23","49392","49420"
"EsELtZoep4TYcugKyMnB4ZWZYxn99V5Vb1TwexDzFey","0","35551.341271584","1.18.22","1","1","1","0.99","0.99351823000571","0.9945476619958498","0.9987143173149422","1","0.9987314101696366","","0","1","1","1","0","0","9","0","0","49182","49182"
"Cn9bZCGSYN57GsTfJ5YLCy8HMejHZqrBQkv99eusJtEH","0","19783.32143859","1.18.22","1","1","1","0.99","0.99351823000571","0.9945476619958498","0.9984991561247526","1","0.9987036474354187","","0","1","1","1","0","0","10","0","0","49079","49079"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","25071.56814943","1.18.21","1","1","1","0.96","0.9939610231586227","0.9958081824209504","0.9981360203547183","1","0.9983367314515796","","0","1","1","1","0.093131615","8.093","11","0","0","29540","29540"
"Node56Cr7y4Udym2vPt9DsRbWcBL29JivsGh2drpbKb","0","29101.827691801","1.18.18","1","1","1","0.96","0.9939610231586227","0.9958081824209504","0.9981360203547183","1","0.9983367314515796","","0","1","1","1","0","0","12","0","0","35061","35061"
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf","0","44041.416348368","1.18.22","1","1","1","0.99","0.99351823000571","0.9945476619958498","0.9984991561247526","0.9942574932047421","0.9983331631260473","","0","1","1","1","0.7217190259999999","0","13","0","4","47737","47741"
"H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL","0","60525.738071018","1.18.22","1","1","1","1","0.9970460078017294","0.9977387086111117","0.9995294549011368","0.9797092217271367","0.9982207872417941","","0","1","1","1","3578.211873018","0","14","0","19307","47345","66652"
"G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V","0","6558.734881733","1.18.22","1","1","1","0.93","0.9891035074354025","0.9995871658095062","0.9998582994997166","1","0.9981406680741352","","0","1","1","1","0","0","15","0","0","47070","47070"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","11475.141620906","1.18.22","1","1","1","1","0.9898065150499438","0.9989618111248005","0.9989618111248005","0.9848979241940092","0.9981335985923068","","0","1","1","1","8.321411064","80.27352268599999","16","1","45","47045","47091"
"VoTEJDVw84uZvDWcMXYgfNAVcLETHsPyPEc2nTpwZPa","0","36725.166907059","1.18.22","1","1","1","0.96","0.99351823000571","0.9945476619958498","0.9984991561247526","0.9983597105766","0.9981272094081026","","0","1","1","1","0.013698431","0","17","0","0","47024","47024"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","40080.063413173004","1.18.22","1","1","1","1","0.9823810094795685","0.9989307410210346","0.9989307410210346","0.9915414141140534","0.9980761301398221","","0","1","1","1","0","802.691127655","18","16","0","46850","46866"
