"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","vemnde_votes","msol_power","eligible_stake_vemnde","vemnde_power","target_stake_vemnde","target_stake_msol","target_stake_algo","target_stake"
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",688437.773614977,729218.877354281,0.00961829118280388,0.0109407228178972,0.0109407228178972,0,417078.8,"RELIABLESITE",43271.077808118,"1.16.17",0.94083148405075,0.987531659577606,1,318,745,1,0.989938048283008,0,"",1,1,1,1,1382.632436219,0,0.00166553463300432,1,0,0,1870,35485,37355
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",2162843.15073244,2242760.4621336,0.00566119408457388,0.027114550264589,0.027114550264589,0,414618.8,"AS-WAVE-1",0,"1.16.14",0.965174224181965,0.969099533118051,0.99410183399396,274,1740,4,0.987728178570891,1,"SLOW_VOTER",0,0,2,0,699.71944867,1910.462058781,0,0,0,0,0,0,0
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",156907.453837583,158945.4549749,0.000401131643792159,0.0033459595959596,0.0033459595959596,0,409653.9,"Web Werks India Pvt. Ltd.",41019.072942428,"1.16.17",0.997532372059405,0.996186854929388,0.982197848464127,67,135,14,0.985633083360728,0,"",1,1,3,1,0,0,0,1,0,0,0,35331,35331
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",147409.319237424,155416.252637288,0.000392156025736684,0.00742902446390819,0.0060064618666223,0,409715.4,"TEXASNET-ASN",0,"1.16.14",0.997587587064854,0.993154875364846,0.982345302614278,63,278,10,0.985521775049026,0,"",1,1,4,1,0.000233747,0,0,1,0,0,0,35327,35327
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",273306.215532502,276647.510126617,0.000698217678495312,0.0100168788717221,0.0100168788717221,0,409732,"MWAY",50157.726243261,"1.16.17",0.995704797966612,0.988584496854429,0.982385103246677,110,659,9,0.984911163481109,0,"",1,1,5,1,4690.939708052,0,0.00564932969155696,1,0,0,6343,35305,41648
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",277345.02479845,280018.129220057,0.000706741684147695,0.0111987751384192,0.0111987751384192,0,409253.3,"23M GmbH",39626.04233304,"1.16.17",0.995652361129879,0.987237576249419,0.981237358503957,111,766,21,0.983916606426826,0,"",1,1,6,1,0,0,0,1,0,0,0,35269,35269
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",412779.274698574,421771.582731942,0.00286921826357382,0.0169597628951712,0.0169597628951712,0,409692.8,"OOO NIIR-RadioNet",40155.948798377,"1.16.17",0.982349527232689,0.980672200477086,0.982291116211133,222,1169,13,0.9821755705426,0,"",1,1,7,1,0,0,0,1,0,0,0,35207,35207
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",221737.303334011,226284.120079478,0.00286921826357382,0.00639320471512254,0.00639320471512254,0,408843.1,"OOO NIIR-RadioNet",39862.579640141,"1.16.17",0.982349527232689,0.992714132868095,0.980253851310592,222,315,23,0.981534746187645,0,"",1,1,8,1,958.335094968,0,0.00115371090268846,1,0,0,1295,35184,36479
"F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB",76787.675348302,77300.5412612892,0.000195101465816347,0.0127078688219992,0.0103382744118019,5,407648.43,"I P House Limited",38984.971957659,"1.16.17",0.998799800923836,0.988218225898602,0.977389476520984,35,692,27,0.981516353304316,0,"",1,1,9,1,0,0,0,1,0,0,0,35183,35183
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",62140.111566605,62721.6392255142,0.00625070372300943,0.00638888888888889,0.00464296868211067,0,409699.8,"HVC-AS",41099.562547138,"1.16.17",0.961547757714993,0.994708748675693,0.982307899610337,276,190,11,0.980067943093004,0,"",1,1,10,1,0,0,0,1,0,0,0,35131,35131
