vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,737366.288095039,759412.1063950119,0.009534922188122505,0.025341260421403566,0.025341260421403566,0,414472.0,RELIABLESITE,43562.162723003,1.16.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,30819.832336059,32655.4470695427,0.13594558784160068,0.05481601731601732,0.017319292202286812,0,413928.8,TERASWITCH,10.670214771,1.16.17
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,426529.745593471,476047.5886203435,0.13826693765729675,0.02739308056304497,0.02739308056304497,0,413729.8,LATITUDE-SH,54.673313744,1.16.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,2162843.150732444,2287218.1992059634,0.005674425116258682,0.021038843903959693,0.021038843903959693,0,413412.6,AS-WAVE-1,0.0,1.16.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,24495.164947264,27054.6872841645,0.13594558784160068,0.05,0.005974453350923796,0,413207.9,TERASWITCH,3.450068383,1.16.17
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,553551.759130575,604137.5317939603,0.08716555798886627,0.03587387404420964,0.03587387404420964,0,413203.3,TERASWITCH,6859.088254962,1.16.18
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,875408.194972644,895443.8451216413,0.07973916253863038,0.01785873090437721,0.01785873090437721,0,406402.6,UAB Cherry Servers,2670.921571063,1.16.17
D4mLBafAJjpRABT5Tyj6UhuwJ8DLRk74JzyuTMUdU9Fz,114037.249782175,133691.9178712121,0.13826693765729675,0.0077811098855082635,0.0077811098855082635,0,405216.9,LATITUDE-SH,0.0,1.16.17
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,595452.646095872,700462.1607189672,0.13826693765729675,0.015166363267710847,0.015166363267710847,0,405177.7,LATITUDE-SH,25740.882373576,1.16.17
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,278612.38086707,311030.4025928188,0.0007716406605963839,0.008125810577930959,0.008125810577930959,0,405161.7,MWAY,50347.228461298,1.16.17
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,425305.32631604,441792.9961905074,0.003086687096389661,0.03677498446062921,0.03677498446062921,0,405161.4,OOO NIIR-RadioNet,40297.065019198,1.16.18
CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9,139254.623761649,151701.0240769371,0.13826693765729675,0.014344642112164008,0.014344642112164008,0,405155.8,LATITUDE-SH,23922.447645545,1.16.17
7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD,63098.756200705,64378.1666792281,0.005860493137122171,0.006315789473684219,0.004569869266906,0,405134.7,HVC-AS,41244.020957133,1.16.17
2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru,264575.644844655,631463.76073671,0.09283177114925216,0.008727112327418995,0.008727112327418995,0,405128.0,OVH SAS,258.066646221,1.16.18
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,121630.661780155,127078.975661309,0.13826693765729675,0.01016401141401142,0.009477774630779135,0,405125.1,LATITUDE-SH,0.0,1.16.18
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,27095.859490405,71221.2164732711,0.13826693765729675,0.05459248215415199,0.014341631282605077,0,405121.0,LATITUDE-SH,0.0,1.16.18
F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB,77606.537205668,86180.1073287923,0.0002138061993119818,0.005407523510971779,0.005407523510971779,0,405118.8,I P House Limited,39121.964098819,1.16.18
5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T,162315.292836538,169958.3353650115,0.0004216679310505536,0.004465209937245263,0.004465209937245263,0,405107.1,Web Werks India Pvt. Ltd.,41163.249038605,1.16.17
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,1728407.853298565,2070605.632937872,0.07562618667204457,0.009201510992149243,0.009201510992149243,0,405099.1,PACKET,3159.508831829,1.16.18
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,224867.785250814,244419.4191257403,0.003086687096389661,0.01084972539375274,0.01084972539375274,0,405075.3,OOO NIIR-RadioNet,40002.638249261,1.16.18
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,3126980.232182683,3660049.507049338,0.07562618667204457,0.009956946266588251,0.009956946266588251,0,405072.1,PACKET,19845.61583723,1.16.18
4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv,33832.105668428,69124.8608268432,0.13594558784160068,0.016224747474747482,0.010317491804837722,0,405023.6,TERASWITCH,1.101086169,1.16.17
mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn,33422.712260245,91531.2110358495,0.13594558784160068,0.0010000000000000009,0.0010000000000000009,0,404996.2,TERASWITCH,0.0,1.16.17
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,160988.414319997,192324.7889953407,0.00047709600636509924,0.012895053912495768,0.012895053912495768,0,404957.4,TEXASNET-ASN,37196.067965878,1.16.18
73ckp5sRXUBqfEibK2TdCeArUpdFyw4mvq6QtTjMfuZD,14143.764711193,16298.272371764,0.13826693765729675,0.0625,0.007725254191238401,0,404949.3,LATITUDE-SH,11.806081126,1.16.16
