vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx","0","0","1.18.22","1","1","1","1","0.9994249225656263","0.9994249225656263","0.9994249225656263","1","0.9998330420351818","","0","1","1","1","0.005375654","0","1","0","0","53313","53313"
"H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL","0","0","1.18.22","1","1","1","1","0.997722983211899","0.9984021766487019","0.9998201661176701","1","0.9996752632529221","","0","1","1","1","3.0000000000000004e-9","11.399531175","2","0","0","52628","52628"
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D","0","0","1.18.22","1","1","1","0.99","0.9992549885375529","0.9992549885375529","0.9992549885375529","1","0.9996697386076766","","0","1","1","1","0","0","3","0","0","52605","52605"
"o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h","0","1742.35471271","1.18.23","1","1","1","0.99","0.9886183488514918","0.9979552336310581","0.999402475864972","1","0.9988767516792273","","0","1","1","1","0.108059428","13925.41671057","4","570","1","49402","49973"
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA","0","7.010982829","1.18.22","1","1","1","1","0.9924826980949173","0.994185593511521","0.9990961914578316","1","0.9988357078243781","","0","1","1","1","5.620606469","238.583606382","5","9","90","49246","49345"
"NipDoZC37aMQvv2fFq2moUyyiApQxszc7X4mvWHP2pZ","0","24731.699878137","1.18.22","1","1","1","1","0.9924826980949173","0.994185593511521","0.9990961914578316","0.99908151192475","0.9987764505292007","","0","1","1","1","5.299514585","8103.119612725","6","333","85","49024","49442"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","0","1.18.21","1","1","1","0.96","0.9949731968559526","0.9968669061947711","0.9986489668050778","1","0.9987422896618235","","0","1","1","1","0.093131615","8.093","7","0","1","41991","41992"
"BUyTfHHrp3HQ4TQXaXrRrNuhLsbz23auKYNrxkQRfViP","0","0","1.18.22","1","1","1","0.9","0.9980422154457866","0.9980422154457866","0.999452688930763","1","0.9984739300952253","","0","1","1","1","0","0","8","0","0","47917","47917"
"DvFTFLrEQSfEadPQdesvf5bpYWYqXK9iaJAjq95piQBs","0","0","1.18.23","1","1","1","0.93","0.9886183488514918","0.9996104992960387","0.999864110717197","1","0.9984126980148351","","0","1","1","1","0","0","9","0","0","27916","27916"
"G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V","0","0","1.18.22","1","1","1","0.93","0.9886183488514918","0.9996104992960387","0.9998599859817344","1","0.9984121657909044","","0","1","1","1","0","0","10","0","0","47698","47698"
"GdVBPczdFaPf1GXvx8ByHeA1ZHAHwwmdQEPihH74SXm9","0","0","1.18.21","1","1","1","0.99","0.9994249225656263","0.9994249225656263","0.9994249225656263","0.9780449218152129","0.9983026176361633","","0","1","1","1","0","0","11","0","0","47313","47313"
"B1UaJwhZ9rmB6rUwCikMCkYEPVgpGYgmmrKqfAHCZanw","0","0","1.18.22","1","1","1","0.9","0.997722983211899","0.999322977497632","0.9984087320657205","0.9957218608786866","0.9981665660947402","","0","1","1","1","0","0","12","0","0","41133","41133"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","1040.255872228","1.18.22","1","1","1","1","0.9918122958232676","0.9934373033596197","0.9991622461125241","0.9892305243677759","0.9980337591906788","","0","1","1","1","7.904317287","80.27352268599999","13","3","126","46397","46526"
"g4MMQmzT7182jBvyUebMvsgvNM3RVrVFFJd9tRjWXhf","0","1457.009228037","1.18.22","1","1","1","0.9","0.9980422154457866","0.9980422154457866","0.999452688930763","0.9923773601404993","0.9979821468784834","","0","1","1","1","0","31373.681388286","14","1286","0","46226","47512"
"HG574XwiowrjLx8h91KhHUhPeMfmUPBLfC9XrXynj9x","0","0","1.18.22","1","1","1","1","0.9904037330158305","0.9912174544433638","0.9953640840096615","1","0.9979327795290451","","0","1","1","0","0","0","15","0","0","0","0"
"3FLezD8GJgnawEHhZcsjdPxZVar9FzqEdViusQ5ZdSwe","0","0","1.18.22","1","1","1","1","0.9904037330158305","0.9912174544433638","0.9953640840096615","1","0.9979327795290451","","0","1","1","1","0","0","16","0","0","46063","46063"
"9esjPxaUdD7yg4yDrBkP3jLipcAGVjpLDXsddF89avzW","0","0","1.18.22","1","1","1","1","0.9904037330158305","0.9912174544433638","0.9953640840096615","1","0.9979327795290451","","0","1","1","1","0","0","17","0","0","46063","46063"
"HE1zd4TpbDuKzg6cqbk91XjSZELL7F33eqDinxj5hLfG","0","20.136631366","1.18.22","1","1","1","1","0.9904037330158305","0.9912174544433638","0.9953640840096615","1","0.9979327795290451","","0","1","1","1","0.000393788","911.820219407","18","36","0","46063","46099"
"VoTEJDVw84uZvDWcMXYgfNAVcLETHsPyPEc2nTpwZPa","0","40993.907057695","1.18.22","1","1","1","0.96","0.9924826980949173","0.994185593511521","0.9973225540464549","0.9952201430520198","0.9978426025488469","","0","1","1","1","0","0","19","0","0","45769","45769"
"J6XZBDuUpuBzgcVGmY8NgHQYKbGZegoYmbpadAKo1qRw","0","746.682755462","1.18.22","1","1","1","0.9","0.997722983211899","0.999322977497632","0.9984087320657205","0.9890576071684641","0.9977366142424677","","0","1","1","1","0","15131.181440639","20","620","0","45428","46048"
"HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP","0","914.433726021","1.18.23","1","1","1","1","0.9924826980949173","0.994185593511521","0.9995551871020246","0.9819377841821251","0.9977296288224757","","0","1","1","1","0.248918837","69.647278753","21","2","3","45406","45411"
"GNajgJGjkdnmZTRGZzsQ4P4eL54gHRMfDDLyZpnZYmUy","0","0","1.18.22","1","1","1","1","0.9851059485852047","0.9990184144117795","0.9990184144117795","0.9831087860167751","0.9977276893576261","","0","1","1","0","0","0","22","0","0","0","0"
"5akpkYincAbsTBXVbf2GDCg4KatMnc8BKkXZCh7MWGPK","0","0","1.18.23","1","1","1","0.92","0.9781916403853345","0.9987328725434106","0.9999031226678775","1","0.9975461415829809","","0","1","1","1","0","0","23","0","0","44830","44830"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","1521.269778402","1.18.23","1","1","1","1","0.997722983211899","0.9984021766487019","0.9993953383284955","0.9662420049784389","0.9974425116013149","","0","1","1","1","337.556748236","1225.4427070860002","24","50","5443","44512","50005"
"8mu3JHHF1Qkcrbqjo6KWxyWvTxarZjqptJTokR2jrDFo","0","0","1.18.22","1","1","1","0.95","0.9781916403853345","0.9989753128817166","0.9959054948405743","1","0.9973956838315521","","0","1","1","1","0.016638614","0","25","0","0","44370","44370"
"Cn9bZCGSYN57GsTfJ5YLCy8HMejHZqrBQkv99eusJtEH","0","70376.067658869","1.18.22","1","1","1","0.99","0.9924826980949173","0.994185593511521","0.9973225540464549","0.9805343723142731","0.9972370366947987","","0","1","1","1","0","0","26","0","0","43896","43896"
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi","0","0","1.18.22","0.9948796307864637","1","1","0.93","0.997722983211899","0.9984021766487019","0.9997782594836584","1","0.9972203497473928","","0","1","1","1","0","2.644673327","27","0","0","43847","43847"
"EsEtxoyhFTgfvudcy2VwwQJ1qA6BScLUW39PKpYczuxF","0","1150.891169693","1.18.22","1","1","1","0.9","0.997722983211899","0.9984021766487019","0.9984087320657205","0.9801214332509777","0.9970709771333787","","0","1","1","1","0","17188.531024289","28","703","0","43413","44116"
