vote_account,vemnde_votes
8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P,40100.783870898
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,124.09963334100001
8LFBopVbvVJ4RqDaheie99P5jK7jrSm99t2F77jBwdFc,0
8WVqaMTGPKsVSFBBPgm1vHRvSzTZYhJStQhUva1jtg78,0
8d25KBXdovroNVbjRmvDeW7H3QMW2nfZZo7G9zQ693ki,0
8gjfs4krwDrME3n7jzKshMBhejFPHE6pTrhm2LcKGSPd,605.260255187
8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp,0
8oGhRavfRf13fBdp257nitq8VVgXhRAZxR9fR5Q4oKhH,0
8xihirHNzLTCGtEyRTH77q7WzAWE8yxtD1ciQJ5j3HQX,0
9CQ57sDtz1avnPiLVrDYJ5LD29mTX6eXo9YMuKT7hBYW,0
9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x,0
9QU2QSxhb24FUX3Tu2FpczXjpK3VYrvRudywSZaM29mF,0
9RykQjmjgDZ64o7zf76uUcbr2ai146wcwku4pUSztyLL,0
9jJNuZE4EHTrz8xiTzmDGjJnCn5dGmruCyUwG1vgdHZR,0
9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw,0
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,2767040.76886869
9xSvmMmFmG9atApxNDH5MY3pxKdicMKAGf7dNrwbTV1q,0
A9igcq5tcmPjg8gy3soDnrmCMwXT3pmeFx3oojFjTfwc,94.493501589
AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t,0
AXA7ztxJGz77RHmocYQ6MEbPYHbpc3TmhtQqZGrdzqo1,540.78393459
AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA,0
B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,27092.880430492
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,78.390588176
B9NiU9ZL3Jo2WkZA1X35sSpeyZXxLJpBi7B5Sah7zUQJ,427.869534346
BARLL1NvF3jPHQ3zb82q1v5m6uewcpkgRBYVNufQMWjo,0
BH7asDZbKkTmT3UWiNfmMVRgQEEpXoVThGPmQfgWwDhg,0
BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2,0
BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh,0
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,1505.919166836
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,0
BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo,0
BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU,0
C2KtdF4FBNybpJrAW9p57SRxv1cqH7EAFeJPJ9J3biLi,120.646635802
C4MqmofwTAQKYjRawSSN9NhKXd7J78tPnZGLyNSXV2To,0
C9YVc5dBPRbmyi8tPJKnrBuVwXeULby1eGXWvUVv866a,21.51742803
CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY,56.386265431
CULmqn9u8zZGorkdY74353UBNUhZK7s7oiZS6KN6sFnz,1.034357827
CcaHc2L43ZWjwCHART3oZoJvHLAe9hzT2DJNUpBzoTN1,1.316841251
CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu,0.521358024
Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE,1.087316313
CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe,5906.892076460001
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,292755.732949775
CwSZ17woioM2bqEbaswZJYvx5pemN6t3shBcU6zqPHyG,0
CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc,67.904169625
DHnoGrcm2oecMuWpyYjwxzYoEW3vJdivGtV4favEp3R4,0
DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao,0
DciShieqLiMBjfqxiJ66F9b9fckJusbqFFnwJiG9jKmg,0
DfpdmTsSCBPxCDwZwgBMfjjV8mF8xHkGRcXP8dJBVmrq,13594.876630436
DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45,7000
DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp,1.821713394
DsUdRakvTvtDQqqWyN8vzTJURjAJ23rakfJoxGgqS2DH,99021.259684594
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,0
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,689151.561775343
Dw3kFV3QXkwPKkApPU6vvkj5MijjmJenuNVt6Gj3jqp4,0
DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP,0
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,496714.897260795
EFEKcHrUBsRoQkuTSJAQNZnj1u8h9oE4LoCYerednc3F,1010
ENVaKoD7ytn58xJ8s5htFfQ8hqQt1G9dcPUDqbSwVcgB,0
EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw,152245.139684038
EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH,0
EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x,0
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,9788337.827171978
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,0
ExArtqMtiiuwjReNHtjjuA246ydbvdKoyt7dMnjdpmpB,0
F1FkySZudpAUwfzcgrGVJTrQKFGg2bxBMJooNhRX1RBB,0
F1emDGY23U6YpJj4H4af2CHcHUmiDGgAWs2xvWYZHWdR,1.067376735
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,0
FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk,0
FMKT6kHBkmPf3LjZV5tpo3oR4m32rF8nF8JtC3WWcWoN,9371.909052311
FQ7vjqjz7sxLA9m34TfieT7dZZ6hsaNhJV6r744UDRKR,0
FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571,0
FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp,0
FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb,0
FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v,0
FzWY14JRyemkT7Yhng4s9BBmqJwL5pGSHpiLEW8LAWB2,0
G11K4toVD1rk4ri7eziJyYENZTXb8h7q59gzaoE3BCHX,0
GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT,1000
GAnbgkZq584QAdfZZzX8aCiKvDYcqszY3jGCiwqm3a9h,4459.73841882
GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr,0
GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL,278371.468582722
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,0
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,664188.380975219
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,1022.649804843
GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e,9.92327928
H3XhFpzHDFWjJJ1Zyg44KoHoKmNmPwi9wvMdbDryqAvU,0
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,0
HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR,0
HpBE2kci3uJ45fjLnxDmF788Qz8h24zrDok5PBsouQos,0
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,490.25269562
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,0
J1to2NAwajc8hD6E6kujdQiPn1Bbt2mGKKZLY9kSQKdB,0
J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF,3175.662764216
J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp,0
KXMGa7fRW78c6VVND6YwPbR9sEu8V3q9QL3ctLDioAT,0
LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq,1295.217882464
Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9,46164.867632949004
MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM,6.539860064
Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4,0
R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21,1.708140145
RAREcr3SmDePhWD4Je1qEh1UMCQD5MFaDHF7UTzezQh,0
Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp,70.332198048
Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp,98606.458738717
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,2.312110057
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,402993.0183058869
UVxJgkAkEiu5wqpR8JkBsF6yV3CPMfPivk8nUpCDKw6,1.310734674
Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj,636.163562499
We11J5D4iXcNbdMwCZX2o9RRkwaWBo1AGLADfubmeTb,164.45523099899998
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,127550.275918753
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,0
beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar,118.392798465
eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym,207.454133112
gangtRyGPTvYWb8K3xS2feJQaCks4iJ7rytFUPtVqSY,337.953188196
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,188353.17557705
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,4117388.2949134754
mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn,0
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,1624.705535091
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,34.055468564
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,4844.623728266
