"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","marinade_stake","version","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","msol_votes","vemnde_votes","msol_power","eligible_stake_vemnde","vemnde_power","target_stake_vemnde","target_stake_msol","target_stake_algo","target_stake"
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",136901.929968293,154399.238617087,0.00609514792467459,0.0275653836709509,0.0256389720613828,0,403346.6,"AS-CHOOPA",0,"1.17.16",0.958028282357466,0.962926312842801,0.999560620820725,288,1023,4,0.990353006597306,0,"",1,1,1,1,669.668010529,1624.705535091,0.000484210404597542,1,0.000218806159321983,275,608,39891,40774
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",1019319.96872647,1034873.32432759,0.00843968943229162,0.0249207377483557,0.0249207377483557,0,403416.8,"RELIABLESITE",47113.633661847,"1.17.16",0.941883566039665,0.963964872195453,0.999734588211504,410,990,3,0.988082914337678,0,"",1,1,2,1,784.398515351,4844.623728266,0.000566598443588765,1,0.00065241205626698,819,711,39800,41330
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",3342868.62818913,3409980.17701227,0.0244091995768581,0.0494938954515716,0.0494938954515716,0,401781,"AS-CHOOPA",0,"1.16.24",0.831916133097811,0.928432341524082,0.995680801062837,684,1714,8,0.965313278334467,1,"SLOW_VOTER,SLOW_VOTER",0,0,3,0,132.500276841,490.25269562,0,0,0,0,0,0,0
"FMKT6kHBkmPf3LjZV5tpo3oR4m32rF8nF8JtC3WWcWoN",3228.7208341,6823.9914778851,0.00213595995954087,0.0166666666666667,0.00419603737002373,0,384716.4,"PERFECT-INTERNATIONAL",0,"1.17.16",0.985291594326253,0.993932573568716,0.95339185609576,175,70,31,0.96141802485991,0,"",1,1,4,1,0.873338937,9371.909052311,0.000000722702096414241,1,0.00126198316763408,1584,1,38726,40311
"MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM",72237.872825791,119631.620018007,0.000486939844559623,0.039813546191595,0.0341232916329531,0,385012.1,"H4Y-TECHNOLOGIES",31.642154474,"1.17.17",0.99664688996603,0.950658074912473,0.954124650361478,91,1330,20,0.96039987372764,0,"",1,1,5,1,25.132247583,6.539860064,0.000018067552410356,1,0.000000952020997775127,1,23,38685,38709
"9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH",64454.801546283,72308.4128314969,0.000309584265445859,0.0324099511599512,0.0318304392161908,0,384739.7,"Adworlds Technologies Lp",0,"1.17.16",0.997868175877527,0.953973515679488,0.953449597409224,60,1265,30,0.960323526271291,0,"",1,1,6,1,0,0,0,1,0,0,0,38681,38681
"CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ",105643.654296073,107766.973919279,0.00054160738055173,0.0418278189722155,0.0379880175408793,0,385058.4,"JSC Ufanet",2.505139908,"1.17.16",0.996270444568276,0.94506972141235,0.954239389538017,102,1443,17,0.960000346609929,0,"",1,1,7,1,0,0,0,1,0,0,0,38668,38668
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",422220.15020223,434946.21045796,0.00113517529924852,0.0383855972333953,0.0383855972333953,0,385004.2,"MWAY",54019.440055615,"1.17.17",0.992183084360929,0.944494825308672,0.954105072834595,135,1453,21,0.959223978644345,0,"",1,1,8,1,2799.090184554,1975.657837354,0.00202284316786346,1,0.000266089868878148,334,2539,38637,41510
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",340654.706032643,348407.87561616,0.00316110963044782,0.0283556435796679,0.0283556435796679,0,384917.4,"OOO NIIR-RadioNet",44587.175170857,"1.17.17",0.978232324713705,0.958998034059368,0.953889967855683,212,1139,26,0.958027874003355,0,"",1,1,9,1,975.57100895,124.099633341,0.0007053572461003,1,0.0000167000350026387,21,885,38589,39495
"BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2",4096028.22124707,4311092.71288715,0.0115777629371949,0.0458614670652861,0.0458614670652861,5,390604.829,"HURRICANE",42671.206024772,"1.17.17",0.920274519513308,0.933684795221978,0.967984372177212,532,1628,10,0.958005965847747,0,"",1,1,10,1,4.819178994,0,0.00000361351048207121,1,0,0,5,38588,38593
