vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D","0","0","1.18.22","1","1","1","0.99","0.9992452295688381","0.9992452295688381","0.9992452295688381","1","0.9996920021328884","","0","1","1","1","0","0","1","0","0","52607","52607"
"H9p8zGs56CnL4b7RrbwQ6htc6V4K8PUtKvqH2m7hYAtL","0","0","1.18.22","1","1","1","1","0.9977415424157731","0.9984216337614168","0.9998197677645277","1","0.9996782921669003","","0","1","1","1","7.000000000000001e-9","8.510083179","2","0","0","52548","52548"
"8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx","0","0","1.18.22","0.9982822852013605","1","1","1","0.9994191406342838","0.9994191406342838","0.9994191406342838","1","0.9992772618620052","","0","1","1","1","0.005375654","0","3","0","0","50881","50881"
"BUyTfHHrp3HQ4TQXaXrRrNuhLsbz23auKYNrxkQRfViP","0","0","1.18.22","1","1","1","0.9","0.9992691647277079","0.9992691647277079","0.9994502953374151","1","0.9989224840318774","","0","1","1","1","0","0","4","0","0","49489","49489"
"o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h","0","1735.629176894","1.18.23","1","1","1","0.99","0.9883706506849309","0.997956203941831","0.9994056246573364","1","0.9988863681233774","","0","1","1","1","0.108059428","13925.41671057","5","580","1","49351","49932"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","0","1.18.21","1","1","1","0.96","0.9954125065749798","0.9968458957985757","0.9986482516389409","1","0.998868893777466","","0","1","1","1","0.093131615","8.093","6","0","1","42027","42028"
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA","0","8.017300949","1.18.22","1","1","1","1","0.99226489085033","0.9940184153700582","0.9990414995156881","1","0.9987984201894705","","0","1","1","1","4.897676449","238.583606382","7","9","77","49019","49105"
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi","0","0","1.18.22","0.9991696553563026","1","1","0.93","0.9977415424157731","0.9984216337614168","0.9997750711101469","1","0.9987825749715938","","0","1","1","1","0","2.644673327","8","0","0","48960","48960"
"DvFTFLrEQSfEadPQdesvf5bpYWYqXK9iaJAjq95piQBs","0","0","1.18.23","1","1","1","0.93","0.9883706506849309","0.9996058111974789","0.9998636686124085","1","0.9985718841745784","","0","1","1","1","0","0","9","0","0","27940","27940"
"G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V","0","0","1.18.22","1","1","1","0.93","0.9883706506849309","0.9996058111974789","0.9998597694782627","1","0.998571381060495","","0","1","1","1","0","0","10","0","0","48183","48183"
"BK5Km4MyuncoBWKCM9y3zntA1JjhdqNcHd3mxitms4Xo","0","0","1.18.23","1","1","1","1","0.99226489085033","0.9940184153700582","0.9971989235936954","1","0.9985606684576005","","0","1","1","1","0","0","11","0","0","48144","48144"
"NipDoZC37aMQvv2fFq2moUyyiApQxszc7X4mvWHP2pZ","0","24708.739796527","1.18.22","1","1","1","1","0.99226489085033","0.9940184153700582","0.9990414995156881","0.9943282057989239","0.9984324979829495","","0","1","1","1","5.299526654","36002.838175946","12","1502","82","47685","49269"
"g4MMQmzT7182jBvyUebMvsgvNM3RVrVFFJd9tRjWXhf","0","1455.966667868","1.18.22","1","1","1","0.9","0.9992691647277079","0.9992691647277079","0.9994502953374151","0.9921748927358528","0.9984176384019325","","0","1","1","1","0","31373.681388286","13","1306","0","47633","48939"
"B1UaJwhZ9rmB6rUwCikMCkYEPVgpGYgmmrKqfAHCZanw","0","0","1.18.22","1","1","1","0.9","0.9977415424157731","0.9993220560116882","0.9984128309403698","0.9956721701874536","0.9984159650646127","","0","1","1","1","0","0","14","0","0","41168","41168"
"GdVBPczdFaPf1GXvx8ByHeA1ZHAHwwmdQEPihH74SXm9","0","0","1.18.21","1","1","1","0.99","0.9994191406342838","0.9994191406342838","0.9994191406342838","0.9774998388078538","0.9982908691394923","","0","1","1","1","0","0","15","0","0","47189","47189"
"5akpkYincAbsTBXVbf2GDCg4KatMnc8BKkXZCh7MWGPK","0","0","1.18.23","1","1","1","0.99","0.9766957353827048","0.99881876176673","0.999902376908355","1","0.9982807181838393","","0","1","1","0","0","0","16","0","0","0","0"
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi","0","71974.53641963699","1.18.23","1","1","1","0.99","0.9992452295688381","0.9992452295688381","0.9992452295688381","0.9760951045119133","0.9981497508110764","","0","1","1","1","242.488008914","34772.827449126","17","1452","3796","46705","51953"
"J6XZBDuUpuBzgcVGmY8NgHQYKbGZegoYmbpadAKo1qRw","0","746.245165609","1.18.22","1","1","1","0.9","0.9977415424157731","0.9993220560116882","0.9984128309403698","0.9890046817870215","0.9979858045226493","","0","1","1","1","0","15131.181440639","18","631","0","46156","46787"
"HG574XwiowrjLx8h91KhHUhPeMfmUPBLfC9XrXynj9x","0","0","1.18.22","1","1","1","1","0.9907255643969655","0.9915420636109035","0.9953559450398197","1","0.9979839064447071","","0","1","1","0","0","0","19","0","0","0","0"
"9esjPxaUdD7yg4yDrBkP3jLipcAGVjpLDXsddF89avzW","0","0","1.18.22","1","1","1","1","0.9907255643969655","0.9915420636109035","0.9953559450398197","1","0.9979839064447071","","0","1","1","1","0","0","20","0","0","46150","46150"
"3FLezD8GJgnawEHhZcsjdPxZVar9FzqEdViusQ5ZdSwe","0","0","1.18.22","1","1","1","1","0.9907255643969655","0.9915420636109035","0.9953559450398197","1","0.9979839064447071","","0","1","1","1","0","0","21","0","0","46150","46150"
"HE1zd4TpbDuKzg6cqbk91XjSZELL7F33eqDinxj5hLfG","0","21.153990797","1.18.22","1","1","1","1","0.9907255643969655","0.9915420636109035","0.9953559450398197","1","0.9979839064447071","","0","1","1","1","0.000393788","911.820219407","22","37","0","46150","46187"
"VoTEJDVw84uZvDWcMXYgfNAVcLETHsPyPEc2nTpwZPa","0","35562.450658876","1.18.22","1","1","1","0.96","0.99226489085033","0.9940184153700582","0.9971989235936954","0.9965629741433898","0.9979834409829804","","0","1","1","1","0","0","23","0","0","46148","46148"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","1038.955882665","1.18.22","0.9997739313183188","1","1","1","0.9917485374797613","0.9934348000127224","0.9991616450281169","0.9891762646122572","0.9979528999199311","","0","1","1","1","7.904413667","80.27352268599999","24","2","121","46047","46170"
"GNajgJGjkdnmZTRGZzsQ4P4eL54gHRMfDDLyZpnZYmUy","0","0","1.18.22","1","1","1","1","0.984837708611941","0.9990027222599182","0.9990027222599182","0.9834266496196956","0.9977273474929904","","0","1","1","0","0","0","25","0","0","0","0"
"HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP","0","949.176905494","1.18.23","1","1","1","1","0.99226489085033","0.9940184153700582","0.9995545571390021","0.9818679246559723","0.997694809860606","","0","1","1","1","0.248572551","31693.397702523","26","1321","3","45215","46539"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","1516.345420039","1.18.23","1","1","1","1","0.9977415424157731","0.9984216337614168","0.9994237193045874","0.9690180679590708","0.99762835481459","","0","1","1","1","337.55674980599997","1213.6892974300001","27","50","5282","45006","50338"
"8XPteKmVNkkAwESc7b68BLKLLfHfBwKrag9jk2JnotqM","0","0","1.18.22","1","1","1","0.92","0.9939233968408736","0.9939233968408736","0.9932687512614942","1","0.9974403867500111","","0","1","1","1","13.647878815999999","8.795043087","28","0","38","17070","17108"
"4VgntoyhaZ9TFXCJ73xNSon3sL4ieV2yrACRFSCnzf6i","0","0","1.18.23","1","1","1","0.93","0.9907255643969655","0.9915420636109035","0.9953559450398197","1","0.9973618096705136","","0","1","1","1","0","0","29","0","0","44189","44189"
"EsEtxoyhFTgfvudcy2VwwQJ1qA6BScLUW39PKpYczuxF","0","1149.739843864","1.18.22","1","1","1","0.9","0.9977415424157731","0.9984216337614168","0.9984128309403698","0.9796182716160572","0.9972930920357868","","0","1","1","1","0","17188.531024289","30","717","0","43984","44701"
"Cn9bZCGSYN57GsTfJ5YLCy8HMejHZqrBQkv99eusJtEH","0","70434.68230083","1.18.23","1","1","1","0.99","0.99226489085033","0.9940184153700582","0.9971989235936954","0.9804752329591846","0.9972121351001285","","0","1","1","1","0","0","31","0","0","43746","43746"
"DnHUCbu4unnxGukqp5hJWZL6a1P5Msb491f6iybbRCF5","0","0","1.18.22","1","1","1","0.92","0.9917485374797613","0.9983358614817336","0.9983358614817336","0.9812830591373207","0.9971733620518161","","0","1","1","1","6.9354060760000005","1.591863269","32","0","109","43632","43741"
"8EfUy8zz6DF2iTMQCUe4QAnoq4jVUzfU1yvZMCr2yJ7m","0","1378.32291993","1.18.22","0.999671685864811","1","1","1","0.9766957353827048","0.99881876176673","0.9995654447885407","0.9829373750612623","0.9971193917416258","","0","1","1","1","0","21548.65820741","33","899","0","43476","44375"
"9KCBBdzx4cGZg14YaqBuZd1tGUvo9ohYnW7KEqQes1E1","0","0","1.18.22","1","1","1","0.92","0.9917485374797613","0.9983358614817336","0.9983358614817336","0.9795539327001279","0.9970618055074811","","0","1","1","1","0","0","34","0","0","43310","43310"
