vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"CHiNU8QWVW77kGS3U9MbYLCYkWXGTfPz2iRGoy6r6CA","0","1627.635839067","1.17.31","0.9943205892906151","1","1","0.96","0.9996221041391871","0.9996221041391871","0.9982103289539921","1","0.9973285719167114","","0","1","1","1","0.017165463","0","1","0","0","35385","35385"
"Hi8vxcjvAoLSDB9a9xjreJBFurMg41UQhNndx3qS1BJW","0","44578.429552956004","1.17.31","1","1","1","0.905","0.9737832071276614","0.9991554489972024","0.9976657396222466","0.9972137415401969","0.9964456355747198","","0","1","1","1","3.108083531","172.3376313","2","5","13","50176","50194"
"CJ1GZixWD1WzozqZMm3v9dY2xboRYZfQuuEHzawAthen","0","28568.610934566997","1.17.31","1","1","1","0.95","0.9737832071276614","0.9991554489972024","0.9976657396222466","0.9858045228030343","0.9963254763013545","","0","1","1","1","0.250896155","0","3","0","1","49804","49805"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","66812.253029518","1.17.31","0.9995363389291234","1","1","0.92","0.9980744951027596","0.999336479163406","0.999336479163406","0.9618157819585776","0.9960179128244436","","0","1","1","1","337.54658500499994","475.867412613","4","16","1404","48883","50303"
"DM8eVQwKYpFUq4MAC1XEeZMjV4T34LfvGkK9vca55GaY","0","12934.348227511","1.17.31","0.993516674371544","1","1","0.92","0.991306345544819","0.9992750199725164","0.9956634611007654","1","0.9956230431976029","","0","1","1","1","822.905440299","683.669964698","5","9","1616","23298","24923"
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ","0","60885.513379942","1.17.31","1","1","1","0.9","0.9984408381136267","0.9992761716143979","0.9984408381136267","0.9560188919148295","0.9954219783017618","","0","1","1","1","231.57051656699997","498.02622488500003","6","17","963","47223","48203"
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z","0","62439.448950693","1.17.31","1","1","1","0.95","0.9984408381136267","0.9991658768524877","0.9984408381136267","0.9454189343691559","0.9954117912250818","","0","1","1","1","17.14574218","10564.829099164","7","353","71","47196","47620"
"De4k4hrdkxFHmAx4nVRA3g5ukdg4YqmDLdwuYUcrjjud","0","21520.143591197","1.17.31","1","1","1","0.9","0.9737832071276614","0.9840855259810726","0.9997850010231759","1","0.9953720321384272","","0","1","1","1","0","0","8","0","0","41206","41206"
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi","0","70114.303085014","1.17.31","0.9989128395294982","1","1","0.93","0.9946950758718789","0.9953141818005992","0.9977049370325477","0.9634787880120862","0.9952431424708031","","0","1","1","1","303.15194520800003","8.558259887","9","0","1260","46755","48015"
"EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y","0","4138.533399296","1.17.31","1","1","0.98","0.92","0.9946950758718789","0.9953141818005992","0.9997785804872963","1","0.9951286780353144","","0","1","1","1","85.827317708","32.284929631","10","1","357","46463","46821"
