vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,vemnde_votes,msol_power,eligible_stake_vemnde,vemnde_power,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,6022029.64729395,6086295.30267429,0.0179115225909931,0.0310561163322459,0.0310561163322459,8,358686.012,Unitas Global LLC,587778.865938847,1.17.28,0.89766785759287,0.920337451399654,0.871103921383387,640,1525,1208,0.878977875416867,0,"",1,1,769,0,401931.555207357,372623.955883802,0.457300062348963,1,0.0161546534908677,9972,556458,0,566430
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,1041830.25558382,1118277.73435996,0.00791827828982162,0.0305580518103545,0.0305580518103545,7,362704.371,ServeTheWorld AS,488103.310970807,1.17.28,0.954793858740362,0.921615044797257,0.880862897661577,419,1519,391,0.895371672222596,0,"",1,1,455,0,265519.534454923,6175056.28611677,0.302096654545786,1,0.207180987286799,127884,367601,0,495485
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,493017.362365913,564665.666727964,0.00709628577600328,0.0218663062497193,0.0218663062497193,6,366054.988,Tier.Net Technologies LLC,193310.856196228,1.17.28,0.959492747696986,0.943910382557408,0.88900019744497,398,1269,378,0.904069065569314,0,"",1,1,283,0,44331.126630763,14366180.6385113,0.0504378080471122,1,0.207180987286799,127884,61374,0,189258
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,235018.771788886,239682.128073368,0.0179115225909931,0.0230924292345903,0.0230924292345903,5,370367.57,Unitas Global LLC,136931.173152656,1.17.28,0.89766785759287,0.940765234566998,0.899473722940264,640,1325,322,0.902372167627337,0,"",1,1,310,0,112.797816305,9788337.82717198,0.000128566292421188,1,0.207180987286799,127884,156,0,128040
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,375910.264600517,392700.00027818,0.00814337452971558,0.0114745530002862,0.0114745530002862,7,363802.885,"The Constant Company, LLC",125063.050254972,1.17.28,0.953507104642199,0.970566437661639,0.883530745921839,427,631,386,0.900991392781879,0,"",1,1,336,0,58673.355041292,1695395.61198758,0.0667554873914013,1,0.0735017711371946,45369,81230,0,126599
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,298701.980454841,311407.820574438,0.00817777224113747,0.0234751008075723,0.0234751008075723,4,394850.016,Latitude.sh LTDA,119969.159840828,1.17.20,0.953310471432509,0.939783637497534,0.958931727998061,429,1339,16,0.956593989257166,0,"",1,1,9,1,86.888289818,2641440.76578528,0.0000989846676163127,1,0.114516376548084,70686,120,44754,115560
A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg,325822.854138534,340079.575258006,0.00129689583501533,0.0150817402281289,0.0150817402281289,0,389933.3,Clouvider,70824.221564526,1.17.28,0.992644739826788,0.961313583094302,0.946991004232317,113,890,58,0.955116392697773,0,"",1,1,24,1,157.301248097,932267.118434531,0.000178627503629438,1,0.0404172796055699,24948,217,44685,69850
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,1182851.08377829,1203699.9137567,0.0340801433800936,0.0131766633578715,0.0131766633578715,5,370248.25,"The Constant Company, LLC",65038.203510455,1.17.28,0.805240551513378,0.966200326727687,0.899183942696758,1138,760,331,0.889886219747848,0,"",1,1,604,0,31978.682774338,653932.483003283,0.0363842607551961,1,0.0283504073802444,17499,44274,0,61773
tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT,21975.76248861,45478.6290229705,0.00650760120901123,0.135259103641457,0.0284398197849779,0,409483.5,"HIVELOCITY, Inc.",56247.669199148,1.17.28,0.962857940644941,0.927048556182361,0.994470569406521,347,1476,8,0.984420779349035,0,"",1,1,2,1,58.560847779,400028.716806838,0.0000671275332110626,1,0.0173427509286828,10705,82,46056,56843
Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp,230789.915105196,243348.822894434,0.00130908179336439,0.0339572109944291,0.0339572109944291,0,389327.3,B2 Net Solutions Inc.,65975.914918465,1.17.28,0.992575079259144,0.912895806345007,0.945519274199091,116,1562,144,0.950249131296477,0,"",1,1,95,1,1478.219850267,158593.286516809,0.00168160159467713,1,0.0068755833149808,4244,2046,44457,50747
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,313379.610271588,325797.804669443,0.000879032182942433,0.0239974947504934,0.0239974947504934,0,404852.8,"Orangefin Ventures, LLC",51663.532083988,1.17.28,0.995033441508485,0.938443636306746,0.983224463358901,87,1356,10,0.981596550224056,0,"",1,1,3,1,3103.904832041,1892.609598096,0.00353159089978201,1,0.0000820807737282946,51,4297,45924,50272
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,447147.089653755,566741.455216897,0.00164009145507437,0.0292467169640201,0.0292467169640201,0,389894.2,Flexential Colorado Corp.,54894.07156773,1.17.28,0.990682875111542,0.92497877111802,0.946896046073407,151,1496,71,0.951946537082706,0,"",1,1,70,1,3676.365583462,267.48552291,0.00418238664548926,1,0.0000115722113927602,7,5089,44537,49633
QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ,484231.059061904,500363.537853712,0.00230049999575181,0.0117883777105685,0.0117883777105685,0,410809.1,HostCircle B.V.,0,1.17.28,0.986907674794651,0.969761440798303,0.997689918139267,193,654,6,0.993882767060021,0,"",1,1,1,1,354.102676312,316.207764841,0.000402765199266376,1,0.0000136971971131122,8,490,46499,46997
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,990092.002857559,1021341.4609203,0.00990205172445623,0.0278398263623964,0.0278398263623964,0,408264.5,ReliableSite.Net LLC,52996.347880451,1.17.28,0.943453693315805,0.928587609059255,0.991510109158168,491,1469,9,0.979276622097888,0,"",1,1,4,1,744.470641102,4937.625620943,0.000846489571339501,1,0.000214085910766064,132,1030,45815,46977
