vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version,normalized_dc_concentration,normalized_grace_skip_rate,normalized_adjusted_credits,rank_dc_concentration,rank_grace_skip_rate,rank_adjusted_credits,score,blacklisted,ui_hints,eligible_stake_algo,eligible_stake_msol,rank,in_algo_stake_set,msol_votes,vemnde_votes,msol_power,eligible_stake_vemnde,vemnde_power,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
DumiCKHVqoCQKD8roLApzR5Fit8qGV5fVQsJV9sTZk4a,6018941.90287883,6124744.05806029,0.017911320110202,0.0414244932094562,0.0414244932094562,8,344458.856,Unitas Global LLC,583896.507039767,1.17.31,0.888556299235127,0.933446758074228,0.863971462711604,684,1148,1218,0.873097998743117,0,"",1,1,714,0,391932.497295561,372623.955883802,0.4396828797943,1,0.0153336119710492,9377,528587,0,537964
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,1107202.70075686,1196820.18272314,0.0086573388152517,0.0529423872476903,0.0529423872476903,7,348275.979,Servetheworld AS,489134.55332174,1.17.31,0.9461342954952,0.914941928467115,0.873545567961667,491,1402,454,0.887897399928783,0,"",1,1,468,0,264838.249104202,6321684.758512,0.297104432705069,1,0.204220999092331,124888,357179,0,482067
7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh,583263.780388012,646130.004766632,0.00808836575579529,0.0536740784065293,0.0536740784065293,6,351380.272,Tier.net Technologies LLC,193931.668053089,1.17.31,0.949674428941043,0.913766381950157,0.881331753502199,472,1410,411,0.894340982681095,0,"",1,1,330,0,19626.649050555,14223009.8217837,0.0220182477616595,1,0.204220999092331,124888,26470,0,151358
2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z,398756.584566476,403938.871709393,0.0211386891481079,0.0264285974534415,0.0264285974534415,7,351863.924,"The Constant Company, LLC",125329.179796016,1.17.31,0.86847570511335,0.957539399910481,0.882544849111746,696,616,407,0.886149177019588,0,"",1,1,537,0,67474.79583409,1740250.45042135,0.0756957898669168,1,0.071611922540862,43793,91002,0,134795
Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS,202922.759845078,237532.872316783,0.017911320110202,0.0360214140972862,0.0360214140972862,5,355744.41,Unitas Global LLC,135226.124285211,1.17.31,0.888556299235127,0.942127429904735,0.892277881394278,684,966,347,0.895539910947521,0,"",1,1,317,0,112.797976647,9788337.82717198,0.00012676731018839,1,0.204220999092331,124888,152,0,125040
StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp,406247.833624061,521926.306976021,0.0054428176208873,0.108439384107617,0.108439384107617,7,346314.609,Edgevana,85474.086954914,1.17.31,0.966134950716757,0.825779580976299,0.868626061093715,353,1680,1110,0.880331545642074,0,"",1,1,641,0,65236.377488698,377865.896889839,0.0731840021898212,1,0.01554933311622,9509,87982,0,97491
A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg,347144.448745361,349278.778584743,0.00120577010213766,0.0301933229937314,0.0301933229937314,0,373399.4,Clouvider Limited,69023.540367639,1.17.31,0.992497734302827,0.951490932681198,0.936560115015987,114,761,198,0.946314427034363,0,"",1,1,60,1,162.791243772,932253.433517459,0.000182859040360244,1,0.0383625612757246,23460,220,43817,67497
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,308176.81442194,325333.718499353,0.00875261474368224,0.105571545272435,0.105571545272435,4,373501.728,Latitude.sh LTDA,118253.154789476,1.17.28,0.94554149150349,0.830387095927342,0.936816774034318,501,1678,194,0.929972139944424,0,"",1,1,184,0,86.292043545,2492986.46292765,0.0000964777758955886,1,0.102587280010475,62735,116,0,62851
EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72,1182851.08377829,1225770.84281168,0.0307693891158731,0.0263092507464466,0.0263092507464466,5,355497.315,"The Constant Company, LLC",65259.998662506,1.17.31,0.808553776480486,0.957731144205903,0.891658117887374,1181,610,366,0.883955375080047,0,"",1,1,604,0,31433.20085491,658455.394523164,0.0352626270898376,1,0.0270956728059217,16570,42393,0,58963
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,1365750.94710252,1558503.16969444,0.0242420875006993,0.0356640843726895,0.0356640843726895,0,388154.9,Latitude.sh LTDA,18629.151425106,1.17.31,0.849166452906785,0.942701521456998,0.973569849839124,712,953,13,0.952056378897062,0,"",1,1,10,1,1539.347061505,434948.654621979,0.00172650345468966,1,0.0178983134702482,10945,2076,44083,57104
tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT,36489.104219723,75232.1814731918,0.0189877512207881,0.128980731698754,0.0558934684130767,0,390233.6,"The Constant Company, LLC",54377.282941314,1.17.28,0.881858776894838,0.910200675079911,0.978783643731358,690,1441,11,0.95859651278332,0,"",1,1,5,1,62.203637428,400002.454714048,0.0000695537454130988,1,0.0164602228222807,10066,84,44386,54536
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,329838.210594293,355753.328642441,0.000953609240235699,0.0326362294915141,0.0326362294915141,0,392461.1,"Orangefin Ventures, LLC",51787.980540525,1.17.31,0.994066671682401,0.947566120702765,0.984370657679956,102,845,10,0.983031233912856,0,"",1,1,3,1,3667.62119406,3666.770713555,0.0041148893254072,1,0.000150909193927523,92,4947,45517,50556
6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP,554045.490744728,571351.521495968,0.00153258338430505,0.0343635837059714,0.0343635837059714,0,374351.6,Flexential Colorado Corp.,53269.204189089,1.17.31,0.990464311785683,0.944790926270211,0.938948422392802,132,906,104,0.947323367213046,0,"",1,1,38,1,4491.911256525,94.870773986,0.00503928103863935,1,0.00000389978743894065,2,6058,43864,49924
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,990092.002857559,1043937.14114377,0.00931128781213421,0.0396333894073556,0.0396333894073556,0,398094.6,Reliablesite.net LLC,51123.686498473,1.17.31,0.942065444295195,0.936324373596345,0.998500598456354,512,1090,5,0.985035480519252,0,"",1,1,2,1,2075.888478933,4987.610383021,0.00232892863673537,1,0.000205254618883083,126,2800,45610,48536
