vote_account,minimum_stake,avg_stake,avg_dc_concentration,avg_skip_rate,avg_grace_skip_rate,max_commission,avg_adjusted_credits,dc_aso,marinade_stake,version
SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV,717830.324824262,808664.3077930921,0.12887475742285273,0.012360561513612145,0.012360561513612145,0,405581.4,TERASWITCH,282.129478499,1.16.18
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,797331.169375455,822192.0391672984,0.008729834795591267,0.08229900552410757,0.08229900552410757,0,405437.3,RELIABLESITE,43921.155847717,1.16.17
59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x,49476.543302206,51976.8399843037,0.12887475742285273,0.0705465232651765,0.043120274197818415,0,405064.7,TERASWITCH,10.733544275,1.16.17
8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1,44711.750169826,45958.8715633745,0.12887475742285273,0.08655286416799575,0.0409469880845745,0,404627.4,TERASWITCH,3.470522326,1.16.20
DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5,566435.480672478,621631.009284008,0.15425982738924165,0.06254932464722616,0.06254932464722616,0,404553.2,LATITUDE-SH,133.964501882,1.16.17
HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH,2427399.94133185,2749517.537738691,0.006927617990795778,0.028933141859031473,0.028933141859031473,0,401249.0,AS-WAVE-1,0.0,1.16.17
Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf,881670.341653703,895383.76273736,0.07960186504312915,0.019686809657504266,0.019686809657504266,0,393836.2,UAB Cherry Servers,2686.357994111,1.16.17
8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW,3517270.876721746,3524690.685262558,0.12108990489388548,0.025703741978533257,0.025703741978533257,7,392627.435,PACKET,0.0,1.16.19
4EsJD6cpaae8rh27U9pHsfxAheCLQnze1bDvXZfpjcUv,86131.919940652,90466.3240794052,0.12887475742285273,0.02579590548340548,0.025071181808565723,0,391767.1,TERASWITCH,1.107417671,1.16.17
F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK,2226119.826317299,2442112.0511114914,0.08902400945506574,0.015283005087599022,0.015283005087599022,0,391608.8,OVH SAS,5565.4112315,1.16.18
voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo,123930.691045984,165610.7863486508,0.15425982738924165,0.0273767592126685,0.025998959597748554,0,391538.1,LATITUDE-SH,0.0,1.16.21
5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX,66125.089869437,90160.3291452673,0.002770886657591895,0.08378708520466908,0.0556571127082955,0,391489.5,OOO NIIR-RadioNet,38414.430540099,1.16.19
DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx,808288.405005793,824477.8122839178,0.15425982738924165,0.02274746993366191,0.02274746993366191,0,391480.3,LATITUDE-SH,25938.940043256,1.16.19
