vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D","0","7731.77578928","1.18.23","1","1","1","0.99","0.9989556386121122","0.9989556386121122","0.9989556386121122","1","0.9994416692744842","","0","1","1","1","0","0","1","0","0","53191","53191"
"o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h","0","40503.285022846","1.18.26","1","1","1","0.99","0.9988488663422829","0.9988488663422829","0.9988488663422829","0.9991013202036656","0.999352691531867","","0","1","1","1","0.108059428","13925.41671057","2","721","1","52814","53536"
"DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP","0","0","1.18.25","1","1","1","1","0.9947991844541052","0.9958074758327895","0.9998443938896827","1","0.9992386571601714","","0","1","1","1","1e-9","0","3","0","0","52339","52339"
"EsELtZoep4TYcugKyMnB4ZWZYxn99V5Vb1TwexDzFey","0","23299.587880259","1.18.23","1","1","1","0.99","0.9949539551518256","0.9976985184065952","0.9984514483276833","1","0.9989967825430377","","0","1","1","1","0","0","4","0","0","51357","51357"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","3513.910561995","1.18.23","1","1","1","1","0.9949539551518256","0.9991834172947613","0.9991834172947613","0.9890305085384952","0.9987823499498054","","0","1","1","1","7.904959224000001","80.27352268599999","5","2","49","37958","38009"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","0","1.18.23","1","1","1","1","0.9968511280364056","0.9974894578354797","0.9990898269453367","0.9811935837593652","0.9982231324154622","","0","1","1","1","0","0","6","0","0","48448","48448"
"Node56Cr7y4Udym2vPt9DsRbWcBL29JivsGh2drpbKb","0","0","1.18.23","1","1","1","0.96","0.995420864874662","0.9966424097117939","0.9984736233034116","1","0.9981621758741404","","0","1","1","0","0","0","7","0","0","0","0"
"GdVBPczdFaPf1GXvx8ByHeA1ZHAHwwmdQEPihH74SXm9","0","0","1.18.25","1","1","1","0.99","0.9988488663422829","0.9988488663422829","0.9988488663422829","0.9779471543418956","0.9979879066375592","","0","1","1","1","0","0","8","0","0","47631","47631"
"BK5Km4MyuncoBWKCM9y3zntA1JjhdqNcHd3mxitms4Xo","0","0","1.18.26","1","1","1","1","0.9947991844541052","0.9958074758327895","0.9989256700079698","0.9786884686910895","0.9977451746393755","","0","1","1","1","0","0","9","0","0","46817","46817"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","587.43407684","1.18.23","1","1","1","1","0.9862520025298491","0.9991018509781022","0.9991018509781022","0.9807355180348472","0.9976673547734228","","0","1","1","1","1e-9","1.881343769","10","0","0","46563","46563"
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW","0","17.038673929","1.18.23","1","1","1","1","0.9862520025298491","0.9991018509781022","0.9991018509781022","0.9798019509153885","0.9976071246366836","","0","1","1","1","0","0","11","0","0","46369","46369"
"H7CfFGvmUHWvryBKAaVibVxz85SYmWyoECx3CjLHq3zC","0","0","1.18.23","1","1","1","1","0.9817672364276293","0.9892298480536285","0.9977131941128231","1","0.9974863481763688","","0","1","1","0","24.003574171","7.940640003","12","0","0","0","0"
"MNDE6ueF5uMvyk3ohq7wWZ8H749pbpj1yHj2MvMRCJM","0","1021.778987352","1.18.25","1","1","1","0.92","0.9947991844541052","0.9958074758327895","0.9998620596158287","1","0.9971999043506418","","0","1","1","1","25.132247583","67.608695859","13","2","175","38546","38723"
"H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb","0","0","1.18.23","1","1","1","0.9","0.9989556386121122","0.9989556386121122","0.9989556386121122","1","0.9971455079841616","","0","1","1","0","3.299196235","14.810999424","14","0","0","0","0"
"D3DfFvmLBKkX9JJNEpJRXpM1pYTVPQ5dpPQRc9F49xk4","0","3.082721931","1.18.25","0.9987632261495615","1","1","0.92","0.9992149105347315","0.9992149105347315","0.9993656775879868","0.9965291293617813","0.9971276059111219","","0","1","1","1","0","0","15","0","0","44883","44883"
"8EfUy8zz6DF2iTMQCUe4QAnoq4jVUzfU1yvZMCr2yJ7m","0","1298.843974994","1.18.23","0.9953416429075125","1","1","1","0.9817672364276293","0.9986525869420197","0.9994303065524154","1","0.997117093192455","","0","1","1","1","0","21548.65820741","16","1117","0","44851","45968"
"8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx","0","34901.23993411","1.18.26","1","1","1","0.9","0.9988488663422829","0.9988488663422829","0.9988488663422829","0.9999733933087843","0.9971127930225198","","0","1","1","1","2.952369811","82.854963443","17","4","54","44838","44896"
"2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq","0","3285.1858478490003","1.18.23","1","1","1","0.95","0.9949539551518256","0.9991834172947613","0.9991834172947613","0.9797412902189057","0.9969074003807997","","0","1","1","1","1e-9","1289.026381706","18","39","0","42576","42615"
"AfyTzhTXBRBCxGdTEMc9LNEkVGVGfGA9wHf1VikaNb37","0","10288.023699312998","1.18.23","1","1","1","1","0.9949539551518256","0.9976985184065952","0.9794835959991329","1","0.9968044467587086","","0","1","1","1","0.084291716","366704.744537219","19","5603","0","21274","26877"
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j","0","1398.033149912","1.18.26","0.9975669924767387","1","1","1","0.9968511280364056","0.9974894578354797","0.9994457990899392","0.9696280105957018","0.9967380571579937","","0","1","1","1","337.62034679799996","1153.62983989","20","59","6361","43755","50175"
"3eV533fsCb9EkazR6C41rTHnvLfwtzh415U5v5W8hZM4","0","26.173470834","1.18.22","0.9979844621701456","1","1","1","0.9603631176425553","0.9993783505331314","0.9998887502429072","1","0.9967180938566965","","0","1","1","1","0","0","21","0","0","3198","3198"
"DHoZJqvvMGvAXw85Lmsob7YwQzFVisYg8HY4rt5BAj6M","0","0","1.18.23","1","1","1","0.95","0.9949539551518256","0.9980878257309586","0.9980878257309586","0.9802274574944118","0.9966913743680381","","0","1","1","0","0","0","22","0","0","0","0"
"GiXx1mwSR44Tz96CaDqoadzAhZgZv7e3yZshqUwiEwwh","0","0","1.18.25","1","1","1","0.92","0.9817672364276293","0.9986525869420197","0.9997979587003942","1","0.9966261957575127","","0","1","1","0","0.674978444","3.744519054","23","0","0","0","0"
"9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH","0","0","1.18.26","1","1","1","1","0.9817672364276293","0.9892298480536285","0.999562153645062","0.9813828003913674","0.9965238139477137","","0","1","1","0","0","0","24","0","0","0","0"
"5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU","0","77263.418987404","1.18.26","0.9961284008982821","1","1","1","0.9980387638351012","0.9980387638351012","0.9989414243534845","0.9718972653832779","0.9964850985915749","","0","1","1","1","1e-9","12407.409942264","25","642","0","43060","43702"
