"vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","marinade_stake","version","target_stake_msol","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","rank_dc_concentration","rank_grace_skip_rate","rank_adjusted_credits","score","blacklisted","ui_hints","eligible_stake_algo","eligible_stake_msol","rank","in_algo_stake_set","eligible_stake_mnde","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",1243696.88016705,1268635.22711351,0.00321511087706119,0.0150204232603447,0.0150204232603447,0,412601.2,"AS-WAVE-1",0,26680.15203954,"1.13.5",0,0.982469908719101,0.983014656733404,0.999934808123829,222,852,2,0.995946350416146,0,"",1,1,1,1,1,0,0,27816,27816
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T",109852.070399902,111125.909553281,0.00028162267911153,0.0139914306239737,0.00968704637607632,0,408125.7,"Web Werks India Pvt. Ltd.",0,26441.898443249,"1.13.5",0,0.998464488737769,0.989045727601333,0.989088479432206,36,380,10,0.990527653799917,0,"",1,1,2,1,1,0,0,27664,27664
"GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD",155594.727295114,162080.617839388,0.000410753014859581,0.00473214285714286,0.00473214285714286,0,407865.6,"TEXASNET-ASN",0,26471.743232412,"1.13.7",0,0.997760417219976,0.994648814522601,0.988458129729895,56,88,21,0.990365457404731,0,"",1,1,3,1,1,0,0,27660,27660
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",103542.694351604,105568.216377793,0.000267543366189211,0.0178321821791997,0.00984333070954087,0,407909.4,"MWAY",25152661503971,27248.026841004,"1.13.7",0,0.99854125492258,0.988868998689965,0.988564278584033,31,388,19,0.990122638028881,0,"",1,1,4,1,1,0.000671408373745756,639,27653,28292
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",514907.506009895,522683.137979469,0.00132463291744602,0.0104453799490714,0.0104453799490714,0,408025.3,"ALLNODES",0,26430.950554675,"1.13.6",0,0.992777569414559,0.988188191443753,0.988845161054228,123,442,14,0.989399610831934,0,"",1,1,5,1,1,0,0,27633,27633
"7D1KBDEhnBs1w9AEd4zjbWybw7mhfNUh4KdZpjGvySjD",35681.528583488,36938.0368390689,0.0000936143245267666,0.600224358974359,0.0305266242350561,0,407846.5,"ZEN-ECN",0,26411.010614479,"1.13.5",0,0.999489587346888,0.965479987985977,0.988411841074323,7,1639,23,0.988352121032537,0,"",1,1,6,1,1,0,0,27604,27604
"5yHqB3NxovCEMUniQCboaPRMyyQ7kQQF4QqvC4vaz78z",105485.825431568,109151.720873297,0.000278575604985662,0.0081237465864482,0.00771964667009501,0,406465.5,"TIER-NET",2704427055171,26530.452080899,"1.13.6",0,0.998481102634823,0.99127049575663,0.98506500163222,35,233,29,0.98760636287296,0,"",1,1,7,1,1,0.0000721827897486498,69,27583,27652
"MELNFCV6Rfn1mPLhpAK7gjYzDUhvLdKyMW4mFbfoL9F",67687.655197099,69246.1265388263,0.000553906924320508,0.100827584442001,0.0232314292980309,0,407308.1,"ORACLE-BMC-31898",0,26373.183081022,"1.13.6",0,0.996979883430388,0.973729515183339,0.987107034154969,69,1375,27,0.9875968941226,0,"",1,1,8,1,1,0,0,27583,27583
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",162708.781136037,165368.517697648,0.00390248019253454,0.0110784038603587,0.0110784038603587,0,408001.1,"OOO NIIR-RadioNet",0,26993.633630644,"1.13.7",0,0.978722089475648,0.987472357525972,0.988786512600572,242,492,15,0.98713705096023,0,"",1,1,9,1,1,0,0,27570,27570
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",102058.739883559,147516.850339804,0.00390248019253454,0.0173823774287868,0.0170154239937124,0,407886.5,"OOO NIIR-RadioNet",0,27681.963502456,"1.13.7",0,0.978722089475648,0.980758676879439,0.988508780667143,242,1000,20,0.986406974038628,0,"",1,1,10,1,1,0,0,27549,27549
