vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx","0","17691.069977495","1.18.23","1","1","1","0.99","0.9991213200766437","0.9991213200766437","0.9991213200766437","1","0.9996395122803159","","0","1","1","1","2.950658629","53.3593","1","3","50","53575","53628"
"o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h","0","11397.725028789","1.18.23","1","1","1","0.99","0.9991213200766437","0.9991213200766437","0.9991213200766437","1","0.9996395122803159","","0","1","1","1","0.108059428","13925.41671057","2","656","1","53575","54232"
"3pBPy27F1Wz3iVydZnGkdvefStrFm8UMCDakYZii8AUZ","0","0","1.18.23","1","1","1","1","0.9976210448672699","0.9982766429140495","0.9995885073609814","1","0.9996266467071165","","0","1","1","1","0","0","3","0","0","53519","53519"
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D","0","0","1.18.23","1","1","1","0.99","0.9990232365305614","0.9990232365305614","0.9990232365305614","1","0.9996110364120986","","0","1","1","1","0","0","4","0","0","53451","53451"
"Node56Cr7y4Udym2vPt9DsRbWcBL29JivsGh2drpbKb","0","0","1.18.23","1","1","1","0.96","0.9953901831725875","0.9966929593467218","0.9984645955412353","1","0.9987628911790413","","0","1","1","1","0","0","5","0","0","1078","1078"
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B","0","747.484848955","1.18.23","1","1","1","1","0.9847066754057171","0.999175321394858","0.999175321394858","0.9976732908787705","0.998677005881709","","0","1","1","1","1e-9","1.881343769","6","0","0","49674","49674"
"H4QVPxS7napq3NEYxqLhxbKi9nJ8s56dD2EQZGsyZ3sb","0","0","1.18.23","1","1","1","0.9","0.9990232365305614","0.9990232365305614","0.9990232365305614","1","0.9986625525411308","","0","1","1","0","3.297518276","8.768812339","7","0","0","0","0"
"WiFKWdvXypmu9nk4RwuMDh28YbVAp66TigPHUxH5iYY","0","0","1.18.21","0.9996470539853969","1","1","0.96","0.9953901831725875","0.9966929593467218","0.9984645955412353","1","0.9986490376259434","","0","1","1","1","0.093131615","8.093","8","0","1","42236","42237"
"GxMWXbj3xLVf9bK4rspJ3yjg7cmaLhZX6325brY8J1wi","0","0","1.18.23","1","1","1","0.93","0.9976210448672699","0.9982766429140495","0.9995885073609814","0.9948598198622723","0.9985573125046825","","0","1","1","1","0","2.644673327","9","0","0","49227","49227"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","3658.779329229","1.18.23","1","1","1","1","0.991064621818217","0.9991643270209601","0.9991643270209601","0.9880435737670159","0.9984634413005543","","0","1","1","1","7.90475401","80.27352268599999","10","2","53","41630","41685"
